DATOS MÓVILES  DE ACUERDO AL ÍNDICE AIRE Y SALUD_NATIVITAS 2021,,,,,,,,
NOTA: LOS DATOS SON PREVALIDADOS,,,,,,,,
,,,,,,,,
MES,DIA,HORA,O3 Horario [ppm],O3 Promedio de 8 hrs. [ppm],SO2 promedio de 24 hrs. [ppm],CO Promedio de 8 hrs. [ppm],PM10 Promedio ponderado  de 12 hrs. [µg/m³],NO2 Horario [ppm]
NOVIEMBRE,12,5,0.0181,0.0303,0.0098,0.7717,20,0.0108
NOVIEMBRE,12,6,0.0438,0.032,0.0097,0.7681,27,0.0179
NOVIEMBRE,12,7,0.0143,0.0298,0.0098,0.8044,30,0.0221
NOVIEMBRE,12,8,0.0163,0.0281,0.0098,0.8527,46,0.0214
NOVIEMBRE,12,9,0.0239,0.0279,0.0098,0.8689,43,0.0091
NOVIEMBRE,12,10,0.0358,0.0272,0.0097,0.8811,35,0.0064
NOVIEMBRE,12,11,0.0401,0.0268,0.0096,0.8901,29,0.0062
NOVIEMBRE,12,12,0.0472,0.0299,0.0095,0.9044,30,0.0068
NOVIEMBRE,12,13,0.0528,0.0343,0.0094,0.9129,27,0.0061
NOVIEMBRE,12,14,0.0556,0.0358,0.0091,0.9153,26,0.0057
NOVIEMBRE,12,15,0.0521,0.0405,0.0079,0.8855,20,0.0064
NOVIEMBRE,12,16,0.0506,0.0448,0.0074,0.8753,21,0.0061
NOVIEMBRE,12,17,0.0451,0.0474,0.0074,0.924,26,0.0078
NOVIEMBRE,12,18,0.0411,0.0481,0.0081,0.9524,28,0.0097
NOVIEMBRE,12,19,0.0317,0.047,0.0086,1.0281,34,0.0154
NOVIEMBRE,12,20,0.0254,0.0443,0.0113,1.0535,38,0.0152
NOVIEMBRE,12,21,0.0232,0.0406,0.0106,1.0631,37,0.0112
NOVIEMBRE,12,22,0.0235,0.0366,0.0106,1.0709,34,0.0135
NOVIEMBRE,12,23,0.0213,0.0327,0.0107,1.0759,32,0.0155
NOVIEMBRE,13,0,0.0242,0.0294,0.0108,1.0441,32,0.0093
NOVIEMBRE,13,1,0.0273,0.0272,0.0108,0.9831,28,0.0062
NOVIEMBRE,13,2,0.0284,0.0256,0.0108,0.9406,23,0.0059
NOVIEMBRE,13,3,0.0273,0.0251,0.0107,0.8572,20,0.0046
NOVIEMBRE,13,4,0.0241,0.0249,0.0105,0.8212,21,0.005
NOVIEMBRE,13,5,0.0217,0.0247,0.0105,0.8049,20,0.0054
NOVIEMBRE,13,6,0.0214,0.0245,0.0105,0.7905,19,0.006
NOVIEMBRE,13,7,0.019,0.0242,0.0103,0.7872,21,0.0085
NOVIEMBRE,13,8,0.0143,0.0229,0.0102,0.7988,27,0.0122
NOVIEMBRE,13,9,0.0248,0.0226,0.01,0.8085,28,0.0083
NOVIEMBRE,13,10,0.0344,0.0234,0.01,0.8193,30,0.0057
NOVIEMBRE,13,11,0.0413,0.0251,0.0099,0.8228,33,0.0054
NOVIEMBRE,13,12,0.0451,0.0277,0.0099,0.8288,36,0.006
NOVIEMBRE,13,13,0.0462,0.0308,0.0098,0.8362,35,0.006
NOVIEMBRE,13,14,0.0434,0.0336,0.0098,0.8487,29,0.0065
NOVIEMBRE,13,15,0.0432,0.0366,0.0099,0.8485,30,0.0057
NOVIEMBRE,13,16,0.044,0.0403,0.0097,0.8361,38,0.0054
NOVIEMBRE,13,17,0.0424,0.0425,0.0093,0.8284,35,0.0057
NOVIEMBRE,13,18,0.0364,0.0428,0.0078,0.8336,35,0.0089
NOVIEMBRE,13,19,0.0309,0.0415,0.0075,0.8503,34,0.0103
NOVIEMBRE,13,20,0.0308,0.0397,0.0054,0.8639,33,0.0092
NOVIEMBRE,13,21,0.0285,0.0375,0.0058,0.8734,33,0.0087
NOVIEMBRE,13,22,0.0262,0.0353,0.0067,0.8786,32,0.0078
NOVIEMBRE,13,23,0.0257,0.0331,0.0069,0.8821,32,0.0069
