DATOS HORARIOS 2017_CRUZ ROJA,,,,,,,,,,,,,
,,,,,,,,,,,,,
MES,DIA,HORA,O3,SO2,CO,NO2,PM10,WS,WD,TEMP,HR,PBAR,PM2.5
JUL,9,3,11.67,55.18,0.63,10.67,12.8,2.58,69.96,19.37,72.16,625.52,9.85
JUL,9,4,11.31,44.48,0.54,10.65,17.43,2.16,67.3,18.95,73.38,625.48,8.01
JUL,9,5,12.01,80.28,0.57,10.53,3.95,1.49,59.46,19.01,72.74,625.39,NA
JUL,9,6,11.34,54.85,0.45,11.27,7.02,1.82,95.16,19.01,73.14,625.42,NA
JUL,9,7,12.25,39.28,0.44,10.12,35.2,2.1,73.12,18.92,74.01,625.72,17.36
JUL,9,8,12.85,60.95,0.55,11.09,32,1.98,62.41,18.97,74.43,626.24,24.61
JUL,9,9,12.92,54.7,0.56,10.73,19.49,1.4,65.09,19.71,71.67,626.35,15.21
JUL,9,10,13.62,14.21,0.55,7.88,28.51,1.32,102.28,20.92,66.32,626.38,3.79
JUL,9,11,16.11,15.77,0.58,8.31,9.54,1.81,79.6,22.51,60.21,626.22,2.95
JUL,9,12,17.5,22.62,0.8,8.84,10.72,1.34,84.68,23.67,56.65,625.77,NA
JUL,9,13,18.87,16.38,0.88,11.18,16.69,1.43,136.84,24.67,53.27,625.14,8.05
JUL,9,14,21.29,17.94,0.93,12.39,22.07,1.48,140.17,25.36,51.12,624.54,16.07
JUL,9,15,20.28,46.19,1.07,10.92,26.07,1.26,48.39,26.65,47.45,623.89,13.83
JUL,9,16,21.77,38.77,1.09,10.62,46.6,1.27,99.37,28.15,42.65,623.11,26.1
JUL,9,17,20.51,26.35,0.62,9.89,24.95,3.11,101.81,26.39,47.89,622.71,NA
JUL,9,18,22.45,9.26,0.51,10,26.16,2.59,281.07,24.02,57.69,622.63,NA
JUL,9,19,16.81,8.65,0.6,11.75,10.63,2.53,24,23.67,61.36,622.71,5.39
JUL,9,20,12.05,51.78,0.69,12.42,11.72,3.5,71.6,23.08,62.13,623.24,7.36
JUL,9,21,14.8,14.01,0.55,9.26,16.93,3.22,52.57,22.12,60.14,623.72,7.16
JUL,9,22,18.03,9.55,0.5,7.79,12.19,2.94,50.99,21.32,62.04,624.43,1.08
JUL,9,23,11.68,49.94,1.05,8.65,10.59,2.92,68.8,21.19,62.65,625.2,5.56
