DATOS HORARIOS 2017_CRUZ ROJA,,,,,,,,,,,,,
,,,,,,,,,,,,,
MES,DIA,HORA,O3,SO2,CO,NO2,PM10,WS,WD,TEMP,HR,PBAR,PM2.5
ABR,10,13,22.86,5,0.74,16.03,24.61,2.49,241.45,28.49,10.32,623.18,7.95
ABR,10,14,25.38,4.74,0.71,15.48,17.4,2.71,264.71,29.48,9.78,622.38,9.09
ABR,10,15,24.05,4.5,0.81,18.26,26.68,2.89,244.15,30.42,8.15,621.53,7.42
ABR,10,16,28.24,4.24,0.72,14.94,26.54,3.11,260.46,31,7.16,620.74,14.19
ABR,10,17,25.45,4.1,0.73,15.39,32.52,3.05,267.92,31.3,6.07,620.32,11.82
ABR,10,18,23.31,3.91,0.8,17.16,22.84,3.21,258.23,31.26,5.83,620.16,8.47
ABR,10,19,14.41,4.17,1.02,23.67,31.4,2.9,249.87,29.52,8.67,620.27,11.13
ABR,10,20,11.21,4.27,1.09,24.62,39.57,2.71,232.95,27.46,13.56,620.61,10.78
ABR,10,21,10.1,4.41,1.11,24.28,57.68,2,219.73,25.89,13.59,621.2,13.8
ABR,10,22,8.03,4.1,1.02,24.24,60.92,1.61,273.73,23.91,18.63,621.68,14.5
ABR,10,23,6.69,4.51,0.93,26.1,73.05,1.54,307.5,23.37,19.28,622.05,18.89
ABR,11,0,7.71,58.63,1.21,25.58,65.66,2.24,91.02,23.41,19.07,622.7,19.38
ABR,11,1,8.29,72.3,0.93,20.72,79.9,2.56,77.6,23.13,31.42,622.83,45.18
ABR,11,2,11.01,85.62,0.7,16.3,74.48,2.39,81.51,22.2,43.43,622.92,45.37
ABR,11,3,14.79,14.08,0.62,10.49,73.08,2.12,54.59,20.68,57.17,622.9,28.78
ABR,11,4,15.65,9.57,0.61,9.27,40.97,1.16,89.79,19.82,62.57,623.05,22.53
ABR,11,5,9.28,9.74,0.68,16.64,43.41,1.43,144.72,19.32,62.94,622.99,24.94
ABR,11,6,6.07,11.77,0.82,22.02,61.67,1.3,145.5,18.43,66.31,623.3,30.47
ABR,11,7,4.94,15.23,0.99,24.21,90.89,1.77,100.22,17.56,69.72,623.77,42.86
ABR,11,8,5.64,30.73,0.88,22.04,86.24,2.76,96,18.18,68.6,624.26,37.15
ABR,11,9,6.27,27.04,0.85,23.85,98.16,4.16,99.73,20.25,63.49,624.52,36
ABR,11,10,9.03,21.19,0.85,24.55,107.28,3.87,111.29,22.21,56.16,624.6,47.88
ABR,11,11,18.78,24.38,0.94,19.08,121.53,2.08,112.41,24.67,42.56,624.56,37.4
ABR,11,12,NA,NA,0.75,13.06,107.29,1.98,109.31,26.9,30.45,624.1,28.28
ABR,11,13,NA,4.71,NA,10.59,68.21,1.89,196.94,28.38,23.94,623.26,26.67
ABR,11,14,NA,4.49,0.73,13.72,58.39,2.64,281.83,29.24,17.66,622.51,15.41
ABR,11,15,26.14,3.97,0.75,15.55,44.97,2.76,249.8,30.62,10.06,621.63,12.53
ABR,11,16,26.62,3.68,0.7,15.01,37.62,3.13,266.73,31.12,7.66,621.02,8.93
ABR,11,17,26.4,3.43,0.73,17.17,34.56,2.87,261.76,31.43,7.28,620.56,11.33
ABR,11,18,26.86,3.68,0.87,17.25,34.91,2.61,253.85,31.34,7.8,620.32,14.1
ABR,11,19,25.33,5.9,1,20.9,77.47,2.78,231.29,30.39,9.88,620.55,13.18
