DATOS MÓVILES  DE ACUERDO AL ÍNDICE AIRE Y SALUD_NATIVITAS 2020,,,,,,,,
NOTA: LOS DATOS SON PREVALIDADOS,,,,,,,,
,,,,,,,,
MES,DIA,HORA,O3 Horario [ppm],O3 Promedio de 8 hrs. [ppm],SO2 promedio de 24 hrs. [ppm],CO Promedio de 8 hrs. [ppm],PM10 Promedio ponderado  de 12 hrs. [µg/m³],NO2 Horario [ppm]
DIC,16,7,0.0002,0.0017,0.0041,3.622,75,NA
DIC,16,8,0.0005,0.0013,0.0042,3.637,82,NA
DIC,16,9,0.0014,0.0011,0.0044,3.659,92,NA
DIC,16,10,0.0063,0.0017,0.0046,3.650,86,NA
DIC,16,11,0.0166,0.0037,0.0050,3.626,73,NA
DIC,16,12,0.0257,0.0066,0.0053,3.589,55,NA
DIC,16,13,0.0312,0.0103,0.0054,3.544,39,NA
DIC,16,14,0.0365,0.0148,0.0055,3.484,32,NA
DIC,16,15,0.0351,0.0192,0.0056,3.453,32,NA
DIC,16,16,0.0376,0.0238,0.0056,3.401,29,NA
DIC,16,17,0.0369,0.0282,0.0057,3.357,28,NA
DIC,16,18,0.0317,0.0314,0.0057,3.355,32,NA
DIC,16,19,0.0111,0.0307,0.0058,3.508,49,NA
DIC,16,20,0.0017,0.0277,0.0059,3.634,73,NA
DIC,16,21,0.0025,0.0241,0.0060,3.731,128,NA
DIC,16,22,0.0088,0.0207,0.0061,3.790,124,NA
DIC,16,23,0.0104,0.0176,0.0062,3.830,92,NA
DIC,17,0,0.0070,0.0138,0.0062,3.873,76,NA
DIC,17,1,0.0050,0.0098,0.0062,3.896,70,NA
DIC,17,2,0.0013,0.0060,0.0062,3.896,63,NA
DIC,17,3,0.0006,0.0047,0.0062,3.760,59,NA
DIC,17,4,0.0005,0.0045,0.0062,3.647,66,NA
DIC,17,5,0.0003,0.0043,0.0061,3.570,65,NA
DIC,17,6,0.0002,0.0032,0.0060,3.532,64,NA
DIC,17,7,0.0001,0.0019,0.0059,3.512,60,NA
DIC,17,8,0.0006,0.0011,0.0058,3.510,61,NA
DIC,17,9,0.0046,0.0010,0.0055,3.506,64,NA
DIC,17,10,0.0138,0.0026,0.0052,3.494,63,NA
DIC,17,11,0.0213,0.0052,0.0048,3.485,63,NA
DIC,17,12,0.0317,0.0091,0.0048,3.471,63,NA
