DATOS HORARIOS 2018_CRUZ ROJA,,,,,,,,,,,,,
,,,,,,,,,,,,,
MES,DIA,HORA,O3,SO2,CO,NO2,PM10,PM2.5,WS,WD,TEMP,HR,PBAR
ABR,9,18,22.08,8.93,0.11,11.07,44.3,27.6,3.19,273.97,30.26,15.06,620.8
ABR,9,19,17.94,9.07,0.3,17.44,49.93,24.75,2.49,261.32,29.5,15.65,621.16
ABR,9,20,12.08,9.09,0.59,23.96,63.99,27.86,2.35,241.37,28.26,17.7,621.58
ABR,9,21,13.97,9.12,0.18,13.57,64.84,29.12,4.08,233.2,25.75,20.25,622.3
ABR,9,22,13.57,9.27,0.07,11.92,52.99,27.2,2.3,217.94,24.23,20.99,623.05
ABR,9,23,12.23,8.84,0.03,12.81,43.6,21.32,1.87,233.36,23.12,22.31,623.68
ABR,10,0,10.4,8.95,0.01,14.06,34.59,16.16,1.19,357.48,21.99,25.33,624.07
ABR,10,1,1.13,36.03,0.07,20.27,44.81,23.85,1.2,46.23,21.31,28.07,624.32
ABR,10,2,4.07,18.54,0.19,14.7,43.81,36.92,0.97,336.1,20.35,27.75,624.02
ABR,10,3,NA,11.84,0.11,17.43,37.97,23.16,1.08,296.9,19.06,30.07,623.73
ABR,10,4,2.15,12.13,0.09,18.42,42.51,30.35,1.8,249.03,18.29,33.76,623.49
ABR,10,5,1.96,11.88,0.11,19.18,46.55,28.46,1.68,271.94,17.49,35.71,623.59
ABR,10,6,0.8,19.51,0.32,20.51,58.58,36.79,1.35,97.35,17.62,35.67,624.15
ABR,10,7,0.8,52.49,0.58,21.2,87.82,37.38,2.07,95.96,17.43,43.19,624.66
ABR,10,8,4.37,143.9,0.4,20.26,80.73,48.51,3.89,77.82,19.46,48.95,625.14
ABR,10,9,6.98,85.83,0.94,17.91,71.11,36.07,4.37,69.13,20.43,53.94,625.69
ABR,10,10,13.35,59.99,0.52,13.5,85.05,44.42,5.23,68.63,22.45,50.97,625.75
ABR,10,11,20.12,41.74,0.29,9.65,61.39,34.07,4.84,67.67,24.43,44.56,625.63
ABR,10,12,20.55,NA,NA,19.81,46.61,28.25,4.18,87.41,26.02,39.28,625.29
ABR,10,13,18.91,31.84,1.3,5.59,NA,39.24,3.57,69.08,26.92,35.87,624.57
ABR,10,14,10.9,14.29,0.18,15.48,188.59,NA,2.85,84,27.43,33.41,623.76
ABR,10,15,18.44,28.54,0.1,10.59,47.9,32.13,3.06,103.1,28.99,27.43,622.9
ABR,10,16,16.38,29.82,0.29,6.32,57.31,39,4.45,56.27,27.99,31.24,622.41
ABR,10,17,14.82,36.19,0.18,6.59,55.59,27.59,5.54,70.18,27.03,32.29,622.15
ABR,10,18,14.11,84.2,1.03,9.5,48.28,28.87,6.31,60.42,26.86,34.53,622.38
ABR,10,19,11.51,38.83,0.67,7.37,82.3,36.99,6.46,52.57,25.36,39.27,622.88
ABR,10,20,11.28,11.33,0.14,3.31,80.28,26.82,7.38,46.11,22.3,50.02,623.76
ABR,10,21,9.97,37.46,0.32,5.7,80.85,16.26,6.91,52.14,20.52,53.87,624.72
ABR,10,22,7.93,42.97,0.67,6.89,50.46,24.6,4.78,60.22,20.2,55.24,626.27
ABR,10,23,7.69,11.73,0.11,2.7,22.44,NA,3.4,130.63,19.13,62.55,627.22
ABR,11,0,5.17,11.61,0.05,2.7,41.75,12.4,2.34,96.79,17.36,74.43,627.73
ABR,11,1,2.9,27.43,0.37,6.53,37.8,10.86,3.71,82.02,15.71,83.83,627.7
ABR,11,2,1.93,27.5,0.32,2.7,26.09,NA,3.01,56.36,15.61,83.91,627.29
ABR,11,3,1.55,42.76,0.09,4.42,13.74,NA,2.34,85.88,15.82,81.22,626.88
ABR,11,4,1.53,78.53,0.15,3.34,18.12,NA,2.55,76.33,15.9,79.2,626.11
ABR,11,5,1.31,64.27,0.02,10.11,36.85,24.97,3.49,95.11,15.96,78.67,625.59
ABR,11,6,1.13,22.57,0.16,8.33,20.13,NA,1.92,127.43,15.6,80.24,625.56
ABR,11,7,0.9,19.87,0.5,12.46,15.22,14.27,0.9,100.47,15.32,81.02,625.66
ABR,11,8,0.8,26.43,0.43,10.82,22.35,15.72,2.5,103.87,16.12,77.58,625.92
ABR,11,9,0.94,35.07,0.33,10.27,20.81,NA,2.93,101.97,17.5,69.32,626.04
ABR,11,10,2.51,45.98,0.15,8.57,35.21,31.37,3.94,95.94,18.76,65.41,626.19
ABR,11,11,4.44,39.74,0.13,8.86,34.63,32.49,4.12,81.71,20.58,59.14,626.29
ABR,11,12,10.03,35.59,0.06,5.06,38.63,24.39,3.88,77.43,22.48,50.97,625.93
ABR,11,13,14.27,35.02,0.14,4.09,28.05,26.73,3.4,79.26,24.02,42.77,625.23
ABR,11,14,17.4,37.19,0.2,5.57,21.9,NA,2.79,102.54,25.52,37.34,624.35
ABR,11,15,16.57,41.92,0.42,5.4,32.2,25.46,2.46,310.73,26.94,31.74,623.38
ABR,11,16,16.31,18.19,0.17,3.74,23.23,NA,2.18,290.37,27.91,29.99,622.49
ABR,11,17,17.66,17.79,0.21,6.18,29.38,19.18,2.48,134.47,28.28,29.69,622.2
ABR,11,18,21.17,15.38,0.24,8.52,44.93,25.91,4.03,151.58,27.04,31.75,622.2
ABR,11,19,15.58,12.07,0.21,7.63,63.32,27.92,3.74,164.71,23.4,41.31,623.31
