DATOS MÓVILES  DE ACUERDO AL ÍNDICE AIRE Y SALUD_NATIVITAS 2022,,,,,,,,
NOTA: LOS DATOS SON PREVALIDADOS,,,,,,,,
,,,,,,,,
MES,DIA,HORA,O3 Horario [ppm],O3 Promedio de 8 hrs. [ppm],SO2 promedio de 24 hrs. [ppm],CO Promedio de 8 hrs. [ppm],PM10 Promedio ponderado  de 12 hrs. [µg/m³],NO2 Horario [ppm]
OCTUBRE,12,11,NA,NA,0.027,0.723,28,0.008
OCTUBRE,12,12,NA,NA,0.027,0.801,38,0.012
OCTUBRE,12,13,NA,NA,0.027,0.872,45,0.008
OCTUBRE,12,14,NA,NA,0.027,0.881,34,0.004
OCTUBRE,12,15,NA,NA,0.027,0.855,23,0.004
OCTUBRE,12,16,NA,NA,0.027,0.812,21,0.005
OCTUBRE,12,17,NA,NA,0.027,0.791,21,0.004
OCTUBRE,12,18,NA,NA,0.027,0.808,20,0.007
OCTUBRE,12,19,NA,NA,0.027,0.844,30,0.011
OCTUBRE,12,20,NA,NA,0.027,0.867,49,0.019
OCTUBRE,12,21,NA,NA,0.027,0.822,45,0.011
OCTUBRE,12,22,NA,NA,0.026,0.797,40,0.009
OCTUBRE,12,23,NA,NA,0.026,0.763,30,0.007
OCTUBRE,13,0,NA,NA,0.026,0.742,22,0.011
OCTUBRE,13,1,NA,NA,0.025,0.727,21,0.009
OCTUBRE,13,2,NA,NA,0.024,0.687,16,0.005
OCTUBRE,13,3,NA,NA,0.024,0.634,14,0.006
OCTUBRE,13,4,NA,NA,0.024,0.529,13,0.007
OCTUBRE,13,5,NA,NA,0.023,0.499,12,0.008
OCTUBRE,13,6,NA,NA,0.023,0.504,16,0.009
OCTUBRE,13,7,NA,NA,0.021,0.585,28,0.012
OCTUBRE,13,8,NA,NA,0.021,0.641,50,0.011
OCTUBRE,13,9,NA,NA,0.021,0.674,53,0.009
OCTUBRE,13,10,NA,NA,0.021,0.694,44,0.008
OCTUBRE,13,11,NA,NA,0.022,0.702,34,0.005
OCTUBRE,13,12,NA,NA,0.021,0.709,24,0.003
OCTUBRE,13,13,NA,NA,0.021,0.716,17,0.004
OCTUBRE,13,14,NA,NA,0.02,0.702,16,0.004
OCTUBRE,13,15,NA,NA,0.02,0.626,16,0.004
OCTUBRE,13,16,NA,NA,0.02,0.578,17,0.005
OCTUBRE,13,17,NA,NA,0.02,0.572,22,0.005
OCTUBRE,13,18,NA,NA,0.02,0.622,21,0.007
OCTUBRE,13,19,NA,NA,0.02,0.679,27,0.01
OCTUBRE,13,20,NA,NA,0.021,0.682,31,0.005
OCTUBRE,13,21,NA,NA,0.021,0.675,27,0.005
OCTUBRE,13,22,NA,NA,0.021,0.673,24,0.007
OCTUBRE,13,23,NA,NA,0.022,0.666,20,0.007
