DATOS HORARIOS 2023_NATIVITAS,,,,,,,,,,,
NOTA,LOS DATOS SON PREVALIDADOS,,,,,,,,,,
,,,,,,,,,,,
MES,DIA,HORA,O3 [ppm],SO2 [ppm],NO2 [ppm],CO [ppm],PM10 [µg/m³],TEMP,WS,WD,HR
JULIO,27,17,0.047,0.014,0.005,0.910,38,28.00,3.17,108.88,28.55
JULIO,27,18,0.045,0.009,0.005,0.898,50,27.82,3.88,99.51,26.22
JULIO,27,19,0.039,0.007,0.006,0.923,52,26.28,2.06,109.23,29.60
JULIO,27,20,0.036,0.012,0.008,0.972,102,22.85,5.48,100.77,44.12
JULIO,27,21,0.040,0.008,0.005,0.905,59,19.46,2.80,121.27,53.19
JULIO,27,22,0.029,0.008,0.009,0.973,40,18.12,1.62,100.69,63.05
JULIO,27,23,0.024,0.008,0.010,0.965,29,17.19,2.23,112.80,68.07
JULIO,28,0,0.021,0.008,0.010,0.965,36,16.81,2.09,101.45,67.90
JULIO,28,1,0.018,0.008,0.011,0.920,23,15.93,1.69,89.18,68.73
JULIO,28,2,0.017,0.012,0.010,0.907,30,15.71,2.52,68.49,73.24
JULIO,28,3,0.014,0.017,0.010,0.920,36,15.29,2.12,81.14,77.41
JULIO,28,4,0.013,0.012,0.010,0.899,32,14.53,1.33,89.09,79.96
JULIO,28,5,0.015,0.013,0.008,0.890,30,14.26,1.07,96.60,79.12
JULIO,28,6,0.013,0.009,0.008,0.910,22,13.50,0.97,113.58,81.98
JULIO,28,7,0.006,0.008,0.012,1.024,40,13.67,0.96,115.32,84.90
JULIO,28,8,0.009,0.008,0.011,1.133,69,17.38,0.97,120.48,74.43
JULIO,28,9,0.022,0.007,0.007,1.028,54,19.99,1.25,105.74,61.08
JULIO,28,10,0.030,0.008,0.005,1.004,36,21.65,2.21,95.37,52.09
JULIO,28,11,0.039,0.009,0.005,0.991,35,24.20,1.81,131.89,43.77
JULIO,28,12,0.047,0.008,0.004,0.958,81,26.26,1.49,157.80,36.03
JULIO,28,13,0.051,0.008,0.003,0.947,41,27.13,1.50,186.24,32.97
JULIO,28,14,0.052,0.008,0.003,0.936,29,27.40,1.27,177.51,31.15
JULIO,28,15,0.053,0.007,0.003,0.912,25,27.51,1.41,208.35,30.20
JULIO,28,16,0.058,0.008,0.004,0.919,29,29.58,1.18,237.52,26.10
JULIO,28,17,0.067,0.014,0.005,0.984,47,29.51,1.93,264.35,25.11
JULIO,28,18,0.071,0.016,0.005,0.897,56,29.15,1.24,153.95,25.29
JULIO,28,19,0.066,0.011,0.004,0.865,58,27.93,1.24,143.42,26.15
JULIO,28,20,0.039,0.025,0.009,0.974,81,24.71,4.74,113.79,35.68
JULIO,28,21,0.030,0.011,0.007,0.944,118,21.25,5.75,93.10,52.65
JULIO,28,22,0.028,0.020,0.009,0.920,63,18.13,5.42,85.46,70.47
JULIO,28,23,0.026,0.022,0.009,0.927,43,18.01,4.08,82.59,71.44
JULIO,29,0,0.024,0.035,0.011,0.873,45,18.36,2.87,77.24,68.00
JULIO,29,1,0.031,0.014,0.004,0.882,29,18.71,2.22,191.51,65.45
JULIO,29,2,0.032,0.009,0.005,0.869,17,16.54,2.70,251.62,77.86
JULIO,29,3,0.029,0.008,0.005,0.880,14,16.00,1.20,170.78,80.81
JULIO,29,4,0.023,0.008,0.006,0.905,12,15.53,0.97,297.81,81.64
JULIO,29,5,0.020,0.008,0.007,0.935,17,14.96,1.02,281.43,85.09
JULIO,29,6,0.016,0.007,0.008,0.952,20,14.29,0.96,206.48,87.71
JULIO,29,7,0.010,0.007,0.012,1.130,30,14.34,0.96,148.94,89.31
JULIO,29,8,0.011,0.007,0.013,1.216,60,15.29,1.25,106.67,88.30
JULIO,29,9,0.017,0.008,0.008,1.080,64,18.40,2.67,97.93,75.65
JULIO,29,10,0.028,0.011,0.005,1.022,64,21.85,3.60,89.98,58.68
JULIO,29,11,0.036,0.009,0.005,1.038,43,23.99,2.70,101.93,49.42
JULIO,29,12,0.045,0.008,0.004,0.992,20,25.38,2.73,107.11,43.42
JULIO,29,13,0.054,0.008,0.004,1.000,27,26.67,2.50,107.97,39.45
JULIO,29,14,0.058,0.010,0.005,0.996,36,27.87,2.33,103.70,35.61
JULIO,29,15,0.057,0.009,0.004,0.954,37,28.83,2.32,122.89,31.70
JULIO,29,16,0.057,0.010,0.004,0.941,29,29.67,2.84,109.57,29.68
JULIO,29,17,0.056,0.010,0.004,0.923,35,29.69,2.32,112.72,29.11
JULIO,29,18,0.055,0.013,0.005,0.938,51,29.12,1.64,101.82,29.54
JULIO,29,19,0.045,0.013,0.007,0.973,82,27.15,3.18,66.99,33.08
JULIO,29,20,0.034,0.017,0.007,0.965,79,22.79,5.94,81.08,52.45
JULIO,29,21,0.024,0.012,0.007,1.041,57,17.44,3.81,67.57,88.95
JULIO,29,22,0.023,0.014,0.007,1.006,37,16.95,2.76,57.62,90.54
JULIO,29,23,0.022,0.017,0.006,1.001,39,17.93,2.49,49.43,92.17
JULIO,30,0,0.018,0.014,0.006,0.945,29,18.13,2.22,59.41,86.89
JULIO,30,1,0.017,0.015,0.006,0.919,NA,17.65,1.50,116.00,83.78
JULIO,30,2,0.016,0.011,0.005,0.889,18,16.78,1.01,128.28,81.95
JULIO,30,3,0.015,0.008,0.005,0.891,15,16.09,1.22,107.26,82.65
JULIO,30,4,0.016,0.010,0.005,0.880,20,16.03,1.30,94.84,82.48
JULIO,30,5,0.013,0.009,0.006,0.898,29,15.59,1.43,97.81,82.85
JULIO,30,6,0.014,0.014,0.007,0.909,27,15.45,1.52,82.78,83.43
JULIO,30,7,0.018,0.012,0.005,0.963,33,16.46,2.14,82.60,78.18
JULIO,30,8,0.016,0.018,0.007,1.017,35,18.34,2.05,82.08,72.69
JULIO,30,9,0.022,0.019,0.005,0.992,62,21.08,2.97,84.01,60.70
JULIO,30,10,0.025,0.017,0.005,0.976,46,22.12,3.23,71.76,55.20
JULIO,30,11,0.028,0.016,0.004,0.985,25,24.07,4.32,93.86,47.36
JULIO,30,12,0.032,0.009,0.004,0.987,16,25.53,4.80,97.78,42.65
JULIO,30,13,0.036,0.010,0.005,0.999,21,26.50,4.70,90.34,38.46
JULIO,30,14,0.035,0.014,0.004,0.996,27,27.48,5.11,91.98,36.05
JULIO,30,15,0.032,0.012,0.005,0.946,36,26.10,6.35,83.18,39.18
JULIO,30,16,0.026,0.058,0.009,0.943,55,24.57,6.20,78.46,43.85
JULIO,30,17,0.029,0.038,0.006,0.915,46,24.19,5.35,74.99,43.36
JULIO,30,18,0.027,0.018,0.004,0.912,25,23.27,5.33,65.92,48.27
JULIO,30,19,0.025,0.012,0.005,0.959,26,22.48,4.26,67.96,52.89
JULIO,30,20,0.031,0.008,0.006,0.976,24,21.33,4.28,93.87,50.79
JULIO,30,21,0.032,0.008,0.005,0.932,14,20.41,4.56,89.21,55.18
JULIO,30,22,0.022,0.015,0.008,1.042,21,19.70,1.88,81.38,59.77
JULIO,30,23,0.022,0.013,0.004,0.897,16,19.59,3.99,90.82,62.12
JULIO,31,0,0.020,0.011,0.004,0.885,14,19.33,3.54,91.61,64.01
JULIO,31,1,0.020,0.009,0.003,0.861,24,18.80,3.34,90.99,66.89
JULIO,31,2,0.016,0.017,0.005,0.865,19,18.07,2.80,78.83,70.31
JULIO,31,3,0.015,0.018,0.005,0.870,19,17.95,1.38,63.01,70.16
JULIO,31,4,0.016,0.020,0.005,0.874,17,17.92,1.76,81.80,70.26
JULIO,31,5,0.013,0.022,0.006,0.884,17,17.35,1.57,83.05,73.41
JULIO,31,6,0.011,0.019,0.007,0.915,25,16.77,1.92,84.42,78.21
JULIO,31,7,0.009,0.014,0.007,1.007,24,16.76,1.41,96.20,78.61
JULIO,31,8,0.009,0.014,0.007,1.081,28,17.70,1.33,97.34,75.58
JULIO,31,9,0.017,0.019,0.005,0.990,38,21.39,3.36,73.72,60.27
JULIO,31,10,0.023,0.016,0.004,0.967,25,22.54,4.56,67.81,52.92
JULIO,31,11,0.028,0.016,0.005,0.978,32,24.43,5.09,89.21,45.93
JULIO,31,12,0.036,0.009,0.004,0.987,46,25.78,4.77,94.21,40.74
JULIO,31,13,0.038,0.011,0.004,0.973,93,26.64,5.44,88.16,37.89
JULIO,31,14,0.040,0.008,0.004,0.944,47,28.06,4.30,94.93,33.28
JULIO,31,15,NA,NA,NA,NA,NA,NA,NA,NA,NA
JULIO,31,16,0.043,0.010,0.004,0.962,28,29.98,4.00,94.63,26.46
JULIO,31,17,0.041,0.018,0.006,0.916,75,30.51,3.97,82.17,25.30
JULIO,31,18,0.038,0.020,0.006,0.939,63,30.23,4.40,70.35,25.92
JULIO,31,19,0.034,0.016,0.007,0.961,54,28.07,3.81,62.82,31.22
JULIO,31,20,0.030,0.009,0.005,0.958,54,23.70,3.61,146.52,52.30
JULIO,31,21,0.026,0.008,0.005,0.933,49,20.67,2.97,143.55,63.57
JULIO,31,22,0.025,0.008,0.005,0.962,33,19.81,1.30,124.24,67.84
JULIO,31,23,0.025,0.008,0.005,0.923,32,19.43,0.95,151.73,68.16
