DATOS MÓVILES  DE ACUERDO AL ÍNDICE AIRE Y SALUD_DIF 2023,,,,,,,,,
NOTA,LOS DATOS SON PREVALIDADOS ,,,,,,,,
,,,,,,,,,
MES,DIA,HORA,O3 Horario [ppm],O3 Promedio de 8 hrs. [ppm],SO2 promedio de 24 hrs. [ppm],CO Promedio de 8 hrs. [ppm],PM10 Promedio ponderado  de 12 hrs. [µg/m³],PM2.5 Promedio ponderado  de 12 hrs.  [µg/m³],NO2 Horario [ppm]
JUNIO,2,18,0.065,0.062,0.008,1.026,32,11,0.007
JUNIO,2,19,0.059,0.063,0.008,1.022,30,16,0.010
JUNIO,2,20,0.038,0.060,0.008,1.031,28,22,0.021
JUNIO,2,21,0.037,0.056,0.008,1.042,35,26,0.020
JUNIO,2,22,0.046,0.054,0.008,1.046,39,34,0.010
JUNIO,2,23,0.038,0.051,0.008,1.057,56,37,0.013
JUNIO,3,0,0.026,0.046,0.009,1.068,61,50,0.018
JUNIO,3,1,0.023,0.042,0.009,1.074,64,49,0.018
JUNIO,3,2,0.028,0.037,0.009,1.081,66,47,0.014
JUNIO,3,3,0.035,0.034,0.009,1.082,60,41,0.009
JUNIO,3,4,0.035,0.033,0.009,1.070,50,33,0.008
JUNIO,3,5,0.033,0.033,0.009,1.059,39,29,0.010
JUNIO,3,6,0.023,0.030,0.009,1.059,45,29,0.016
JUNIO,3,7,0.023,0.028,0.009,1.058,103,29,0.016
JUNIO,3,8,0.021,0.028,0.009,1.056,75,28,0.016
JUNIO,3,9,0.037,0.029,0.009,1.055,67,24,0.009
JUNIO,3,10,0.047,0.032,0.009,1.055,57,22,0.009
JUNIO,3,11,0.054,0.034,0.009,1.057,51,20,0.008
JUNIO,3,12,0.057,0.037,0.009,1.058,47,17,0.007
JUNIO,3,13,0.059,0.040,0.009,1.059,42,14,0.008
JUNIO,3,14,0.058,0.044,0.009,1.057,40,10,0.008
JUNIO,3,15,0.054,0.048,0.009,1.049,41,17,0.007
JUNIO,3,16,0.054,0.052,0.009,1.040,43,23,0.007
JUNIO,3,17,0.052,0.054,0.009,1.033,41,22,0.007
JUNIO,3,18,0.055,0.055,0.009,1.027,38,22,0.008
JUNIO,3,19,0.055,0.055,0.009,1.025,38,26,0.009
JUNIO,3,20,0.053,0.055,0.009,1.024,27,32,0.011
JUNIO,3,21,0.054,0.054,0.009,1.024,44,34,0.011
JUNIO,3,22,0.041,0.052,0.009,1.022,47,33,0.010
JUNIO,3,23,0.031,0.049,0.009,1.022,43,29,0.010
JUNIO,4,0,0.031,0.046,0.008,1.024,42,31,0.010
JUNIO,4,1,0.026,0.043,0.008,1.029,41,31,0.011
JUNIO,4,2,0.018,0.039,0.008,1.034,35,28,0.015
JUNIO,4,3,0.019,0.034,0.008,1.038,40,25,0.014
JUNIO,4,4,0.022,0.030,0.008,1.041,33,25,0.013
JUNIO,4,5,0.010,0.025,0.008,1.047,35,27,0.019
JUNIO,4,6,0.006,0.020,0.008,1.055,50,30,0.020
JUNIO,4,7,0.009,0.018,0.008,1.061,49,28,0.018
JUNIO,4,8,0.014,0.016,0.008,1.069,47,21,0.016
JUNIO,4,9,0.027,0.016,0.008,1.074,50,20,0.013
JUNIO,4,10,0.044,0.019,0.008,1.073,52,19,0.009
JUNIO,4,11,0.046,0.022,0.008,1.070,62,18,0.007
