DATOS MÓVILES 2019_CRUZ ROJA,,,,,,,,
,,,,,,,,
,,,,,,,,
MES,DIA,HORA,MO3,MSO2,MCO,NO2,MPM10,MPM2.5
JUL,3,6,24.07,25.99,NA,2.52,31,23
JUL,3,7,22.92,25.99,NA,4.81,31,23
JUL,3,8,23.69,25.94,NA,5.77,30,23
JUL,3,9,25.36,25.63,NA,4.63,30,23
JUL,3,10,23.75,25.18,NA,3.11,29,22
JUL,3,11,22.87,23.78,NA,1.79,29,22
JUL,3,12,25.35,18.31,NA,1.46,27,21
JUL,3,13,30.25,15.75,NA,0.25,25,18
JUL,3,14,34.47,12.85,NA,1.39,23,17
JUL,3,15,38.81,11.06,0.375,2.11,22,16
JUL,3,16,41.67,9.68,0.368,2.56,20,14
JUL,3,17,42.79,8.39,0.363,2.20,19,15
JUL,3,18,44.81,8.26,0.350,3.45,18,15
JUL,3,19,45.89,8.22,0.350,3.26,17,15
JUL,3,20,43.73,8.72,0.339,2.47,17,15
JUL,3,21,39.10,8.53,0.324,0.20,17,15
JUL,3,22,34.65,9.78,0.293,2.88,17,15
JUL,3,23,29.91,9.81,0.277,4.99,17,15
JUL,4,0,25.21,12.11,0.264,7.31,18,16
JUL,4,1,21.27,13.23,0.258,9.04,18,16
JUL,4,2,17.56,12.75,0.244,6.09,19,17
JUL,4,3,12.98,12.65,0.230,3.45,19,17
JUL,4,4,9.59,12.80,0.232,8.29,20,17
JUL,4,5,7.24,12.80,0.246,10.76,22,18
JUL,4,6,5.92,12.65,0.291,10.60,23,18
JUL,4,7,5.07,12.61,0.403,11.55,25,18
JUL,4,8,4.78,12.65,0.522,12.89,27,18
JUL,4,9,5.47,14.25,0.589,12.78,29,19
JUL,4,10,7.63,18.99,0.690,15.38,31,20
JUL,4,11,12.29,21.22,0.788,9.04,34,23
JUL,4,12,18.22,21.91,0.814,3.10,35,24
JUL,4,13,25.28,22.28,0.835,3.78,35,25
JUL,4,14,32.04,22.81,0.850,3.86,36,25
JUL,4,15,38.26,23.13,0.770,2.47,36,26
JUL,4,16,43.17,23.52,0.688,4.01,37,26
