DATOS HORARIOS 2017_NATIVITAS,,,,,,,,,,,,,
,,,,,,,,,,,,,
MES,DIA,HORA,O3,SO2,CO,NO2,PM10,WS,WD,TEMP,HR,PBAR,RADSOL
JUN,8,2,18.45,2.37,0.052,1.7,47.71,3.25,251,14.06,87.47,625.25,10.77
JUN,8,3,17.19,2.6,0.012,3.24,27.99,3.28,169.34,13.51,92.49,625.04,2.27
JUN,8,4,15.34,5.56,0.012,6.4,18.66,2.42,59.8,13.79,94.02,625.12,2.24
JUN,8,5,7.25,5.47,0.032,13.75,23.69,2.19,101.12,14.14,94.84,625.14,2.24
JUN,8,6,5.68,4.27,0.132,15.59,30.35,1.52,150.63,14.38,94.93,624.72,2.34
JUN,8,7,2,4.03,0.282,17.61,42.81,1.76,193.93,14.81,96.39,624.72,45.94
JUN,8,8,2.28,7.87,0.512,18.53,7.43,1.75,112.45,18.62,89.78,624.98,285.82
JUN,8,9,12.66,6.6,0.232,10.9,31.9,3.71,94.46,18.98,78.73,624.93,220.79
JUN,8,10,19.28,4.89,0.182,7.62,34.65,3.66,90.09,20.98,66.44,624.95,550.54
JUN,8,11,26.26,5.35,0.122,5.51,20.39,3.18,105.65,24.16,51.46,624.83,848.5
JUN,8,12,32.11,5.96,0.082,3.94,41.44,3.19,158.37,25.91,44.11,624.48,963.38
JUN,8,13,37.12,3.94,0.062,2.96,42.7,2.42,176.84,27.21,40.12,623.88,1011.98
JUN,8,14,37.49,3.38,0.022,1.7,35.39,2.46,184.73,27.87,34.95,623.13,1003.71
JUN,8,15,33.99,2.34,0.042,1.7,27.09,4.19,255.15,27.61,34.07,622.66,793.88
JUN,8,16,27.89,16.95,0.042,3.98,39.89,4.44,236,26.92,30.4,621.95,633.13
JUN,8,17,25.64,0.8,0.012,2.43,16.91,3.4,298.1,27.96,25.01,621.3,625.74
JUN,8,18,23.94,3.95,0.142,5.57,20.05,3.22,268.3,26.55,28.16,621.28,200.08
JUN,8,19,19.17,34.46,0.312,7.92,53.5,3.51,74.77,24.55,36.21,621.57,51.55
JUN,8,20,16.95,2.71,0.152,8.17,63.48,3.65,83.98,23.37,40.68,621.79,8.8
JUN,8,21,14.89,1.19,0.162,8.69,43.03,3.47,99.48,21.97,45.65,622.52,8.51
