,id,titulo,seccion,departamento,epigrafe,url_pdf,url_html,fecha,publicacion,numero
59,BOE-A-2026-2387,"Resolución de 26 de enero de 2026, de la Universidad de Almería, por la que se convoca concurso de acceso a plazas de cuerpos docentes universitarios.",II. Autoridades y personal. - B. Oposiciones y concursos,UNIVERSIDADES,Cuerpos docentes universitarios,https://www.boe.es/boe/dias/2026/02/02/pdfs/BOE-A-2026-2387.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2026-2387,20260202,BOE,29
60,BOE-A-2026-2388,"Resolución de 26 de enero de 2026, de la Universidad de Cádiz, por la que se convoca concurso de acceso a plaza de cuerpos docentes universitarios.",II. Autoridades y personal. - B. Oposiciones y concursos,UNIVERSIDADES,Cuerpos docentes universitarios,https://www.boe.es/boe/dias/2026/02/02/pdfs/BOE-A-2026-2388.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2026-2388,20260202,BOE,29
61,BOE-A-2026-2389,"Resolución de 27 de enero de 2026, de la Subsecretaría, por la que se publica la tercera Adenda de modificación del Convenio entre la Mutualidad General de Funcionarios Civiles del Estado, el Instituto Social de las Fuerzas Armadas y la Mutualidad General Judicial con el Servicio Catalán de la Salud y el Instituto Catalán de la Salud, para la prestación en zonas rurales de determinados servicios sanitarios a los mutualistas y demás beneficiarios adscritos a entidades de seguro de asistencia sanitaria concertada con dichas mutualidades.",III. Otras disposiciones,"MINISTERIO DE LA PRESIDENCIA, JUSTICIA Y RELACIONES CON LAS CORTES",Comunidad Autónoma de Cataluña. Convenio,https://www.boe.es/boe/dias/2026/02/02/pdfs/BOE-A-2026-2389.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2026-2389,20260202,BOE,29
62,BOE-A-2026-2390,"Resolución de 27 de enero de 2026, de la Subsecretaría, por la que se publica el Convenio de asistencia jurídica entre la Abogacía General del Estado y la Autoridad Portuaria de Almería.",III. Otras disposiciones,"MINISTERIO DE LA PRESIDENCIA, JUSTICIA Y RELACIONES CON LAS CORTES",Convenios,https://www.boe.es/boe/dias/2026/02/02/pdfs/BOE-A-2026-2390.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2026-2390,20260202,BOE,29
63,BOE-A-2026-2391,"Resolución de 27 de enero de 2026, de la Subsecretaría, por la que se publica el Convenio entre el Instituto Nacional de Administración Pública, O.A., y la Intervención General de la Administración del Estado, para la adhesión a los sistemas departamentales de la Intervención General de la Administración del Estado.",III. Otras disposiciones,"MINISTERIO DE LA PRESIDENCIA, JUSTICIA Y RELACIONES CON LAS CORTES",Convenios,https://www.boe.es/boe/dias/2026/02/02/pdfs/BOE-A-2026-2391.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2026-2391,20260202,BOE,29
64,BOE-A-2026-2392,"Resolución de 27 de enero de 2026, de la Subsecretaría, por la que se publica el Convenio entre la Biblioteca Nacional de España, O.A., y la Intervención General de la Administración del Estado, para la adhesión a los sistemas departamentales de la Intervención General de la Administración del Estado.",III. Otras disposiciones,"MINISTERIO DE LA PRESIDENCIA, JUSTICIA Y RELACIONES CON LAS CORTES",Convenios,https://www.boe.es/boe/dias/2026/02/02/pdfs/BOE-A-2026-2392.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2026-2392,20260202,BOE,29
65,BOE-A-2026-2393,"Resolución de 27 de enero de 2026, de la Subsecretaría, por la que se publica el Convenio entre el Ministerio de Defensa y el Instituto Social de la Marina, para la asistencia sanitaria telemática a la flota de buques sanitarios y de salvamento marítimo «Esperanza del Mar» y «Juan de la Cosa», y al Centro Radio Médico Español por parte del Hospital Central de la Defensa Gómez Ulla, «Centro Sanitario de Vida y Esperanza».",III. Otras disposiciones,"MINISTERIO DE LA PRESIDENCIA, JUSTICIA Y RELACIONES CON LAS CORTES",Convenios,https://www.boe.es/boe/dias/2026/02/02/pdfs/BOE-A-2026-2393.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2026-2393,20260202,BOE,29
66,BOE-A-2026-2394,"Resolución de 27 de enero de 2026, de la Subsecretaría, por la que se publica el Convenio entre la Agencia Estatal de Administración Digital y el Centro de Estudios Jurídicos, O.A., para la prestación del servicio centralizado de nómina estándar de la Administración General del Estado y el Servicio de visualización de nóminas Servinómina.",III. Otras disposiciones,"MINISTERIO DE LA PRESIDENCIA, JUSTICIA Y RELACIONES CON LAS CORTES",Convenios,https://www.boe.es/boe/dias/2026/02/02/pdfs/BOE-A-2026-2394.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2026-2394,20260202,BOE,29
67,BOE-A-2026-2395,"Orden PJC/49/2026, de 21 de enero, por la que se manda expedir, sin perjuicio de tercero de mejor derecho, Real Carta de Sucesión como Baronesa de Casanova, a favor de doña María Cristina Jofre Garrigues.",III. Otras disposiciones,"MINISTERIO DE LA PRESIDENCIA, JUSTICIA Y RELACIONES CON LAS CORTES",Títulos nobiliarios,https://www.boe.es/boe/dias/2026/02/02/pdfs/BOE-A-2026-2395.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2026-2395,20260202,BOE,29
68,BOE-A-2026-2396,"Orden PJC/50/2026, de 21 de enero, por la que se manda expedir, sin perjuicio de tercero de mejor derecho, Real Carta de Sucesión como Condesa de Barbate, a favor de doña Patricia Roméu Delgado.",III. Otras disposiciones,"MINISTERIO DE LA PRESIDENCIA, JUSTICIA Y RELACIONES CON LAS CORTES",Títulos nobiliarios,https://www.boe.es/boe/dias/2026/02/02/pdfs/BOE-A-2026-2396.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2026-2396,20260202,BOE,29
69,BOE-A-2026-2397,"Orden PJC/51/2026, de 21 de enero, por la que se manda expedir, sin perjuicio de tercero de mejor derecho, Real Carta de Sucesión como Marqués de Accadia, a favor de don Paolo Dentice Di Accadia.",III. Otras disposiciones,"MINISTERIO DE LA PRESIDENCIA, JUSTICIA Y RELACIONES CON LAS CORTES",Títulos nobiliarios,https://www.boe.es/boe/dias/2026/02/02/pdfs/BOE-A-2026-2397.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2026-2397,20260202,BOE,29
70,BOE-A-2026-2398,"Orden PJC/52/2026, de 21 de enero, por la que se manda expedir, sin perjuicio de tercero de mejor derecho, Real Carta de Sucesión como Marquesa de Comillas, con Grandeza de España, a favor de doña María de los Reyes Güell y Merry del Val.",III. Otras disposiciones,"MINISTERIO DE LA PRESIDENCIA, JUSTICIA Y RELACIONES CON LAS CORTES",Títulos nobiliarios,https://www.boe.es/boe/dias/2026/02/02/pdfs/BOE-A-2026-2398.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2026-2398,20260202,BOE,29
71,BOE-A-2026-2399,"Resolución 1A0/38021/2026, de 12 de enero, del Centro Criptológico Nacional, por la que se certifica la seguridad del producto «Cartera Digital Beta Android v1.0.1», solicitado por la Agencia Estatal de Administración Digital.",III. Otras disposiciones,MINISTERIO DE DEFENSA,Homologaciones,https://www.boe.es/boe/dias/2026/02/02/pdfs/BOE-A-2026-2399.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2026-2399,20260202,BOE,29
72,BOE-A-2026-2400,"Resolución 1A0/38022/2026, de 12 de enero, del Centro Criptológico Nacional, por la que se certifica la seguridad del producto «Cartera Digital Beta iOS v1.0.0 (2025072214)», solicitado por la Agencia Estatal de Administración Digital.",III. Otras disposiciones,MINISTERIO DE DEFENSA,Homologaciones,https://www.boe.es/boe/dias/2026/02/02/pdfs/BOE-A-2026-2400.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2026-2400,20260202,BOE,29
73,BOE-A-2026-2401,"Resolución de 27 de enero de 2026, del Departamento de Gestión Tributaria de la Agencia Estatal de Administración Tributaria, por la que se publica la rehabilitación de números de identificación fiscal.",III. Otras disposiciones,MINISTERIO DE HACIENDA,Números de identificación fiscal,https://www.boe.es/boe/dias/2026/02/02/pdfs/BOE-A-2026-2401.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2026-2401,20260202,BOE,29
74,BOE-A-2026-2402,"Resolución de 27 de enero de 2026, del Departamento de Gestión Tributaria de la Agencia Estatal de Administración Tributaria, por la que se publica la revocación de números de identificación fiscal.",III. Otras disposiciones,MINISTERIO DE HACIENDA,Números de identificación fiscal,https://www.boe.es/boe/dias/2026/02/02/pdfs/BOE-A-2026-2402.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2026-2402,20260202,BOE,29
75,BOE-A-2026-2403,"Resolución de 22 de enero de 2026, de la Dirección del Departamento de Recursos Humanos de la Agencia Estatal de Administración Tributaria, por la que se emplaza a las personas interesadas en el recurso contencioso-administrativo 2345/2025, interpuesto ante el Tribunal Superior de Justicia de Madrid, Sala de lo Contencioso-Administrativo, Sección Séptima.",III. Otras disposiciones,MINISTERIO DE HACIENDA,Recursos,https://www.boe.es/boe/dias/2026/02/02/pdfs/BOE-A-2026-2403.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2026-2403,20260202,BOE,29
76,BOE-A-2026-2404,"Resolución de 23 de enero de 2026, de la Dirección del Departamento de Recursos Humanos de la Agencia Estatal de Administración Tributaria, por la que se emplaza a las personas interesadas en el recurso contencioso-administrativo 2346/2025, interpuesto ante el Tribunal Superior de Justicia de Madrid, Sala de lo Contencioso-Administrativo, Sección Séptima.",III. Otras disposiciones,MINISTERIO DE HACIENDA,Recursos,https://www.boe.es/boe/dias/2026/02/02/pdfs/BOE-A-2026-2404.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2026-2404,20260202,BOE,29
77,BOE-A-2026-2405,"Resolución de 20 de enero de 2026, de la Secretaría General de Instituciones Penitenciarias, por la que se emplaza a las personas interesadas en el recurso contencioso-administrativo 198/2025, interpuesto ante el Tribunal Superior de Justicia de Madrid, Sección de lo Contencioso-Administrativo, Plaza n.º 9.",III. Otras disposiciones,MINISTERIO DEL INTERIOR,Recursos,https://www.boe.es/boe/dias/2026/02/02/pdfs/BOE-A-2026-2405.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2026-2405,20260202,BOE,29
78,BOE-A-2026-2406,"Resolución de 15 de diciembre de 2025, de la Autoridad Portuaria de A Coruña, por la que se publica el Convenio entre el Ayuntamiento de A Coruña, Xunta de Galicia, Administrador de Infraestructuras Ferroviarias y Puertos del Estado, para la financiación conjunta de la contratación del servicio de elaboración del Master Plan, anexos y documentos derivados para el desarrollo del proyecto «Coruña Marítima» y de la asistencia técnica durante el desarrollo del procedimiento de licitación.",III. Otras disposiciones,MINISTERIO DE TRANSPORTES Y MOVILIDAD SOSTENIBLE,Comunidad Autónoma de Galicia. Convenio,https://www.boe.es/boe/dias/2026/02/02/pdfs/BOE-A-2026-2406.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2026-2406,20260202,BOE,29
79,BOE-A-2026-2407,"Resolución de 9 de enero de 2026, de la Dirección General de la Marina Mercante, por la que se reconoce a la Unidad de Formación y Doctrina del Servicio Marítimo de la Guardia Civil como centro de formación marítimo.",III. Otras disposiciones,MINISTERIO DE TRANSPORTES Y MOVILIDAD SOSTENIBLE,Formación. Títulos profesionales,https://www.boe.es/boe/dias/2026/02/02/pdfs/BOE-A-2026-2407.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2026-2407,20260202,BOE,29
80,BOE-A-2026-2408,"Resolución de 22 de enero de 2026, de la Secretaría General Técnica, por la que se publica el Convenio con Comisiones Obreras de Ceuta, para el desarrollo de estancias formativas del Instituto de Educación Secundaria Luis de Camoens de Ceuta.",III. Otras disposiciones,"MINISTERIO DE EDUCACIÓN, FORMACIÓN PROFESIONAL Y DEPORTES",Convenios,https://www.boe.es/boe/dias/2026/02/02/pdfs/BOE-A-2026-2408.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2026-2408,20260202,BOE,29
81,BOE-A-2026-2409,"Resolución de 26 de enero de 2026, de la Secretaría General Técnica, por la que se publica el Convenio con Asensio & Dimas, para el desarrollo de estancias formativas de la Escuela de Arte Miguel Marmolejo de Melilla.",III. Otras disposiciones,"MINISTERIO DE EDUCACIÓN, FORMACIÓN PROFESIONAL Y DEPORTES",Convenios,https://www.boe.es/boe/dias/2026/02/02/pdfs/BOE-A-2026-2409.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2026-2409,20260202,BOE,29
82,BOE-A-2026-2410,"Resolución de 26 de enero de 2026, de la Secretaría General Técnica, por la que se publica el Convenio con Asociación Proyecto Alfa, para el desarrollo de estancias formativas del Instituto de Educación Secundaria Juan Antonio Fernández Pérez de Melilla.",III. Otras disposiciones,"MINISTERIO DE EDUCACIÓN, FORMACIÓN PROFESIONAL Y DEPORTES",Convenios,https://www.boe.es/boe/dias/2026/02/02/pdfs/BOE-A-2026-2410.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2026-2410,20260202,BOE,29
83,BOE-A-2026-2411,"Resolución de 26 de enero de 2026, de la Secretaría General Técnica, por la que se publica el Convenio con Bar Restaurante Mar de Olivos, para el desarrollo de estancias formativas del Instituto de Educación Secundaria Almina de Ceuta.",III. Otras disposiciones,"MINISTERIO DE EDUCACIÓN, FORMACIÓN PROFESIONAL Y DEPORTES",Convenios,https://www.boe.es/boe/dias/2026/02/02/pdfs/BOE-A-2026-2411.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2026-2411,20260202,BOE,29
84,BOE-A-2026-2412,"Resolución de 26 de enero de 2026, de la Secretaría General Técnica, por la que se publica el Convenio con el Ilustre Colegio Oficial de Médicos de Ceuta, para el desarrollo de estancias formativas del Centro Integrado de Formación Profesional n.º 1 de Ceuta.",III. Otras disposiciones,"MINISTERIO DE EDUCACIÓN, FORMACIÓN PROFESIONAL Y DEPORTES",Convenios,https://www.boe.es/boe/dias/2026/02/02/pdfs/BOE-A-2026-2412.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2026-2412,20260202,BOE,29
85,BOE-A-2026-2413,"Resolución de 26 de enero de 2026, de la Secretaría General Técnica, por la que se publica el Convenio con Farmacia Fernando Sánchez Ortega, para el desarrollo de estancias formativas del Centro Integrado de Formación Profesional Reina Victoria Eugenia de Melilla.",III. Otras disposiciones,"MINISTERIO DE EDUCACIÓN, FORMACIÓN PROFESIONAL Y DEPORTES",Convenios,https://www.boe.es/boe/dias/2026/02/02/pdfs/BOE-A-2026-2413.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2026-2413,20260202,BOE,29
86,BOE-A-2026-2414,"Resolución de 26 de enero de 2026, de la Secretaría General Técnica, por la que se publica el Convenio con Farmacia Rosso, para el desarrollo de estancias formativas del Centro Integrado de Formación Profesional Reina Victoria Eugenia de Melilla.",III. Otras disposiciones,"MINISTERIO DE EDUCACIÓN, FORMACIÓN PROFESIONAL Y DEPORTES",Convenios,https://www.boe.es/boe/dias/2026/02/02/pdfs/BOE-A-2026-2414.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2026-2414,20260202,BOE,29
87,BOE-A-2026-2415,"Resolución de 26 de enero de 2026, de la Secretaría General Técnica, por la que se publica el Convenio con FDS Melilla, para el desarrollo de estancias formativas del Centro Integrado de Formación Profesional Reina Victoria Eugenia de Melilla.",III. Otras disposiciones,"MINISTERIO DE EDUCACIÓN, FORMACIÓN PROFESIONAL Y DEPORTES",Convenios,https://www.boe.es/boe/dias/2026/02/02/pdfs/BOE-A-2026-2415.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2026-2415,20260202,BOE,29
88,BOE-A-2026-2416,"Resolución de 26 de enero de 2026, de la Secretaría General Técnica, por la que se publica el Convenio con Gestoría administrativa Nadia Arrimach, para el desarrollo de estancias formativas del Instituto de Educación Secundaria Leopoldo Queipo de Melilla.",III. Otras disposiciones,"MINISTERIO DE EDUCACIÓN, FORMACIÓN PROFESIONAL Y DEPORTES",Convenios,https://www.boe.es/boe/dias/2026/02/02/pdfs/BOE-A-2026-2416.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2026-2416,20260202,BOE,29
89,BOE-A-2026-2417,"Resolución de 26 de enero de 2026, de la Secretaría General Técnica, por la que se publica el Convenio con José Eduardo García Pérez, para el desarrollo de estancias formativas del Centro Integrado de Formación Profesional n.º 1 de Ceuta.",III. Otras disposiciones,"MINISTERIO DE EDUCACIÓN, FORMACIÓN PROFESIONAL Y DEPORTES",Convenios,https://www.boe.es/boe/dias/2026/02/02/pdfs/BOE-A-2026-2417.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2026-2417,20260202,BOE,29
90,BOE-A-2026-2418,"Resolución de 26 de enero de 2026, de la Secretaría General Técnica, por la que se publica el Convenio con Juan Manuel Figueroa Monedero, para el desarrollo de estancias formativas del Centro Integrado de Formación Profesional n.º 1 de Ceuta.",III. Otras disposiciones,"MINISTERIO DE EDUCACIÓN, FORMACIÓN PROFESIONAL Y DEPORTES",Convenios,https://www.boe.es/boe/dias/2026/02/02/pdfs/BOE-A-2026-2418.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2026-2418,20260202,BOE,29
91,BOE-A-2026-2419,"Resolución de 26 de enero de 2026, de la Secretaría General Técnica, por la que se publica el Convenio con Pedro Antonio Garrido Centeno, para el desarrollo de estancias formativas de la Escuela de Arte Miguel Marmolejo de Melilla.",III. Otras disposiciones,"MINISTERIO DE EDUCACIÓN, FORMACIÓN PROFESIONAL Y DEPORTES",Convenios,https://www.boe.es/boe/dias/2026/02/02/pdfs/BOE-A-2026-2419.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2026-2419,20260202,BOE,29
92,BOE-A-2026-2420,"Resolución de 26 de enero de 2026, de la Secretaría General Técnica, por la que se publica el Convenio con Stelios Funcional Box, para el desarrollo de estancias formativas del Instituto de Educación Secundaria Clara Campoamor de Ceuta.",III. Otras disposiciones,"MINISTERIO DE EDUCACIÓN, FORMACIÓN PROFESIONAL Y DEPORTES",Convenios,https://www.boe.es/boe/dias/2026/02/02/pdfs/BOE-A-2026-2420.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2026-2420,20260202,BOE,29
93,BOE-A-2026-2421,"Resolución de 28 de enero de 2026, de la Secretaría General Técnica, por la que se publica el Convenio con A&B Servicios y Construcciones de Ceuta, SLU, para el desarrollo de estancias formativas del Instituto de Educación Secundaria Siete Colinas de Ceuta.",III. Otras disposiciones,"MINISTERIO DE EDUCACIÓN, FORMACIÓN PROFESIONAL Y DEPORTES",Convenios,https://www.boe.es/boe/dias/2026/02/02/pdfs/BOE-A-2026-2421.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2026-2421,20260202,BOE,29
94,BOE-A-2026-2422,"Resolución de 28 de enero de 2026, de la Secretaría General Técnica, por la que se publica el Convenio con Abdeluaheb Mohamed Abdeselam, para el desarrollo de estancias formativas del Instituto de Educación Secundaria Siete Colinas de Ceuta.",III. Otras disposiciones,"MINISTERIO DE EDUCACIÓN, FORMACIÓN PROFESIONAL Y DEPORTES",Convenios,https://www.boe.es/boe/dias/2026/02/02/pdfs/BOE-A-2026-2422.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2026-2422,20260202,BOE,29
95,BOE-A-2026-2423,"Resolución de 28 de enero de 2026, de la Secretaría General Técnica, por la que se publica el Convenio con Bugao Ruiz, SL, para el desarrollo de estancias formativas del Instituto de Educación Secundaria Almina de Ceuta.",III. Otras disposiciones,"MINISTERIO DE EDUCACIÓN, FORMACIÓN PROFESIONAL Y DEPORTES",Convenios,https://www.boe.es/boe/dias/2026/02/02/pdfs/BOE-A-2026-2423.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2026-2423,20260202,BOE,29
96,BOE-A-2026-2424,"Resolución de 28 de enero de 2026, de la Secretaría General Técnica, por la que se publica el Convenio con Ceuta Actualidad, SL, para el desarrollo de estancias formativas del Instituto de Educación Secundaria Siete Colinas de Ceuta.",III. Otras disposiciones,"MINISTERIO DE EDUCACIÓN, FORMACIÓN PROFESIONAL Y DEPORTES",Convenios,https://www.boe.es/boe/dias/2026/02/02/pdfs/BOE-A-2026-2424.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2026-2424,20260202,BOE,29
97,BOE-A-2026-2425,"Resolución de 28 de enero de 2026, de la Secretaría General Técnica, por la que se publica el Convenio con Instalaciones y Sistemas Eléctricos Portillo, SL, para el desarrollo de estancias formativas del Centro Integrado de Formación Profesional Reina Victoria Eugenia de Melilla.",III. Otras disposiciones,"MINISTERIO DE EDUCACIÓN, FORMACIÓN PROFESIONAL Y DEPORTES",Convenios,https://www.boe.es/boe/dias/2026/02/02/pdfs/BOE-A-2026-2425.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2026-2425,20260202,BOE,29
98,BOE-A-2026-2426,"Resolución de 28 de enero de 2026, de la Secretaría General Técnica, por la que se publica el Convenio con José Joaquín Guzmán Muñoz, para el desarrollo de estancias formativas del Centro Integrado de Formación Profesional n.º 1 de Ceuta.",III. Otras disposiciones,"MINISTERIO DE EDUCACIÓN, FORMACIÓN PROFESIONAL Y DEPORTES",Convenios,https://www.boe.es/boe/dias/2026/02/02/pdfs/BOE-A-2026-2426.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2026-2426,20260202,BOE,29
99,BOE-A-2026-2427,"Resolución de 28 de enero de 2026, de la Secretaría General Técnica, por la que se publica el Convenio con Nafisa Bouzian El Karmoudi, para el desarrollo de estancias formativas del Instituto de Educación Secundaria Virgen de la Victoria de Melilla.",III. Otras disposiciones,"MINISTERIO DE EDUCACIÓN, FORMACIÓN PROFESIONAL Y DEPORTES",Convenios,https://www.boe.es/boe/dias/2026/02/02/pdfs/BOE-A-2026-2427.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2026-2427,20260202,BOE,29
100,BOE-A-2026-2428,"Resolución de 28 de enero de 2026, de la Secretaría General Técnica, por la que se publica el Convenio con Omar Al-Lal Amar, para el desarrollo de estancias formativas del Instituto de Educación Secundaria Virgen de la Victoria de Melilla.",III. Otras disposiciones,"MINISTERIO DE EDUCACIÓN, FORMACIÓN PROFESIONAL Y DEPORTES",Convenios,https://www.boe.es/boe/dias/2026/02/02/pdfs/BOE-A-2026-2428.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2026-2428,20260202,BOE,29
101,BOE-A-2026-2429,"Resolución de 28 de enero de 2026, de la Secretaría General Técnica, por la que se publica el Convenio con Panadería El Carmen, para el desarrollo de estancias formativas del Centro Integrado de Formación Profesional Reina Victoria Eugenia de Melilla.",III. Otras disposiciones,"MINISTERIO DE EDUCACIÓN, FORMACIÓN PROFESIONAL Y DEPORTES",Convenios,https://www.boe.es/boe/dias/2026/02/02/pdfs/BOE-A-2026-2429.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2026-2429,20260202,BOE,29
102,BOE-A-2026-2430,"Resolución de 28 de enero de 2026, de la Secretaría General Técnica, por la que se publica el Convenio con Panadería La Nueva, para el desarrollo de estancias formativas del Centro Integrado de Formación Profesional Reina Victoria Eugenia de Melilla.",III. Otras disposiciones,"MINISTERIO DE EDUCACIÓN, FORMACIÓN PROFESIONAL Y DEPORTES",Convenios,https://www.boe.es/boe/dias/2026/02/02/pdfs/BOE-A-2026-2430.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2026-2430,20260202,BOE,29
103,BOE-A-2026-2431,"Resolución de 28 de enero de 2026, de la Secretaría General Técnica, por la que se publica el Convenio con Rosa Ana García de Quesada Solano, para el desarrollo de estancias formativas del Centro Integrado de Formación Profesional n.º 1 de Ceuta.",III. Otras disposiciones,"MINISTERIO DE EDUCACIÓN, FORMACIÓN PROFESIONAL Y DEPORTES",Convenios,https://www.boe.es/boe/dias/2026/02/02/pdfs/BOE-A-2026-2431.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2026-2431,20260202,BOE,29
104,BOE-A-2026-2432,"Resolución de 28 de enero de 2026, de la Secretaría General Técnica, por la que se publica el Convenio con Spartan Gym, para el desarrollo de estancias formativas del Instituto de Educación Secundaria Clara Campoamor de Ceuta.",III. Otras disposiciones,"MINISTERIO DE EDUCACIÓN, FORMACIÓN PROFESIONAL Y DEPORTES",Convenios,https://www.boe.es/boe/dias/2026/02/02/pdfs/BOE-A-2026-2432.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2026-2432,20260202,BOE,29
105,BOE-A-2026-2433,"Resolución de 28 de enero de 2026, de la Secretaría General Técnica, por la que se publica el Convenio con Taller Hachmi, para el desarrollo de estancias formativas del Centro Integrado de Formación Profesional Reina Victoria Eugenia de Melilla.",III. Otras disposiciones,"MINISTERIO DE EDUCACIÓN, FORMACIÓN PROFESIONAL Y DEPORTES",Convenios,https://www.boe.es/boe/dias/2026/02/02/pdfs/BOE-A-2026-2433.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2026-2433,20260202,BOE,29
106,BOE-A-2026-2434,"Resolución de 28 de enero de 2026, de la Secretaría General Técnica, por la que se publica el Convenio con Crumbl Biscuit, para el desarrollo de estancias formativas del Centro Integrado de Formación Profesional Reina Victoria Eugenia de Melilla.",III. Otras disposiciones,"MINISTERIO DE EDUCACIÓN, FORMACIÓN PROFESIONAL Y DEPORTES",Convenios,https://www.boe.es/boe/dias/2026/02/02/pdfs/BOE-A-2026-2434.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2026-2434,20260202,BOE,29
107,BOE-A-2026-2435,"Resolución de 28 de enero de 2026, de la Secretaría General Técnica, por la que se publica el Convenio con Copicenter Melilla, para el desarrollo de estancias formativas del Instituto de Educación Secundaria Virgen de la Victoria de Melilla.",III. Otras disposiciones,"MINISTERIO DE EDUCACIÓN, FORMACIÓN PROFESIONAL Y DEPORTES",Convenios,https://www.boe.es/boe/dias/2026/02/02/pdfs/BOE-A-2026-2435.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2026-2435,20260202,BOE,29
108,BOE-A-2026-2436,"Resolución de 28 de enero de 2026, de la Secretaría General Técnica, por la que se publica el Convenio con Kalú, para el desarrollo de estancias formativas del Instituto de Educación Secundaria Siete Colinas de Ceuta.",III. Otras disposiciones,"MINISTERIO DE EDUCACIÓN, FORMACIÓN PROFESIONAL Y DEPORTES",Convenios,https://www.boe.es/boe/dias/2026/02/02/pdfs/BOE-A-2026-2436.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2026-2436,20260202,BOE,29
109,BOE-A-2026-2437,"Resolución de 21 de enero de 2026, de la Presidencia del Consejo Superior de Deportes, sobre la relación de deportistas de alto nivel correspondiente al primer listado del año 2026.",III. Otras disposiciones,"MINISTERIO DE EDUCACIÓN, FORMACIÓN PROFESIONAL Y DEPORTES",Deportistas de alto nivel,https://www.boe.es/boe/dias/2026/02/02/pdfs/BOE-A-2026-2437.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2026-2437,20260202,BOE,29
110,BOE-A-2026-2438,"Resolución de 20 de enero de 2026, de la Dirección General de Trabajo, por la que se registra y publica el Acuerdo de prórroga de la vigencia y de revisión salarial para los años 2025 y 2026 del Convenio colectivo de las Delegaciones Comerciales del Ente Público Empresarial Loterías y Apuestas del Estado.",III. Otras disposiciones,MINISTERIO DE TRABAJO Y ECONOMÍA SOCIAL,Convenios colectivos de trabajo,https://www.boe.es/boe/dias/2026/02/02/pdfs/BOE-A-2026-2438.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2026-2438,20260202,BOE,29
