DATOS HORARIOS 2022_CRUZ ROJA,,,,,,,,,,,,,
NOTA: LOS DATOS SON PREVALIDADOS,,,,,,,,,,,,,
,,,,,,,,,,,,,
MES,DIA,HORA,O3 [ppm],SO2 [ppm],CO [ppm],NO2 [ppm],PM10 [µg/m³],PM2.5 [µg/m³],TEMP,WS,WD,HR,PBAR
ENERO,10,22,0.0242,0.0028,0.223,NA,8,8,16.06,3.02,54.1,61.4,627.9
ENERO,10,23,0.0235,0.0456,0.7653,NA,9,8,15.52,3.7,61.6,63.8,628.07
ENERO,11,0,0.023,0.0369,0.8278,NA,8,8,14.95,3.02,56.46,65.13,628.19
ENERO,11,1,0.0239,0.0767,1.0515,NA,15,8,14.77,3.92,62.04,65.06,627.97
ENERO,11,2,0.024,0.0422,1.3374,NA,8,12,14.71,3.25,60.09,64.06,627.89
ENERO,11,3,0.0247,0.154,0.4543,NA,7,10,14.18,3.56,80.56,65.34,627.72
ENERO,11,4,0.0203,0.0673,2.5615,NA,9,7,14.18,3.1,61.96,65.03,627.48
ENERO,11,5,0.0243,0.0946,0.975,NA,5,8,14.32,2.84,77.64,63.3,627.49
ENERO,11,6,0.0239,0.1128,0.7022,NA,7,10,13.68,3.07,76.7,65.67,627.58
ENERO,11,7,0.0211,0.1091,0.5479,NA,8,7,13.23,2.76,82.71,66.92,627.81
ENERO,11,8,0.0116,0.0607,0.3981,NA,17,8,12.23,2.48,93.55,70.9,628.17
ENERO,11,9,0.0211,0.1658,0.3231,NA,17,34,13.08,3.4,74.74,67.6,628.77
ENERO,11,10,0.0253,0.088,0.4569,NA,10,14,14.72,4.03,70.87,62.69,629.06
ENERO,11,11,0.0283,0.0574,0.747,NA,13,13,17.22,4.08,76.23,55.66,628.71
ENERO,11,12,0.0317,0.0647,0.2815,NA,43,21,18.37,4.86,77.64,51.56,628.25
ENERO,11,13,0.0341,0.0651,0.2882,NA,38,24,19.62,4.05,86.42,46.52,627.62
ENERO,11,14,0.0368,0.0581,0.3411,NA,53,25,20.96,3.68,90.28,42.23,626.64
ENERO,11,15,0.0401,0.0611,0.301,NA,49,31,21.91,2.54,84.08,38.61,625.71
ENERO,11,16,0.0398,0.0573,0.338,NA,52,20,22.58,2.34,91.63,36.11,625.16
ENERO,11,17,0.0375,0.0732,0.32,NA,54,31,22.52,2.61,92.32,35.82,624.98
