DATOS MÓVILES 2018_NATIVITAS,,,,,,,
NOTA: LOS DATOS SON PREVALIDADOS,,,,,,,
,,,,,,,
MES,DIA,HORA,NO2,MPM10,MSO2 24 HRS,MO3,MCO
ABR,11,5,9.76,69.28045455,23.89958333,11.68125,NA
ABR,11,6,10.44,67.01909091,23.55416667,11.01875,NA
ABR,11,7,14.22,62.97136364,22.8525,10.06625,NA
ABR,11,8,15.78,58.70363636,22.3625,9.0575,NA
ABR,11,9,12.09,55.12272727,22.12333333,8.775,NA
ABR,11,10,10.01,52.37681818,21.58666667,8.9225,NA
ABR,11,11,8.58,49.68909091,20.85208333,9.77375,NA
ABR,11,12,13.63,45.50409091,21.42125,11.345,NA
ABR,11,13,NA,44.93590909,21.74478261,11.72,NA
ABR,11,14,7.17,44.74863636,21.16217391,15.15285714,NA
ABR,11,15,7.28,43.645,21.79652174,19.06714286,NA
ABR,11,16,8.64,42.18,23.30695652,23.10714286,NA
ABR,11,17,8.25,39.78590909,23.09173913,26.70714286,NA
ABR,11,18,6.5,42.59863636,22.0726087,29.62571429,NA
ABR,11,19,6.05,44.90409091,21.39090909,30.57285714,NA
ABR,11,20,9.53,41.49454545,19.89,29.84571429,NA
ABR,11,21,9.32,38.71090909,20.14363636,28.14375,NA
ABR,11,22,9.55,36.91,17.12636364,26.50875,NA
ABR,11,23,8.63,39.22863636,14.34818182,24.78125,NA
ABR,12,0,6.23,37.76590909,12.81909091,23.09375,NA
ABR,12,1,7.07,34.96590909,12.955,20.5975,NA
ABR,12,2,8.08,35.39727273,12.78636364,18.10875,NA
ABR,12,3,7.08,34.66,12.46545455,17.1625,NA
ABR,12,4,7.36,33.58791667,12.29772727,16.78,NA
ABR,12,5,8.45,34.74,12.21545455,16.46625,NA
ABR,12,6,9.6,35.16291667,12.17590909,15.97,NA
ABR,12,7,13.52,37.31916667,12.20045455,14.28,NA
ABR,12,8,15.58,39.08,12.18045455,12.83125,NA
ABR,12,9,15.07,39.17291667,12.13681818,13.015,NA
