DATOS MÓVILES 2018_NATIVITAS,,,,,,,
NOTA: LOS DATOS SON PREVALIDADOS,,,,,,,
,,,,,,,
MES,DIA,HORA,NO2,MPM10,MSO2 24 HRS,MO3,MCO
MAY,7,23,NA,17.29791667,5.85875,18.29375,NA
MAY,8,0,NA,17.56833333,5.925833333,17.30375,NA
MAY,8,1,NA,20.59375,6.403333333,16.35625,NA
MAY,8,2,NA,21.97416667,6.398333333,15.8275,NA
MAY,8,3,NA,22.09041667,6.385833333,15.35625,NA
MAY,8,4,NA,22.6525,6.3175,15.135,NA
MAY,8,5,NA,22.83958333,6.168333333,15.155,NA
MAY,8,6,NA,22.34125,5.900416667,15.14375,NA
MAY,8,7,NA,22.03125,5.723333333,14.52125,NA
MAY,8,8,NA,21.32375,5.704583333,13.72875,NA
MAY,8,9,NA,21.17666667,6.977916667,13.14875,NA
MAY,8,10,NA,22.28,8.646666667,12.1425,NA
MAY,8,11,NA,23.31083333,10.44791667,11.825,NA
MAY,8,12,NA,25.53041667,13.29708333,12.2025,NA
MAY,8,13,NA,25.91125,13.61125,13.145,NA
MAY,8,14,NA,26.0275,13.7725,14.5975,NA
MAY,8,15,NA,26.15875,13.20208333,17.0425,NA
MAY,8,16,NA,26.05166667,13.0725,20.08125,NA
MAY,8,17,NA,25.885,12.60291667,23.19625,NA
MAY,8,18,NA,25.46208333,12.42416667,26.495,NA
MAY,8,19,NA,25.05125,12.07291667,28.47125,NA
MAY,8,20,NA,25.02416667,11.54666667,28.31875,NA
MAY,8,21,NA,25.30333333,11.03375,26.53875,NA
MAY,8,22,NA,25.94875,10.93958333,24.12875,NA
MAY,8,23,NA,26.71625,10.765,21.67125,NA
MAY,9,0,NA,27.11833333,10.64458333,19.2075,NA
MAY,9,1,NA,24.98541667,10.26583333,15.22875,NA
MAY,9,2,NA,24.76958333,10.39958333,11.07,NA
MAY,9,3,NA,25.80166667,10.58625,7.89125,NA
MAY,9,4,NA,26.12875,11.01416667,5.76875,NA
MAY,9,5,NA,26.93333333,11.29541667,4.71625,NA
MAY,9,6,NA,28.43458333,11.47291667,3.80875,NA
MAY,9,7,NA,29.80375,11.69875,2.6125,NA
MAY,9,8,NA,31.22083333,11.77833333,1.58375,NA
MAY,9,9,NA,32.27333333,10.67875,2.72375,NA
MAY,9,10,NA,32.44375,9.457083333,5.18875,NA
MAY,9,11,NA,32.17791667,8.135833333,8.30875,NA
MAY,9,12,NA,30.49291667,5.4775,12.14625,NA
MAY,9,13,NA,30.1025,5.199166667,16.29125,NA
MAY,9,14,NA,30.06333333,5.053333333,20.915,NA
MAY,9,15,NA,30.84875,5.86125,25.06125,NA
MAY,9,16,NA,33.23958333,6.31375,27.1825,NA
MAY,9,17,NA,34.50666667,7.825833333,28.05375,NA
MAY,9,18,NA,34.42583333,7.937083333,28.6975,NA
MAY,9,19,NA,33.915,8.052083333,27.98125,NA
MAY,9,20,NA,34.19375,8.15625,26.11875,NA
MAY,9,21,NA,34.23208333,8.36625,23.75375,NA
MAY,9,22,NA,33.98666667,8.46375,20.3075,NA
MAY,9,23,NA,33.76791667,8.763333333,16.955,NA
MAY,10,0,NA,33.8525,10.00583333,16.41,NA
MAY,10,1,NA,33.58416667,10.9075,16.61125,NA
MAY,10,2,NA,33.02208333,10.80333333,15.2225,NA
MAY,10,3,NA,32.22,10.73791667,13.925,NA
MAY,10,4,NA,32.2725,10.51208333,12.4775,NA
MAY,10,5,NA,32.43666667,10.355,10.85,NA
MAY,10,6,NA,32.00708333,10.38833333,10.12875,NA
MAY,10,7,NA,32.19875,10.29916667,9.80375,NA
MAY,10,8,NA,31.96166667,10.30125,8.4725,NA
MAY,10,9,NA,31.88708333,10.13791667,7.95375,NA
MAY,10,10,NA,31.46833333,9.75375,8.98875,NA
MAY,10,11,NA,31.42333333,9.337083333,11.33625,NA
MAY,10,12,NA,31.75291667,9.149583333,15.20375,NA
MAY,10,13,NA,31.82625,9.045833333,19.79125,NA
MAY,10,14,NA,31.79375,9.037083333,24.21375,NA
MAY,10,15,NA,31.09916667,8.31625,28.76875,NA
MAY,10,16,NA,28.90291667,8.179166667,33.43625,NA
MAY,10,17,NA,29.06625,6.8625,36.6175,NA
MAY,10,18,NA,30.01875,6.997391304,38.1675,NA
MAY,10,19,NA,30.70375,7.158181818,38.17,NA
MAY,10,20,NA,30.61791667,8.385454545,36.7725,NA
MAY,10,21,NA,30.65208333,9.185909091,34.91875,NA
MAY,10,22,NA,30.93125,9.410909091,32.67875,NA
MAY,10,23,NA,30.63708333,9.047727273,30.23625,NA
MAY,11,0,NA,30.99208333,7.634545455,27.52625,NA
MAY,11,1,NA,30.87541667,6.470909091,25.13125,NA
MAY,11,2,NA,30.8,6.477727273,23.50375,NA
MAY,11,3,NA,30.85291667,6.393181818,22.40875,NA
MAY,11,4,NA,30.29833333,6.25,21.58875,NA
MAY,11,5,NA,29.51458333,6.229090909,20.2275,NA
MAY,11,6,NA,29.81083333,6.2,17.9975,NA
MAY,11,7,NA,30.63916667,6.398181818,15.4225,NA
MAY,11,8,NA,32.85375,6.572727273,13.08875,NA
MAY,11,9,NA,33.54875,6.693636364,12.595,NA
MAY,11,10,NA,33.61166667,6.705,13.41875,NA
MAY,11,11,NA,33.23208333,6.705454545,15.065,NA
MAY,11,12,NA,32.71708333,6.763636364,17.44875,NA
MAY,11,13,NA,32.43208333,6.900909091,20.53875,NA
MAY,11,14,NA,32.39125,6.953636364,24.98875,NA
MAY,11,15,NA,32.19416667,6.879545455,29.86125,NA
MAY,11,16,NA,31.90958333,6.756818182,34.57125,NA
MAY,11,17,NA,30.72083333,6.615454545,37.37375,NA
MAY,11,18,NA,30.0775,6.446086957,39.02,NA
MAY,11,19,NA,30.25416667,6.30625,39.485,NA
MAY,11,20,NA,31.59333333,5.193333333,38.22625,NA
MAY,11,21,NA,33.35,4.358333333,36.365,NA
MAY,11,22,NA,34.45958333,4.13,34.2625,NA
MAY,11,23,NA,35.72291667,4.282083333,31.7175,NA
MAY,12,0,NA,36.16416667,4.394166667,29.22875,NA
MAY,12,1,NA,36.69333333,4.477916667,26.78,NA
MAY,12,2,NA,36.95541667,4.51625,23.71125,NA
MAY,12,3,NA,37.14416667,4.562916667,20.32375,NA
MAY,12,4,NA,38.01791667,4.712916667,17.32375,NA
MAY,12,5,NA,38.91666667,4.779166667,15.70125,NA
MAY,12,6,NA,38.87333333,4.734583333,14.7575,NA
MAY,12,7,NA,37.85291667,4.550833333,13.75875,NA
MAY,12,8,NA,35.88916667,4.35,13.06,NA
MAY,12,9,NA,34.81916667,4.274583333,13.20375,NA
MAY,12,10,NA,34.7025,4.234166667,14.57875,NA
MAY,12,11,NA,34.78958333,4.199166667,17.3125,NA
MAY,12,12,NA,34.9825,4.17875,21.425,NA
MAY,12,13,NA,36.77333333,4.16875,24.925,NA
MAY,12,14,NA,37.41541667,4.168333333,28.14125,NA
MAY,12,15,NA,38.22625,4.237916667,31.9625,NA
MAY,12,16,NA,38.64375,4.109166667,35.2975,NA
MAY,12,17,NA,39.60583333,4.819166667,37.6725,NA
MAY,12,18,NA,39.83916667,5.0825,39.36875,NA
MAY,12,19,NA,40.57583333,5.134166667,39.435,NA
MAY,12,20,NA,40.8575,5.18375,37.91875,NA
MAY,12,21,NA,40.52375,5.233333333,35.9675,NA
MAY,12,22,NA,41.19333333,5.278333333,34.10375,NA
MAY,12,23,NA,41.30375,5.272083333,31.73375,NA
MAY,13,0,NA,41.53625,5.300416667,28.8125,NA
MAY,13,1,NA,43.86083333,5.263333333,27.21125,NA
MAY,13,2,NA,43.77875,5.164583333,25.41375,NA
MAY,13,3,NA,43.42625,5.092916667,24.2475,NA
MAY,13,4,NA,42.8875,4.894583333,24.545,NA
MAY,13,5,NA,42.19208333,4.798333333,24.54875,NA
MAY,13,6,NA,41.86041667,4.80125,24.005,NA
MAY,13,7,NA,41.50625,4.78375,23.0625,NA
MAY,13,8,NA,41.18416667,4.7475,23.1825,NA
MAY,13,9,NA,40.84291667,4.725416667,22.7425,NA
MAY,13,10,NA,40.82458333,4.712083333,23.01875,NA
MAY,13,11,NA,41.18958333,4.699583333,24.195,NA
MAY,13,12,NA,41.26125,4.686666667,25.35125,NA
MAY,13,13,NA,39.79791667,4.669166667,27.31375,NA
MAY,13,14,NA,39.92666667,4.650833333,29.85875,NA
MAY,13,15,NA,39.98541667,4.599166667,33.15,NA
MAY,13,16,NA,40.35083333,4.590416667,35.795,NA
MAY,13,17,NA,40.13833333,3.951666667,37.74375,NA
MAY,13,18,NA,41.41875,3.8675,38.16625,NA
MAY,13,19,NA,40.86875,4.712083333,38.0925,NA
MAY,13,20,NA,40.8775,6.751666667,36.94,NA
MAY,13,21,NA,40.00458333,7.819583333,35.35625,NA
MAY,13,22,NA,39.38416667,8.813333333,33.18,NA
MAY,13,23,NA,38.92333333,19.3325,31.14625,NA
MAY,14,0,NA,38.47125,28.65666667,28.7325,NA
MAY,14,1,NA,37.29541667,31.15125,26.45875,NA
MAY,14,2,NA,38.36666667,36.76166667,24.4575,NA
MAY,14,3,NA,39.43083333,38.81666667,22.76375,NA
MAY,14,4,NA,39.11833333,41.72,21.79875,NA
MAY,14,5,NA,39.35916667,44.12541667,20.32125,NA
MAY,14,6,NA,39.3225,44.32125,19.02375,NA
MAY,14,7,NA,39.35416667,44.43375,17.04125,NA
MAY,14,8,NA,39.64458333,44.69125,16.0325,NA
MAY,14,9,NA,40.18583333,48.33041667,15.53,NA
MAY,14,10,NA,40.88375,49.28041667,16.535,NA
MAY,14,11,NA,41.28333333,49.40166667,17.72625,NA
MAY,14,12,NA,41.74916667,49.48916667,19.155,NA
MAY,14,13,NA,42.18,49.8925,21.48125,NA
MAY,14,14,NA,42.43958333,50.65958333,23.88375,NA
MAY,14,15,NA,42.29416667,51.75583333,27.00375,NA
MAY,14,16,NA,44.29416667,54.01208333,28.6,NA
MAY,14,17,NA,44.36041667,53.87833333,29.82375,NA
MAY,14,18,NA,43.23958333,53.63,30.0075,NA
MAY,14,19,NA,44.48208333,52.66875,29.77625,NA
MAY,14,20,NA,44.89041667,50.48083333,29.275,NA
MAY,14,21,NA,46.34666667,49.30375,28.115,NA
MAY,14,22,NA,45.71958333,48.14458333,26.91375,NA
