DATOS HORARIOS 2019_NATIVITAS,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
MES,DIA,HORA,O3,SO2,CO,PM10,WS,WD,TEMP,HR,RADSOL
MAY,27,19,44.40,1.22,0.260,39,2.91,264.10,31.29,26.98,106.66
MAY,27,20,33.90,1.45,0.439,58,2.43,260.83,29.21,30.57,13.38
MAY,27,21,22.62,1.59,0.449,62,3.15,241.81,27.97,35.91,1.66
MAY,27,22,18.79,1.71,0.280,75,3.89,241.24,26.09,48.66,11.73
MAY,27,23,15.86,1.20,0.280,41,3.19,248.09,25.40,50.12,31.79
MAY,28,0,18.67,1.10,0.220,39,1.92,258.54,24.55,49.72,1.85
MAY,28,1,14.71,2.23,0.240,43,2.41,224.77,24.13,52.71,6.88
MAY,28,2,18.35,2.82,0.210,36,3.64,256.91,23.30,55.50,1.97
MAY,28,3,19.99,2.43,0.190,26,2.78,218.07,22.08,58.19,2.04
MAY,28,4,18.67,1.77,0.180,21,3.23,232.61,21.32,58.50,2.01
MAY,28,5,15.42,1.50,0.180,18,2.88,261.66,21.18,58.05,2.06
MAY,28,6,10.89,1.13,0.220,24,2.35,245.41,20.62,59.77,2.61
MAY,28,7,3.81,1.74,0.359,28,2.41,244.11,20.35,62.37,31.88
MAY,28,8,2.58,1.76,0.409,35,2.45,266.48,21.97,60.86,136.78
MAY,28,9,16.12,2.10,0.270,29,3.35,257.02,25.25,55.23,413.23
MAY,28,10,26.90,2.21,0.230,40,3.35,264.67,27.97,47.28,567.83
MAY,28,11,33.50,1.60,0.240,40,3.68,279.85,29.76,40.88,806.02
MAY,28,12,38.45,1.47,0.250,39,2.94,271.15,30.26,39.00,733.44
MAY,28,13,40.23,1.41,0.240,37,3.05,254.14,31.31,35.73,864.32
MAY,28,14,45.00,1.29,0.200,32,3.05,259.89,32.40,32.10,972.62
MAY,28,15,47.22,1.10,0.190,33,3.62,264.78,32.84,29.70,777.80
MAY,28,16,51.18,1.59,0.180,32,3.58,264.02,33.04,28.90,647.60
MAY,28,17,52.02,2.39,0.220,39,4.16,284.25,33.11,28.58,556.50
MAY,28,18,51.45,2.84,0.309,42,4.28,288.84,31.74,30.39,226.83
MAY,28,19,48.78,3.38,0.419,55,4.60,290.24,29.28,36.07,47.37
MAY,28,20,43.73,3.26,0.389,52,2.37,273.48,28.07,37.42,5.79
MAY,28,21,41.74,3.14,0.399,43,2.78,268.98,27.68,39.74,1.66
MAY,28,22,39.94,3.83,0.309,84,3.17,293.49,22.48,62.91,1.99
MAY,28,23,31.89,3.68,0.299,69,2.09,202.33,19.87,81.05,2.20
MAY,29,0,29.48,3.61,0.250,45,2.29,218.13,21.09,74.85,2.19
MAY,29,1,23.80,3.28,0.260,69,2.16,117.33,21.71,70.42,2.04
MAY,29,2,12.43,5.31,0.359,57,1.93,125.00,21.60,72.33,2.06
MAY,29,3,17.17,3.57,0.309,41,1.85,152.17,22.25,70.71,2.00
MAY,29,4,12.88,2.62,0.240,33,1.59,187.78,21.67,72.39,2.00
MAY,29,5,9.26,2.56,0.270,28,1.58,207.82,21.50,73.08,2.02
MAY,29,6,8.40,2.82,0.349,34,2.82,252.88,21.73,69.98,2.09
MAY,29,7,3.91,2.76,0.508,40,2.74,258.66,21.34,70.85,24.95
MAY,29,8,2.00,3.30,0.508,35,2.48,247.85,23.38,67.47,187.42
MAY,29,9,9.98,3.00,0.349,40,3.92,260.58,25.52,57.51,370.05
MAY,29,10,20.29,2.85,0.299,43,3.71,259.87,27.24,48.39,619.95
MAY,29,11,29.05,3.07,0.260,40,3.14,246.05,29.48,41.71,850.29
MAY,29,12,35.26,3.02,0.319,36,2.94,223.93,30.30,38.01,912.16
MAY,29,13,40.16,3.05,0.270,41,3.16,253.22,30.90,34.50,963.93
MAY,29,14,45.33,2.57,0.250,31,2.87,249.96,31.85,31.15,903.08
MAY,29,15,51.79,2.26,0.220,29,2.98,247.84,32.47,29.31,840.93
MAY,29,16,52.89,2.67,0.200,33,2.65,264.10,33.28,26.30,640.64
MAY,29,17,54.21,3.02,0.180,30,2.53,248.83,34.12,23.82,533.64
MAY,29,18,50.08,3.15,0.210,40,2.89,261.82,32.43,24.85,171.56
MAY,29,19,44.38,3.71,0.309,51,2.55,229.79,31.00,28.31,47.41
MAY,29,20,32.82,4.12,0.389,50,2.06,223.21,29.54,29.96,6.18
MAY,29,21,37.84,4.35,0.359,59,2.60,233.97,28.57,30.41,1.60
MAY,29,22,35.09,4.36,0.299,57,2.69,262.24,27.94,30.26,1.65
MAY,29,23,30.72,3.99,0.260,54,2.34,264.27,27.35,30.48,1.72
MAY,30,0,24.40,4.28,0.200,53,1.99,218.55,26.82,31.22,1.70
MAY,30,1,19.25,3.33,0.180,47,3.08,222.39,25.90,41.69,1.78
MAY,30,2,18.77,2.82,0.180,48,3.60,230.58,24.73,51.41,1.87
MAY,30,3,18.25,2.35,0.180,35,3.22,228.62,23.93,53.48,1.94
MAY,30,4,18.40,1.92,0.190,35,3.61,231.35,23.28,56.51,1.96
MAY,30,5,17.86,1.71,0.220,35,2.59,242.62,22.84,58.05,1.97
MAY,30,6,10.85,1.33,0.299,34,2.10,265.70,21.83,61.40,2.26
MAY,30,7,2.00,1.26,0.469,45,2.38,268.63,21.60,64.85,57.39
MAY,30,8,4.13,1.39,0.429,41,3.20,260.82,24.30,59.04,239.40
MAY,30,9,19.18,1.11,0.299,46,4.19,267.35,26.55,49.29,458.50
MAY,30,10,26.41,1.16,0.280,45,3.83,276.84,28.32,40.26,614.98
MAY,30,11,32.64,NA,0.270,33,3.00,266.55,29.90,34.32,731.73
MAY,30,12,38.12,NA,0.250,32,3.16,281.85,30.89,30.26,865.02
MAY,30,13,48.92,1.10,0.240,29,2.31,236.64,32.63,26.94,984.36
MAY,30,14,53.61,1.10,0.220,27,2.39,255.53,33.87,25.09,994.30
MAY,30,15,55.55,2.31,0.230,26,2.66,259.35,34.74,23.75,910.06
MAY,30,16,59.11,7.44,0.270,26,2.55,252.50,35.37,22.28,597.09
MAY,30,17,49.90,NA,0.638,44,4.14,164.04,31.47,31.44,360.56
MAY,30,18,28.69,13.93,0.648,136,5.09,257.02,20.93,76.57,171.56
MAY,30,19,16.24,15.38,0.588,44,2.42,262.07,24.07,64.60,47.41
MAY,30,20,3.38,9.35,0.757,37,1.71,202.83,24.64,64.67,6.18
MAY,30,21,12.16,7.30,0.319,45,3.78,77.73,25.67,55.53,1.60
MAY,30,22,16.61,4.44,0.250,47,4.01,65.71,25.23,55.14,1.65
MAY,30,23,17.23,4.33,0.200,61,4.02,81.65,24.38,57.57,1.72
MAY,31,0,16.61,3.73,0.220,55,3.60,83.10,23.94,58.14,1.70
MAY,31,1,16.29,4.35,0.240,39,3.79,109.70,22.90,59.98,2.00
MAY,31,2,17.02,3.62,0.210,36,3.57,83.85,22.58,58.86,2.00
MAY,31,3,17.40,2.23,0.230,33,3.35,76.16,22.36,59.89,2.01
MAY,31,4,15.13,1.70,0.246,35,3.19,68.02,21.61,63.67,2.08
MAY,31,5,9.75,2.47,0.276,29,2.63,83.49,20.70,68.15,2.10
MAY,31,6,3.61,2.37,0.336,42,3.20,81.93,20.23,69.73,2.22
MAY,31,7,2.00,3.86,0.485,36,2.57,98.41,20.45,69.40,51.37
MAY,31,8,5.39,2.77,0.435,25,3.35,81.31,23.04,60.71,235.54
MAY,31,9,14.93,2.19,0.356,29,4.93,80.65,24.75,52.96,425.45
MAY,31,10,24.20,1.91,0.326,38,5.44,86.17,26.46,45.90,658.18
MAY,31,11,30.96,1.16,0.296,37,5.88,101.55,27.79,38.99,843.81
MAY,31,12,37.71,1.10,0.296,30,5.05,104.15,29.29,33.02,986.86
MAY,31,13,37.55,1.10,0.336,29,4.59,94.05,30.36,28.70,1002.37
MAY,31,14,34.06,1.56,0.266,25,4.66,88.94,31.29,25.08,1022.89
MAY,31,15,35.24,1.18,0.246,19,3.90,92.16,32.26,23.96,932.79
MAY,31,16,36.03,4.21,0.226,19,3.70,82.23,32.53,23.70,640.53
MAY,31,17,32.65,34.94,0.445,19,3.25,91.43,33.81,22.50,632.46
MAY,31,18,28.68,10.35,0.346,33,4.40,93.29,32.18,24.77,323.05
MAY,31,19,22.71,4.64,0.276,42,3.86,73.23,30.35,27.23,57.15
MAY,31,20,18.58,6.00,0.276,42,4.21,64.08,28.80,32.61,3.55
MAY,31,21,15.04,10.85,0.256,28,4.84,62.28,27.13,41.95,1.67
MAY,31,22,14.47,12.04,0.226,32,4.71,65.48,25.73,45.64,1.78
MAY,31,23,11.33,15.63,0.207,30,4.53,83.54,24.61,50.14,1.88
