DATOS HORARIOS 2019_NATIVITAS,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
MES,DIA,HORA,O3,SO2,CO,PM10,WS,WD,TEMP,HR,RADSOL
FEB,4,14,43.09,1.64,NA,3,2.56,273.98,27.66,19.22,724.54
FEB,4,15,43.28,1.32,NA,11,2.75,273.66,28.10,20.09,779.48
FEB,4,16,41.22,1.10,NA,13,2.88,258.43,28.64,20.36,640.09
FEB,4,17,42.14,1.34,NA,12,2.96,278.35,28.48,19.92,443.02
FEB,4,18,42.56,1.10,NA,23,2.92,272.92,27.53,21.32,218.19
FEB,4,19,35.79,1.52,NA,27,1.76,251.07,24.87,23.66,30.45
FEB,4,20,9.92,2.27,NA,44,1.54,208.21,22.17,28.33,10.28
FEB,4,21,17.52,5.53,NA,54,1.35,139.74,20.23,32.53,12.01
FEB,4,22,10.93,6.97,NA,107,1.76,202.58,18.79,34.93,5.47
FEB,4,23,2.61,6.59,NA,52,1.69,186.33,17.68,37.95,8.79
FEB,5,0,9.40,5.24,NA,44,1.84,246.45,16.74,39.80,5.54
FEB,5,1,24.72,5.46,NA,39,1.45,82.61,14.66,46.64,2.29
FEB,5,2,14.78,7.06,NA,58,1.35,197.19,13.72,47.14,4.04
FEB,5,3,6.93,5.73,NA,40,1.36,234.08,13.48,49.81,4.04
FEB,5,4,27.75,7.10,NA,45,1.43,89.92,12.37,56.66,2.46
FEB,5,5,3.64,6.91,NA,49,1.89,93.61,11.24,60.11,6.93
FEB,5,6,27.18,10.13,NA,46,1.84,126.18,9.86,62.94,2.65
FEB,5,7,NA,11.36,NA,43,1.57,133.17,9.62,62.58,5.36
FEB,5,8,NA,13.29,NA,44,1.28,218.38,10.60,60.94,31.15
FEB,5,9,NA,11.96,NA,65,1.63,180.98,15.66,50.98,220.52
FEB,5,10,16.56,28.44,NA,76,2.35,129.93,18.52,40.61,443.72
FEB,5,11,21.03,11.73,NA,50,1.85,157.06,22.36,32.75,640.35
FEB,5,12,33.32,4.63,NA,14,1.82,222.81,25.79,25.66,786.49
FEB,5,13,40.92,11.18,NA,20,2.19,228.48,27.27,20.76,850.57
FEB,5,14,49.94,30.97,NA,21,1.93,239.06,28.72,18.40,722.42
FEB,5,15,55.51,25.55,NA,21,1.85,158.44,29.52,16.90,755.25
FEB,5,16,55.63,8.36,NA,24,2.29,208.23,30.24,15.31,640.80
FEB,5,17,54.69,1.53,NA,27,2.24,253.89,30.17,15.19,445.44
FEB,5,18,50.19,1.28,NA,23,2.11,267.86,29.06,15.89,232.73
FEB,5,19,34.80,1.10,NA,32,1.93,268.19,25.68,16.96,35.84
FEB,5,20,5.86,1.10,NA,40,1.10,183.91,21.89,19.97,4.37
FEB,5,21,2.64,4.50,NA,76,1.25,182.66,20.01,22.74,68.70
FEB,5,22,2.75,5.90,NA,105,1.08,162.13,18.05,22.45,4.90
FEB,5,23,2.00,6.76,NA,147,1.28,118.90,17.04,36.08,6.62
FEB,6,0,5.78,5.11,NA,95,1.49,70.12,15.79,40.43,3.94
FEB,6,1,2.00,4.03,NA,74,1.70,112.98,14.85,43.86,3.97
FEB,6,2,NA,1.91,NA,76,1.97,132.70,14.12,46.47,5.13
FEB,6,3,NA,11.02,NA,39,1.22,14.50,13.32,46.33,6.30
FEB,6,4,NA,8.36,NA,46,1.25,329.58,12.72,49.11,2.40
FEB,6,5,NA,2.85,NA,46,1.28,25.36,12.45,52.73,2.40
FEB,6,6,NA,3.50,NA,52,1.09,169.72,11.51,52.94,2.47
FEB,6,7,NA,2.99,NA,60,1.84,118.83,10.55,61.69,4.28
FEB,6,8,NA,3.93,NA,65,1.89,114.10,10.16,63.85,28.88
FEB,6,9,NA,2.81,NA,53,1.55,123.20,15.05,49.57,205.04
FEB,6,10,9.06,NA,NA,54,2.01,120.81,19.40,41.08,427.54
FEB,6,11,25.89,16.46,NA,41,1.43,137.09,24.48,30.37,615.74
FEB,6,12,42.21,4.99,NA,39,2.05,272.69,26.74,26.11,761.60
FEB,6,13,51.89,2.67,NA,26,2.00,271.09,28.38,22.95,831.86
FEB,6,14,59.30,3.53,NA,43,2.26,287.08,29.83,20.95,710.64
FEB,6,15,63.34,3.07,NA,32,2.17,232.45,30.49,20.56,782.22
FEB,6,16,62.96,4.76,NA,23,2.14,135.24,31.42,18.97,643.20
FEB,6,17,63.16,6.16,NA,27,2.41,205.56,31.39,18.30,443.60
FEB,6,18,50.68,2.84,NA,34,2.01,238.22,30.57,18.93,225.86
FEB,6,19,41.28,3.87,NA,31,1.52,167.71,27.39,20.42,30.83
FEB,6,20,25.72,5.92,NA,56,2.01,184.74,24.15,28.61,1.79
FEB,6,21,26.02,4.02,NA,52,3.44,171.55,23.33,31.08,1.83
FEB,6,22,24.28,3.32,NA,36,2.34,225.39,21.86,32.16,1.93
FEB,6,23,18.60,2.60,NA,31,1.94,242.12,20.04,32.32,2.03
FEB,7,0,17.61,2.74,NA,28,2.19,246.12,18.90,33.23,2.11
FEB,7,1,15.74,1.84,NA,21,1.69,272.07,17.36,35.11,2.17
FEB,7,2,13.26,1.20,NA,27,1.54,288.56,16.12,39.15,2.23
FEB,7,3,8.45,1.10,NA,28,1.68,255.09,15.21,42.85,2.30
FEB,7,4,2.67,2.80,NA,38,1.90,262.08,14.15,46.94,2.29
FEB,7,5,NA,2.33,NA,54,1.66,252.43,13.05,48.84,2.38
