DATOS HORARIOS 2019_NATIVITAS,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
MES,DIA,HORA,O3,SO2,CO,PM10,WS,WD,TEMP,HR,RADSOL
NOV,3,17,22.90,5.37,0.266,18,2.33,115.43,27.54,35.12,244.01
NOV,3,18,22.22,3.61,0.250,15,2.53,100.55,26.60,37.10,96.96
NOV,3,19,15.75,3.93,0.344,35,1.98,126.18,24.18,44.58,3.32
NOV,3,20,11.96,4.27,0.462,44,2.02,109.38,22.88,50.11,2.50
NOV,3,21,4.14,5.00,0.484,47,2.45,76.55,22.60,51.64,2.51
NOV,3,22,17.87,4.47,0.316,33,3.34,86.72,21.60,54.33,2.63
NOV,3,23,18.76,4.29,0.295,25,2.26,219.06,20.80,59.50,2.67
NOV,4,0,25.26,4.09,0.292,21,4.33,306.73,19.26,70.66,2.79
NOV,4,1,25.80,3.11,0.197,24,4.64,303.81,17.79,79.67,2.85
NOV,4,2,26.02,1.40,0.180,7,4.06,309.40,17.24,82.26,2.90
NOV,4,3,25.54,1.14,0.180,7,3.58,302.48,17.03,83.10,2.94
NOV,4,4,21.42,1.25,0.180,11,2.64,263.50,16.94,84.26,2.95
NOV,4,5,20.69,1.10,0.180,8,2.21,267.75,16.97,84.61,2.89
NOV,4,6,18.74,1.10,0.180,9,2.15,231.48,16.76,85.32,2.94
NOV,4,7,15.91,1.13,0.194,14,2.65,264.21,16.30,87.03,6.06
NOV,4,8,11.25,1.10,0.454,16,1.61,192.30,17.36,86.20,95.83
NOV,4,9,16.97,1.24,0.358,10,1.99,251.41,21.67,74.48,323.36
NOV,4,10,24.54,11.64,0.180,11,1.84,172.09,25.05,53.86,629.14
NOV,4,11,26.98,18.37,0.229,29,2.20,206.97,25.64,48.60,587.66
NOV,4,12,30.66,33.86,0.201,54,2.33,228.25,26.68,44.52,777.29
NOV,4,13,43.93,14.94,0.189,29,2.38,252.36,28.02,37.24,772.03
NOV,4,14,43.92,4.28,0.209,5,2.81,240.57,29.04,33.71,709.09
NOV,4,15,42.96,2.86,0.189,16,2.88,264.70,29.30,30.85,644.64
NOV,4,16,34.18,3.14,0.180,16,2.89,276.70,28.60,29.46,360.01
NOV,4,17,31.94,2.92,0.203,16,3.24,290.91,28.18,30.87,233.71
NOV,4,18,26.17,3.53,0.360,22,3.32,296.16,26.06,36.49,52.61
NOV,4,19,14.62,3.95,0.641,32,2.30,282.03,24.36,41.59,3.47
NOV,4,20,3.77,4.74,0.788,50,2.21,273.80,23.10,46.43,2.44
NOV,4,21,4.70,4.58,0.704,60,1.98,257.62,21.79,51.86,2.52
NOV,4,22,2.64,6.07,0.604,66,1.54,118.81,20.68,56.60,2.66
NOV,4,23,2.73,6.10,0.512,76,1.91,158.66,19.67,59.97,2.74
NOV,5,0,2.93,5.52,0.364,56,1.99,138.39,19.05,64.25,2.80
NOV,5,1,2.12,5.20,0.362,45,1.95,108.17,17.99,69.70,2.85
NOV,5,2,2.16,3.89,0.412,46,1.44,81.34,17.73,70.54,2.87
NOV,5,3,2.65,3.33,0.404,44,1.20,103.36,17.09,71.85,2.90
NOV,5,4,2.00,3.32,0.432,43,1.05,143.35,16.48,73.15,2.94
NOV,5,5,2.05,3.44,0.460,42,1.30,114.39,16.30,76.95,2.94
NOV,5,6,2.13,3.07,0.467,51,1.62,65.64,15.85,78.38,2.95
NOV,5,7,2.00,3.44,0.589,37,2.06,93.76,15.51,82.53,5.32
NOV,5,8,2.00,4.20,0.742,60,2.25,82.90,16.15,81.85,85.38
NOV,5,9,2.00,3.11,0.390,23,3.72,98.62,18.99,72.26,274.41
