MES,DIA,HORA,O3,SO2,CO,NO2,PM10,PM25,TEMP,WIND_SPEED,WIND_DIR,HUMIDITY,PBAR
FEBRERO,12.0,11.0,0.0268,0.0015,0.37,0.0064,45.0,34.0,15.4,3.39,294.13,45.13,624.9
FEBRERO,12.0,12.0,0.0324,0.0014,0.45,0.0091,12.0,12.0,16.82,1.86,257.25,42.09,624.53
FEBRERO,12.0,13.0,0.0334,0.0015,0.6,0.013,30.0,11.0,17.94,1.98,242.54,38.62,623.99
FEBRERO,12.0,14.0,0.0346,0.0013,0.67,0.0135,25.0,13.0,18.24,2.59,259.87,36.52,623.56
FEBRERO,12.0,15.0,0.0343,0.0013,0.62,0.0139,17.0,16.0,18.61,1.81,278.16,35.44,622.99
FEBRERO,12.0,16.0,0.0378,0.0009,0.53,0.0101,19.0,16.0,19.4,2.36,264.87,31.97,622.65
FEBRERO,12.0,17.0,0.0347,0.0008,0.53,0.0101,20.0,12.0,19.23,2.28,242.27,32.42,622.66
FEBRERO,12.0,18.0,0.025,0.0007,0.58,0.0132,18.0,13.0,18.84,2.31,240.03,36.01,622.85
FEBRERO,12.0,19.0,0.02,0.0008,0.71,0.0158,15.0,7.0,18.81,1.37,224.8,36.58,623.2
FEBRERO,12.0,20.0,0.0152,0.0009,0.88,0.0195,18.0,5.0,18.42,1.42,243.32,36.06,623.74
FEBRERO,12.0,21.0,0.0153,0.0008,0.7,0.0185,16.0,12.0,17.87,0.48,219.17,37.21,624.17
FEBRERO,12.0,22.0,0.0099,0.0016,0.77,0.0221,26.0,12.0,17.2,0.82,125.41,39.65,624.6
FEBRERO,12.0,23.0,0.0064,0.0056,0.78,0.0228,35.0,20.0,16.27,0.54,108.14,44.65,624.92
FEBRERO,13.0,0.0,0.0052,0.0221,0.66,0.0211,48.0,24.0,15.36,0.72,105.39,47.44,625.04
FEBRERO,13.0,1.0,0.0192,0.1838,0.43,0.015,39.0,21.0,15.75,4.41,74.45,45.17,625.12
FEBRERO,13.0,2.0,0.0288,0.2151,0.29,0.0114,35.0,18.0,15.44,5.63,72.37,49.5,625.05
FEBRERO,13.0,8.0,0.033,0.0023,0.3,0.0017,12.0,11.0,12.37,3.49,52.17,66.53,625.89
FEBRERO,13.0,9.0,0.0347,0.0213,1.55,0.0036,6.0,12.0,13.76,5.21,57.54,61.4,626.2
FEBRERO,13.0,10.0,0.0375,0.0706,0.98,0.0033,13.0,13.0,14.47,6.22,69.1,58.7,626.7
FEBRERO,13.0,11.0,0.039,0.0411,1.37,0.0032,19.0,14.0,15.53,6.08,65.98,55.52,626.77
FEBRERO,13.0,12.0,0.0429,0.0353,0.87,0.003,14.0,13.0,17.9,4.93,65.29,48.75,626.34
FEBRERO,13.0,13.0,0.0464,0.0183,0.41,0.0023,13.0,11.0,19.12,4.49,61.17,44.64,625.72
FEBRERO,13.0,14.0,0.0451,0.0024,0.45,0.0027,17.0,10.0,19.89,4.23,87.95,41.78,624.92
FEBRERO,13.0,15.0,0.045,0.001,0.38,0.0028,15.0,13.0,20.91,2.81,129.36,38.24,624.19
FEBRERO,13.0,16.0,0.0442,0.0008,0.39,0.0027,9.0,13.0,22.19,2.22,128.96,35.02,623.6
FEBRERO,13.0,17.0,0.0428,0.0007,0.39,0.0035,19.0,10.0,21.9,3.55,177.09,34.74,623.28
FEBRERO,13.0,18.0,0.043,0.0005,0.35,0.0027,19.0,11.0,20.82,3.72,70.3,36.35,623.57
FEBRERO,13.0,19.0,0.0391,0.0004,0.36,0.0027,28.0,11.0,18.69,3.48,53.83,40.66,624.03
FEBRERO,13.0,22.0,0.0344,0.088,0.63,0.0072,33.0,12.0,13.48,4.16,77.36,51.01,626.19
FEBRERO,14.0,0.0,0.0308,0.0447,2.88,0.0094,21.0,19.0,12.16,4.78,60.06,54.74,626.6
FEBRERO,14.0,6.0,0.0262,0.1275,0.34,0.0104,22.0,21.0,11.04,2.27,89.63,61.27,625.37
FEBRERO,14.0,7.0,0.0202,0.0716,0.51,0.0141,38.0,46.0,11.07,2.21,98.44,61.45,625.51
FEBRERO,14.0,8.0,0.0192,0.0809,0.57,0.0161,33.0,23.0,10.9,2.09,89.56,62.12,625.8
FEBRERO,14.0,9.0,0.0246,0.0887,0.47,0.0127,41.0,39.0,11.55,2.81,91.75,60.35,626.2
FEBRERO,14.0,10.0,0.0322,0.0781,0.46,0.0087,29.0,42.0,13.33,4.08,93.55,55.81,626.35
FEBRERO,14.0,11.0,0.0352,0.0697,0.49,0.0084,39.0,35.0,14.88,4.0,95.06,52.2,626.42
FEBRERO,14.0,12.0,0.0403,0.0704,0.52,0.0051,27.0,30.0,16.66,3.38,79.68,47.63,626.1
FEBRERO,14.0,13.0,0.0429,0.0553,0.55,0.0056,31.0,23.0,18.39,3.44,85.84,43.31,625.33
FEBRERO,14.0,14.0,0.0477,0.049,0.67,0.0062,25.0,25.0,20.42,2.68,99.45,37.56,624.42
FEBRERO,14.0,15.0,0.049,0.0258,0.61,0.0088,21.0,21.0,21.99,1.68,152.0,34.48,623.48
FEBRERO,14.0,16.0,0.0523,0.0178,0.65,0.009,22.0,16.0,23.29,1.08,224.8,33.83,622.8
FEBRERO,14.0,17.0,0.0442,0.0042,0.68,0.0087,31.0,20.0,23.0,2.35,270.99,36.18,622.31
FEBRERO,14.0,18.0,0.0447,0.0106,0.92,0.0143,26.0,12.0,22.48,0.87,267.99,36.96,622.39
FEBRERO,14.0,19.0,0.0369,0.0048,0.84,0.0112,38.0,20.0,20.58,3.52,298.12,45.22,622.9
FEBRERO,14.0,20.0,0.0375,0.0029,0.62,0.0066,30.0,18.0,18.23,2.57,109.1,55.51,623.39
FEBRERO,14.0,21.0,0.034,0.007,0.6,0.0085,13.0,14.0,18.27,1.34,78.92,50.6,623.92
FEBRERO,14.0,22.0,0.0263,0.0025,0.66,0.0129,26.0,19.0,17.7,2.0,132.27,51.78,624.45
FEBRERO,14.0,23.0,0.0287,0.0223,0.54,0.0105,35.0,21.0,17.13,2.32,94.44,53.6,624.74
FEBRERO,15.0,0.0,0.0209,0.0306,0.53,0.0137,35.0,24.0,16.93,2.54,122.77,57.35,625.2
FEBRERO,15.0,1.0,0.0182,0.0069,0.4,0.012,28.0,29.0,15.06,2.66,108.23,66.37,625.11
FEBRERO,15.0,2.0,0.0169,0.0214,0.38,0.0134,34.0,18.0,14.93,2.5,91.86,64.82,624.94
FEBRERO,15.0,4.0,0.0126,0.0321,0.35,0.0144,30.0,18.0,14.01,2.74,92.09,68.58,624.49
FEBRERO,15.0,5.0,0.0123,0.0084,0.35,0.0139,23.0,28.0,13.0,2.54,100.81,73.11,624.41
FEBRERO,15.0,6.0,0.0082,0.0116,0.44,0.0145,22.0,18.0,12.72,1.3,95.52,74.59,624.45
FEBRERO,15.0,7.0,0.0065,0.0145,0.5,0.0163,31.0,20.0,12.27,1.35,96.94,74.82,624.71
FEBRERO,15.0,8.0,0.0037,0.0173,0.75,0.0183,53.0,16.0,11.95,1.35,91.51,76.29,625.08
FEBRERO,15.0,9.0,0.0083,0.0511,0.74,0.0172,35.0,29.0,13.81,1.82,99.98,69.22,625.49
FEBRERO,15.0,10.0,0.0217,0.0175,0.57,0.0103,36.0,44.0,15.87,2.48,109.43,60.31,625.85
FEBRERO,15.0,21.0,0.0056,0.0031,2.75,0.041,51.0,22.0,22.03,0.45,143.26,32.99,622.84
FEBRERO,15.0,22.0,0.0061,0.0033,2.48,0.0387,83.0,52.0,20.63,0.45,194.67,34.53,623.38
FEBRERO,15.0,23.0,0.0029,0.0038,1.72,0.0338,65.0,30.0,18.59,0.45,234.58,40.53,623.77
FEBRERO,16.0,0.0,0.0032,0.0031,1.4,0.0306,47.0,27.0,17.31,0.45,259.22,45.05,623.91
FEBRERO,16.0,1.0,0.0014,0.0024,0.83,0.0269,51.0,28.0,16.37,0.45,137.02,47.92,623.98
FEBRERO,16.0,2.0,0.0014,0.0027,0.74,0.0254,41.0,29.0,16.48,0.45,149.57,48.18,623.87
FEBRERO,16.0,3.0,0.0063,0.0022,0.62,0.027,50.0,27.0,16.33,0.45,96.52,49.51,623.84
FEBRERO,16.0,4.0,0.0078,0.0062,0.46,0.025,45.0,46.0,15.74,0.57,121.69,49.0,623.74
FEBRERO,16.0,5.0,0.0073,0.0045,0.49,0.0243,37.0,17.0,15.77,0.45,125.71,49.6,623.75
FEBRERO,16.0,6.0,0.0098,0.0049,0.54,0.0243,37.0,29.0,15.45,0.45,175.51,50.65,623.94
FEBRERO,16.0,7.0,0.0058,0.0063,0.99,0.0197,32.0,26.0,14.47,0.45,107.13,52.7,624.18
FEBRERO,16.0,8.0,0.0076,0.0058,1.82,0.0259,57.0,23.0,14.45,0.45,128.95,53.55,624.7
FEBRERO,16.0,9.0,0.0068,0.0043,1.45,0.0276,71.0,36.0,16.17,0.47,133.79,52.65,625.09
FEBRERO,16.0,10.0,0.0153,0.003,1.35,0.0311,73.0,44.0,19.25,0.45,219.83,45.97,625.16
FEBRERO,16.0,11.0,0.0339,0.0014,0.65,0.0143,38.0,32.0,21.43,0.68,207.42,39.97,625.29
FEBRERO,16.0,12.0,0.041,0.0011,0.57,0.0099,25.0,27.0,23.36,0.93,197.84,37.11,624.94
FEBRERO,16.0,13.0,0.038,0.0005,0.53,0.0091,14.0,17.0,23.86,2.68,255.41,30.66,624.28
FEBRERO,16.0,14.0,0.0431,0.0004,0.52,0.0095,15.0,10.0,24.84,3.64,248.23,26.73,623.47
FEBRERO,16.0,15.0,0.0437,0.0002,0.55,0.0107,10.0,16.0,25.91,3.35,246.32,23.6,622.54
FEBRERO,16.0,17.0,0.0409,0.0002,0.63,0.0123,17.0,9.0,27.2,3.94,235.0,15.86,621.44
FEBRERO,16.0,20.0,0.0197,0.0003,0.96,0.0205,24.0,10.0,23.72,3.05,250.18,25.14,621.77
FEBRERO,16.0,21.0,0.0091,0.0005,1.17,0.0256,28.0,9.0,22.29,0.81,256.21,28.98,622.25
FEBRERO,16.0,22.0,0.0132,0.0005,0.79,0.0217,32.0,14.0,20.79,1.86,234.02,32.97,622.8
FEBRERO,16.0,23.0,0.0248,0.0004,0.6,0.0157,30.0,15.0,19.91,1.68,239.99,35.76,623.17
FEBRERO,17.0,0.0,0.0371,0.0003,0.54,0.0169,24.0,20.0,18.67,1.2,262.81,39.43,623.52
FEBRERO,17.0,1.0,0.0425,0.0012,0.43,0.0153,27.0,18.0,17.71,0.73,228.59,44.13,623.7
FEBRERO,17.0,2.0,0.0264,0.0014,0.35,0.0103,27.0,15.0,16.66,0.45,216.86,49.49,623.57
FEBRERO,17.0,3.0,0.0189,0.0013,0.29,0.0078,23.0,22.0,15.82,0.45,228.85,52.73,623.31
FEBRERO,17.0,4.0,0.0188,0.0025,0.34,0.019,22.0,17.0,15.2,0.45,287.53,52.62,623.15
FEBRERO,17.0,5.0,0.0111,0.0022,0.33,0.0176,33.0,20.0,13.91,0.45,248.29,51.39,623.04
FEBRERO,17.0,6.0,0.0049,0.0016,0.4,0.0169,26.0,19.0,12.98,0.45,263.13,51.86,623.28
FEBRERO,17.0,7.0,0.0044,0.0025,0.8,0.0176,32.0,19.0,12.93,0.45,226.61,53.13,623.66
FEBRERO,17.0,8.0,0.0052,0.0045,1.91,0.021,56.0,23.0,13.66,0.45,225.34,52.97,624.05
FEBRERO,17.0,9.0,0.0071,0.0036,1.35,0.0218,68.0,59.0,16.03,0.45,237.45,48.41,624.44
FEBRERO,17.0,10.0,0.0214,0.0023,0.75,0.0201,48.0,31.0,18.22,0.6,215.63,46.31,624.77
FEBRERO,17.0,11.0,0.031,0.0018,0.52,0.011,36.0,17.0,20.33,0.93,203.19,41.92,625.03
FEBRERO,17.0,12.0,0.0333,0.0013,0.42,0.0075,15.0,14.0,22.03,2.15,242.39,33.61,624.78
FEBRERO,17.0,13.0,0.0413,0.0013,0.38,0.0065,16.0,13.0,23.49,2.83,267.71,31.24,624.16
FEBRERO,17.0,14.0,0.0406,0.0011,0.49,0.0089,20.0,13.0,24.92,3.37,241.92,25.44,623.47
FEBRERO,17.0,15.0,0.0416,0.001,0.47,0.0089,20.0,12.0,26.1,3.39,251.34,21.51,622.68
FEBRERO,17.0,16.0,0.0437,0.0008,0.44,0.0085,10.0,10.0,27.05,2.42,245.15,18.29,622.0
FEBRERO,17.0,17.0,0.0412,0.0008,0.46,0.0099,13.0,11.0,27.51,2.77,240.05,16.85,621.73
FEBRERO,17.0,18.0,0.033,0.0009,0.58,0.013,16.0,13.0,27.48,3.25,237.69,15.39,621.63
FEBRERO,17.0,19.0,0.0257,0.0009,0.69,0.0166,16.0,11.0,25.8,3.27,250.34,18.41,621.74
FEBRERO,17.0,20.0,0.013,0.0013,1.08,0.0239,26.0,9.0,23.44,1.78,242.2,24.79,622.03
FEBRERO,17.0,21.0,0.0076,0.0015,0.95,0.0263,33.0,16.0,21.88,0.45,196.36,28.43,622.69
FEBRERO,17.0,22.0,0.005,0.003,1.32,0.028,38.0,20.0,20.67,0.45,85.59,30.69,623.23
FEBRERO,17.0,23.0,0.0125,0.0043,2.1,0.0274,62.0,21.0,20.59,0.45,180.87,32.42,623.49
FEBRERO,18.0,0.0,0.0088,0.0038,1.71,0.024,88.0,39.0,18.77,0.45,265.27,36.03,623.59
FEBRERO,18.0,1.0,0.0058,0.0041,0.92,0.0236,66.0,37.0,16.35,0.45,302.34,41.01,623.51
FEBRERO,18.0,2.0,0.0096,0.0017,0.56,0.0203,60.0,32.0,15.91,0.56,269.55,41.68,623.29
FEBRERO,18.0,3.0,0.0126,0.0006,0.44,0.0165,32.0,34.0,15.39,0.45,308.24,42.75,623.12
FEBRERO,18.0,4.0,0.0114,0.0043,0.43,0.0192,33.0,22.0,14.7,0.46,156.83,45.45,623.08
FEBRERO,18.0,5.0,0.0043,0.0027,0.41,0.0207,36.0,30.0,14.08,0.45,134.29,44.82,623.22
FEBRERO,18.0,6.0,0.0044,0.0019,0.47,0.0202,40.0,24.0,13.65,0.45,103.35,45.7,623.17
FEBRERO,18.0,7.0,0.0071,0.0022,0.69,0.0201,49.0,23.0,12.91,0.74,114.09,46.23,623.69
FEBRERO,18.0,8.0,0.0066,0.003,1.06,0.0214,62.0,22.0,12.87,0.99,110.76,45.9,624.17
FEBRERO,18.0,9.0,0.0108,0.0157,0.88,0.0214,59.0,30.0,15.05,2.07,110.28,42.32,624.63
FEBRERO,18.0,10.0,0.0225,0.0266,0.49,0.0177,57.0,41.0,17.53,3.11,95.16,43.23,624.87
FEBRERO,18.0,12.0,0.0653,0.0118,0.42,0.0092,47.0,41.0,22.17,4.13,96.67,45.19,624.48
FEBRERO,18.0,13.0,0.0755,0.0093,0.39,0.0094,40.0,30.0,24.28,2.73,102.37,37.37,623.65
FEBRERO,18.0,14.0,0.0612,0.0067,0.4,0.0093,30.0,25.0,26.28,1.85,126.18,24.01,622.7
FEBRERO,18.0,15.0,0.066,0.01,0.33,0.0068,22.0,15.0,27.46,1.34,132.29,21.59,621.82
FEBRERO,18.0,16.0,0.0639,0.0015,0.41,0.0093,28.0,18.0,28.01,1.84,158.41,18.09,621.19
FEBRERO,18.0,17.0,0.0645,0.0013,0.42,0.0114,22.0,16.0,28.74,1.4,232.01,16.79,620.79
FEBRERO,18.0,18.0,0.0586,0.001,0.44,0.0119,25.0,24.0,28.36,2.52,269.38,15.98,620.79
FEBRERO,18.0,19.0,0.0293,0.0011,1.09,0.0306,31.0,17.0,26.85,1.01,252.7,19.39,620.94
FEBRERO,18.0,20.0,0.0112,0.0016,1.65,0.046,42.0,18.0,25.36,0.57,254.62,21.35,621.25
FEBRERO,18.0,21.0,0.0057,0.0021,1.81,0.0442,46.0,25.0,23.95,0.45,298.76,23.93,621.86
FEBRERO,18.0,22.0,0.0119,0.0032,1.46,0.0445,72.0,20.0,23.44,0.61,130.57,25.74,622.4
FEBRERO,18.0,23.0,0.0208,0.0238,0.52,0.029,87.0,35.0,22.17,2.78,83.46,33.27,622.83
FEBRERO,19.0,0.0,0.0313,0.0683,0.83,0.012,61.0,37.0,21.59,3.23,68.46,38.92,623.17
FEBRERO,19.0,1.0,0.0249,0.0776,0.36,0.0142,47.0,28.0,19.81,2.0,90.5,42.35,623.45
FEBRERO,19.0,2.0,0.0237,0.028,0.3,0.0145,38.0,22.0,17.73,2.31,90.53,49.28,623.42
FEBRERO,19.0,3.0,0.0206,0.0154,0.35,0.0122,37.0,23.0,16.36,2.35,100.35,57.93,623.3
FEBRERO,19.0,4.0,0.0207,0.0181,0.33,0.013,40.0,26.0,15.39,2.19,95.44,59.62,623.39
FEBRERO,19.0,5.0,0.0248,0.0081,0.3,0.0082,30.0,22.0,14.23,2.59,101.94,62.88,623.55
FEBRERO,19.0,6.0,0.0178,0.0229,0.32,0.0104,37.0,21.0,13.16,2.92,99.21,68.16,623.69
FEBRERO,19.0,7.0,0.0169,0.0235,0.37,0.0119,38.0,31.0,12.83,3.03,96.63,69.56,624.18
FEBRERO,19.0,8.0,0.0177,0.0129,0.4,0.0121,33.0,32.0,12.65,2.82,94.81,70.52,624.67
FEBRERO,19.0,9.0,0.019,0.0264,0.42,0.012,26.0,27.0,13.78,3.95,97.29,67.63,625.02
FEBRERO,19.0,10.0,0.0267,0.0283,0.37,0.009,43.0,25.0,15.64,4.9,93.67,63.35,625.37
FEBRERO,19.0,11.0,0.0342,0.0219,0.45,0.0089,48.0,35.0,18.01,4.2,102.03,57.18,625.6
FEBRERO,19.0,12.0,0.0436,0.0187,0.45,0.0093,47.0,36.0,20.66,3.47,106.28,49.28,625.17
FEBRERO,19.0,13.0,0.0569,0.0294,0.68,0.0107,36.0,26.0,23.28,1.76,130.84,41.37,624.33
FEBRERO,19.0,14.0,0.0648,0.0415,0.73,0.0134,49.0,28.0,26.0,0.88,154.29,35.12,623.42
FEBRERO,19.0,15.0,0.0664,0.0123,0.67,0.0138,36.0,31.0,27.22,1.13,191.83,28.81,622.52
FEBRERO,19.0,16.0,0.0713,0.0042,0.36,0.0048,31.0,27.0,28.09,1.63,100.0,25.3,621.77
FEBRERO,19.0,17.0,0.0602,0.0046,0.37,0.0071,27.0,25.0,28.88,1.17,143.58,17.72,621.3
FEBRERO,19.0,18.0,0.058,0.003,0.44,0.0063,20.0,17.0,28.64,0.84,131.88,15.86,621.29
FEBRERO,19.0,19.0,0.0276,0.0092,1.23,0.0277,23.0,11.0,27.27,0.48,288.99,17.47,621.46
FEBRERO,19.0,20.0,0.0142,0.0055,1.35,0.0347,36.0,13.0,26.28,0.62,194.21,20.23,621.82
FEBRERO,19.0,21.0,0.0306,0.0154,0.74,0.0176,47.0,27.0,24.38,2.16,169.54,30.63,622.49
FEBRERO,20.0,3.0,0.0268,0.0146,0.31,0.007,19.0,11.0,13.41,2.65,101.9,62.28,624.7
FEBRERO,20.0,5.0,0.0236,0.0121,0.31,0.0074,17.0,21.0,11.91,2.44,94.5,66.59,624.63
FEBRERO,20.0,6.0,0.025,0.0116,0.3,0.0065,19.0,19.0,11.51,3.0,103.0,67.46,624.76
FEBRERO,20.0,7.0,0.0201,0.0185,0.32,0.0071,19.0,16.0,11.19,3.73,101.85,69.13,625.03
FEBRERO,20.0,8.0,0.0164,0.0172,0.4,0.0099,25.0,19.0,11.05,2.54,90.24,69.5,625.62
FEBRERO,20.0,9.0,0.0203,0.0312,0.41,0.0094,20.0,23.0,12.66,3.81,100.64,65.49,625.92
FEBRERO,20.0,10.0,0.025,0.0486,0.42,0.0084,34.0,28.0,14.93,3.67,104.81,60.46,626.19
FEBRERO,20.0,11.0,0.037,0.0157,0.45,0.0064,32.0,31.0,17.93,2.56,110.19,53.37,626.21
FEBRERO,20.0,12.0,0.0505,0.0048,0.44,0.0061,23.0,22.0,21.14,1.15,166.55,46.75,625.76
FEBRERO,20.0,13.0,0.0544,0.0028,0.44,0.0056,28.0,23.0,23.43,1.01,196.73,39.15,624.96
FEBRERO,20.0,14.0,0.051,0.0022,0.48,0.0062,18.0,16.0,24.88,1.63,248.14,35.38,624.09
FEBRERO,20.0,15.0,0.0535,0.0021,0.48,0.0083,19.0,18.0,26.45,1.27,223.56,32.8,623.07
FEBRERO,20.0,16.0,0.0603,0.0038,0.48,0.0073,21.0,15.0,27.62,1.09,190.21,27.99,622.4
FEBRERO,20.0,17.0,0.062,0.0029,0.47,0.007,23.0,22.0,28.06,1.28,239.22,27.15,622.02
FEBRERO,20.0,18.0,0.0633,0.0047,0.45,0.005,24.0,18.0,27.8,1.73,285.85,26.1,621.81
FEBRERO,20.0,19.0,0.0485,0.0023,0.64,0.0126,25.0,16.0,26.34,0.88,292.97,27.63,621.9
FEBRERO,20.0,20.0,0.0215,0.0019,1.08,0.0281,54.0,19.0,24.97,0.45,288.3,30.62,622.07
FEBRERO,20.0,21.0,0.0037,0.0031,2.22,0.0402,51.0,39.0,24.07,0.45,243.18,32.46,622.42
FEBRERO,20.0,22.0,0.0088,0.0033,1.6,0.0359,68.0,33.0,22.08,0.45,100.28,37.93,622.91
FEBRERO,20.0,23.0,0.0107,0.0028,1.1,0.0303,86.0,38.0,21.51,0.45,180.01,41.08,623.4
FEBRERO,21.0,0.0,0.0072,0.0023,1.25,0.0313,68.0,54.0,20.9,0.45,207.79,42.74,623.68
FEBRERO,21.0,1.0,0.0027,0.0026,1.08,0.0305,61.0,34.0,19.27,0.45,93.84,46.95,623.72
FEBRERO,21.0,2.0,0.0084,0.0032,0.57,0.0259,56.0,31.0,18.56,0.45,138.04,49.99,623.76
FEBRERO,21.0,3.0,0.006,0.0024,0.57,0.0225,43.0,27.0,18.26,0.45,202.72,50.44,623.69
FEBRERO,21.0,4.0,0.003,0.0032,0.59,0.0252,44.0,30.0,17.8,0.45,187.89,51.43,623.55
FEBRERO,21.0,5.0,0.0034,0.003,0.54,0.0222,41.0,33.0,16.6,0.45,299.61,54.37,623.44
FEBRERO,21.0,6.0,0.0043,0.0027,0.47,0.0203,38.0,36.0,15.58,0.45,302.63,58.89,623.53
FEBRERO,21.0,7.0,0.0051,0.0028,1.04,0.0215,35.0,20.0,15.89,0.45,249.22,62.48,623.93
FEBRERO,21.0,8.0,0.0037,0.0035,1.49,0.0204,50.0,29.0,15.34,0.45,219.74,62.77,624.36
FEBRERO,21.0,9.0,0.0108,0.0032,0.93,0.0178,49.0,31.0,17.43,0.45,135.43,57.05,624.58
FEBRERO,21.0,10.0,0.0266,0.0022,0.64,0.0126,37.0,28.0,19.6,0.56,220.04,50.76,624.69
FEBRERO,21.0,11.0,0.0416,0.0015,0.59,0.0093,34.0,20.0,21.76,1.27,238.61,43.85,624.66
FEBRERO,21.0,12.0,0.0481,0.0011,0.58,0.0088,21.0,16.0,23.68,1.68,246.78,37.23,624.22
FEBRERO,21.0,13.0,0.0542,0.001,0.55,0.0087,20.0,10.0,25.02,2.35,233.83,34.03,623.35
FEBRERO,21.0,14.0,0.0634,0.001,0.5,0.0073,25.0,17.0,26.6,1.8,231.18,28.65,622.45
FEBRERO,21.0,15.0,0.0683,0.001,0.48,0.0069,21.0,17.0,27.84,1.74,217.93,27.66,621.5
FEBRERO,21.0,16.0,0.0658,0.0009,0.49,0.0072,24.0,19.0,28.19,2.37,243.49,27.94,620.82
FEBRERO,21.0,17.0,0.0655,0.0009,0.52,0.0085,25.0,17.0,28.87,2.26,262.2,27.17,620.4
FEBRERO,21.0,18.0,0.0683,0.0007,0.44,0.0057,28.0,18.0,28.68,2.99,279.44,26.5,620.4
FEBRERO,21.0,19.0,0.0515,0.0006,0.68,0.0143,32.0,10.0,27.08,3.41,182.69,29.63,620.91
FEBRERO,21.0,20.0,0.0418,0.0007,0.59,0.0115,51.0,19.0,24.69,5.26,173.77,35.76,621.61
FEBRERO,21.0,21.0,0.0346,0.0012,0.55,0.01,77.0,21.0,22.45,3.48,174.39,43.94,622.53
FEBRERO,21.0,22.0,0.0179,0.001,0.78,0.0182,23.0,19.0,21.68,0.89,166.72,47.88,622.88
FEBRERO,21.0,23.0,0.0204,0.0013,0.63,0.0151,29.0,20.0,20.92,1.68,256.75,51.28,622.94
FEBRERO,22.0,0.0,0.0271,0.0012,0.45,0.01,25.0,27.0,19.97,1.9,233.53,53.76,623.05
FEBRERO,22.0,1.0,0.0246,0.0013,0.36,0.0109,32.0,19.0,18.75,0.46,243.67,56.11,623.33
FEBRERO,22.0,2.0,0.0343,0.0013,0.32,0.0094,24.0,18.0,18.27,1.36,267.32,56.48,623.45
FEBRERO,22.0,3.0,0.0316,0.0013,0.32,0.0084,24.0,19.0,17.68,0.94,247.15,58.44,623.21
FEBRERO,22.0,4.0,0.026,0.0013,0.3,0.0087,26.0,22.0,16.22,0.45,231.04,62.95,623.16
FEBRERO,22.0,5.0,0.0293,0.0015,0.33,0.0104,8.0,18.0,15.79,0.45,273.51,62.73,623.3
FEBRERO,22.0,10.0,0.0217,0.0023,0.86,0.0204,21.0,31.0,18.99,0.67,238.46,52.88,624.95
FEBRERO,22.0,11.0,0.04,0.0015,0.55,0.0101,81.0,25.0,21.16,0.85,237.99,47.07,624.96
FEBRERO,22.0,12.0,0.0472,0.0014,0.47,0.0074,27.0,23.0,23.03,1.37,261.6,40.42,624.4
FEBRERO,22.0,21.0,0.0058,0.0028,1.9,0.0385,56.0,21.0,23.98,0.58,330.71,30.93,622.05
FEBRERO,22.0,22.0,0.0048,0.0022,1.21,0.0325,59.0,28.0,22.05,0.54,275.95,32.4,622.71
FEBRERO,22.0,23.0,0.0044,0.003,1.21,0.0323,74.0,30.0,21.38,0.64,250.96,34.17,623.03
FEBRERO,23.0,0.0,0.0056,0.0028,0.82,0.0298,72.0,34.0,20.81,0.49,239.54,34.18,623.2
FEBRERO,23.0,1.0,0.0083,0.0011,0.64,0.0244,58.0,32.0,20.03,0.47,201.93,35.77,623.43
FEBRERO,23.0,2.0,0.0061,0.012,0.59,0.028,51.0,28.0,18.04,0.64,111.19,42.42,623.44
FEBRERO,23.0,3.0,0.0054,0.0027,0.59,0.0271,54.0,29.0,17.19,0.45,132.88,45.61,623.15
FEBRERO,23.0,4.0,0.0037,0.0041,0.63,0.0221,51.0,33.0,16.21,0.45,202.83,49.08,622.89
FEBRERO,23.0,5.0,0.0025,0.0043,0.61,0.0225,52.0,32.0,15.21,0.45,247.63,50.59,622.92
FEBRERO,23.0,6.0,0.0035,0.0049,0.7,0.0211,53.0,36.0,14.9,0.45,155.55,52.11,623.3
FEBRERO,23.0,9.0,0.0164,0.0103,1.34,0.0286,76.0,37.0,17.06,0.45,116.33,42.85,624.2
FEBRERO,23.0,10.0,0.0172,0.0635,1.01,0.0328,71.0,46.0,19.67,0.49,144.3,38.97,624.52
FEBRERO,23.0,11.0,0.0445,0.0398,0.87,0.0271,99.0,56.0,22.29,0.55,167.71,35.97,624.48
FEBRERO,23.0,12.0,0.0686,0.0084,0.83,0.0211,103.0,48.0,24.96,0.76,160.07,29.34,623.91
FEBRERO,23.0,13.0,0.0964,0.0208,0.73,0.0162,60.0,33.0,26.99,0.84,211.9,25.78,622.9
FEBRERO,23.0,14.0,0.105,0.012,0.65,0.0142,52.0,35.0,28.65,0.94,229.11,23.26,621.96
FEBRERO,23.0,15.0,0.0934,0.005,0.64,0.0136,35.0,27.0,29.99,1.6,184.59,16.56,620.85
FEBRERO,23.0,16.0,0.102,0.004,0.52,0.0082,31.0,26.0,30.84,2.07,130.86,14.0,620.05
FEBRERO,23.0,17.0,0.1048,0.0039,0.54,0.011,34.0,17.0,31.48,1.37,142.39,13.55,619.54
FEBRERO,23.0,18.0,0.0918,0.0023,0.81,0.0198,37.0,22.0,31.19,1.44,207.68,13.57,619.5
FEBRERO,23.0,19.0,0.0605,0.0021,0.95,0.0263,51.0,24.0,29.02,2.5,267.5,20.23,619.67
