DATOS MÓVILES 2016_ CRUZ ROJA,,,,,,,
,,,,,,,
MES,DIA,HORA,NO2,MPM10,MSO2 24 HRS,MO3,MCO
SEP,18,18,0.75,20.16727273,10.66791667,26.4425,NA
SEP,18,19,1.36,19.26954545,9.88875,27.80375,NA
SEP,18,20,2.21,18.40363636,9.79125,28.1075,NA
SEP,18,21,1.37,16.97727273,9.568333333,27.2775,NA
SEP,18,22,1.76,16.70545455,9.449166667,24.6925,NA
SEP,18,23,1.68,17.04863636,8.962916667,21.44375,NA
SEP,19,0,1.86,17.66136364,10.14791667,17.66625,NA
SEP,19,1,0.79,17.71090909,10.89875,14.36125,NA
SEP,19,2,1.06,17.33545455,14.63916667,11.06,NA
SEP,19,3,0.54,18.53772727,15.52083333,8.8275,NA
SEP,19,4,0.08,18.50954545,15.63541667,8.0725,NA
SEP,19,5,0.08,18.40181818,15.93166667,7.5725,NA
SEP,19,6,0.82,18.05782609,16.35833333,6.86625,NA
SEP,19,7,0.97,18.60166667,16.57791667,6.24,NA
SEP,19,8,1.17,20.60166667,17.01083333,5.78125,NA
SEP,19,9,1.57,23.20708333,17.42,4.6825,NA
SEP,19,10,1.43,26.20416667,17.745,4.8725,NA
SEP,19,11,1.3,26.87125,17.01291667,5.5,NA
SEP,19,12,1.21,25.78166667,17.62041667,6.51125,NA
SEP,19,13,1.32,25.58291667,18.2675,8.15875,NA
SEP,19,14,1.62,25.51833333,18.75083333,10.89375,NA
SEP,19,15,1.66,25.23958333,18.49125,13.5425,NA
SEP,19,16,1.85,25.0125,18.195,16.02875,NA
SEP,19,17,1.4,25.15416667,17.995,18.4,NA
SEP,19,18,1.11,25.24791667,17.97625,19.24,NA
SEP,19,19,0.97,25.73416667,17.97625,19.14125,NA
SEP,19,20,0.7,26.02416667,17.97708333,18.29625,NA
SEP,19,21,0.34,26.16125,16.90166667,16.86,NA
SEP,19,22,0.6,25.67416667,16.9625,15.0075,NA
SEP,19,23,1.55,25.25125,18.78333333,12.65875,NA
SEP,20,0,1.49,25.54208333,18.97875,10.5125,NA
SEP,20,1,1.65,25.44875,20.08041667,8.285,NA
SEP,20,2,1.23,26.2975,16.93916667,6.7525,NA
SEP,20,3,0.97,25.24083333,18.06291667,5.75125,NA
SEP,20,4,0.13,25.32708333,17.99125,5.41375,NA
