DATOS HORARIOS 2017_DIF,,,,,,,,,,,,,
,,,,,,,,,,,,,
MES,DIA,HORA,O3,SO2,CO,NO2,PM10,WS,WD,TEMP,HR,PBAR,PM2.5
JUN,8,8,1.6,4.93,0.85,32.78,29.57,0.99,63.06,19.75,75.8,624.21,16.22
JUN,8,9,22.99,5.12,0.56,17.62,38.58,3.14,89.59,20.62,70.56,624.16,21.1
JUN,8,10,39.9,3.11,0.42,12.71,38.45,3.15,85.25,22.62,61.37,624.19,15.18
JUN,8,11,53.54,9.34,0.36,13.99,48.11,2.73,102.89,24.73,52.55,624.03,19.26
JUN,8,12,63.58,9.52,0.35,11.82,59.77,2.52,125.24,26.35,45.07,623.68,18.03
JUN,8,13,71.41,6.29,0.25,10.58,62.52,2.29,190.16,27.6,42.15,623.1,18.13
JUN,8,14,73.71,6.33,0.16,7.85,60.6,2.37,204.6,28.79,36.72,622.38,15.44
JUN,8,15,66.38,3.42,0.10,5.22,47.18,4.05,234.26,28.78,36.52,621.88,8.87
JUN,8,16,55.51,3.06,0.09,5.73,40.29,4.27,100.7,25.7,32.71,621.15,25.59
JUN,8,17,54.43,1.1,NA,1.7,28.45,2.69,281.49,27.03,24.38,620.49,4.71
JUN,8,18,50.79,1.1,NA,1.7,17.7,2.66,253.39,25.25,28.74,620.51,NA
JUN,8,19,37.97,9.29,0.19,10.95,21.09,3.46,44.84,23.92,34.04,620.79,17.03
JUN,8,20,25.06,6.63,0.44,22.49,39.93,2.88,89.4,25.05,38.19,621.01,18.14
JUN,8,21,24.09,1.71,0.29,19.67,75.4,2.83,88.09,24.51,42.22,621.78,27.2
JUN,8,22,25.89,6.67,0.18,15.23,54.75,1.93,323.6,22.74,43.69,622.59,20.87
JUN,8,23,28.51,3.11,0.04,13.57,39.11,2.25,225.3,20.77,54.81,623.2,21.86
JUN,9,0,30.02,1.63,0.00,11.58,32.39,3,238.66,19.37,65.62,623.44,20.9
JUN,9,1,33.56,1.34,0.00,9.71,22.19,2.16,280.04,20.14,67.35,623.3,5.37
JUN,9,2,25.76,1.11,0.00,13.11,23.99,1.78,274.56,19.37,72.47,622.9,13.58
JUN,9,3,19.38,1.23,0.00,19.23,24.92,1.71,247.13,18.55,74.92,622.66,12.56
JUN,9,4,16.99,1.1,0.00,21.62,21.95,1.86,263.71,18.37,76.53,622.68,16.13
JUN,9,5,14.01,1.1,0.05,25.09,25.16,2.19,260.75,17.88,79.41,622.74,18.82
JUN,9,6,7.07,1.1,0.18,30.31,30.32,1.02,277.04,17.59,80.51,622.92,19.8
JUN,9,7,1.6,1.8,1.10,38.96,35.24,1.13,123.62,18.2,78.3,622.97,22.91
JUN,9,8,1.6,8.37,0.60,35.78,95.48,2.11,95.48,19.17,72.81,623.22,28.87
JUN,9,9,1.97,12.25,0.49,29.32,113.85,2.84,97.42,20.46,69.43,623.29,48.82
JUN,9,10,15.31,16.46,0.53,23.83,87.93,2.18,119.55,22.43,61.43,623,32.09
JUN,9,11,41.13,30.26,0.24,10.69,81.63,1.78,262.42,23.96,51.3,622.77,20.94
JUN,9,12,57.68,19.36,0.20,9.25,58.16,1.97,232.28,23.59,46.61,622.47,20.62
JUN,9,13,65.2,11.1,0.12,7.14,59.67,2.52,262.93,25.75,42.56,621.93,26.58
JUN,9,14,58.4,5,0.00,2.85,50.37,2.71,282.71,27.83,33.19,621.29,17.76
JUN,9,15,54.99,3.99,0.07,3.64,36.09,2.15,208.69,29.38,29.05,620.71,14.42
JUN,9,16,55.81,19.89,0.29,10.92,33.34,2.78,102.28,29.85,29.22,620.07,14.94
JUN,9,17,58.43,23.29,0.24,8.21,56.43,2.17,67.37,29.89,28.63,619.67,22.06
JUN,9,18,57.65,3.9,0.00,3.23,48.02,2.38,274.57,29.28,28.52,619.21,11.51
JUN,9,19,55.3,4.14,0.06,9.13,30.36,2.64,259.66,28.96,30.99,619.13,17.02
JUN,9,20,38.69,4.78,0.14,16.54,36.16,3.97,268.02,26.14,42.81,619.77,30.89
JUN,9,21,39.49,2.94,0.08,7.64,53.06,3.29,206.91,20.79,62.68,620.6,33.39
JUN,9,22,19.2,4.58,0.32,21.09,19.58,1.74,1.41,21.05,66.7,621.01,13.9
JUN,9,23,12.04,5.85,0.41,27.1,29.08,1.65,144.28,20.78,68,621.72,17.88
JUN,10,0,14.61,3.93,0.14,18.47,28.61,1.77,79.07,19.83,74.84,622.34,NA
