DATOS HORARIOS 2017_DIF,,,,,,,,,,,,,
,,,,,,,,,,,,,
MES,DIA,HORA,O3,SO2,CO,NO2,PM10,WS,WD,TEMP,HR,PBAR,PM2.5
ENE,8,9,15.82,59.29,0.26,6.36,30.55,4.8,56.91,10.67,66.57,630.83,5.73
ENE,8,10,15.03,68.63,0.64,8.78,40.17,4.46,61.41,11.28,64.14,631.27,16.03
ENE,8,11,20.37,16.11,0.29,5.22,44.72,5.28,69.64,12.58,59.12,631.27,14.91
ENE,8,12,23.96,3.53,0.28,3.85,60.87,5.11,69.18,14.51,52.19,630.8,12.17
ENE,8,13,26.86,2.59,0.30,4.3,60.09,4.64,70.4,16.19,46.65,629.87,11.51
ENE,8,14,28.62,1.93,0.36,6.09,57.44,4.79,83.61,17.75,41.59,628.67,14.5
ENE,8,15,30.9,1.71,0.33,6.79,58.38,4.06,77.08,19.56,37.35,627.73,10.05
ENE,8,16,31.7,1.65,0.36,8.23,54.94,3.62,87.32,21.07,33.53,627.1,18.16
ENE,8,17,30.5,1.61,0.31,7.96,46.92,3.68,91.57,22.26,30.19,626.79,34.14
ENE,8,18,26.66,1.36,0.33,9.29,56.42,3.53,82.95,22.35,29.16,626.84,25.29
ENE,8,19,15.14,9.01,0.47,18.17,57.22,2.8,49.98,20.81,31.53,627.15,40.43
ENE,8,20,12.85,3.8,0.43,18.29,80.21,3,39.57,19.46,32.13,627.59,30.3
ENE,8,21,3.45,101.74,1.45,24.72,57.83,2.62,62.18,18.41,36.13,628.08,26.83
ENE,8,22,4.1,7.37,0.49,20.21,88.17,2.47,93.1,16.46,42.81,628.45,38.88
ENE,8,23,13.75,2.39,0.23,9.39,85.97,3.5,80.32,14.77,49.1,628.69,20.4
ENE,9,0,16.85,2.03,0.08,4.79,55.9,3.52,83.98,13.54,54.84,628.83,10.37
ENE,9,1,17.82,1.77,0.02,2.93,49.68,4.24,80.93,12.2,60.56,628.78,14.93
ENE,9,2,18.04,1.5,0.01,2.58,32.21,5.42,88.01,10.88,66.83,628.54,12.6
ENE,9,3,18.85,1.47,0.00,1.7,35.35,4.66,80.88,9.98,71.56,628.5,2.49
ENE,9,4,17.47,1.27,0.00,1.7,28.79,3.88,95.36,9.57,74.77,628.63,2.22
ENE,9,5,16.55,1.19,0.00,1.89,20.54,3.8,100.04,9.24,76.6,628.51,4.06
ENE,9,6,17.84,1.1,0.00,1.7,21.18,4.09,86.76,9.07,76.54,628.63,5.18
ENE,9,7,17.49,1.1,0.18,2.92,18.09,4.31,85.48,9.02,76.08,628.87,3.43
