DATOS MÓVILES  DE ACUERDO AL ÍNDICE AIRE Y SALUD_CRUZ ROJA 2022,,,,,,,,,
NOTA: LOS DATOS SON PREVALIDADOS,,,,,,,,,
,,,,,,,,,
MES,DIA,HORA,O3 Horario [ppm],O3 Promedio de 8 hrs. [ppm],SO2 promedio de 24 hrs. [ppm],CO Promedio de 8 hrs. [ppm],PM10 Promedio ponderado  de 12 hrs. [µg/m³],PM2.5 Promedio ponderado  de 12 hrs.  [µg/m³],NO2 Horario [ppm]
JUL,12,20,0.036,61.408,1.582,0.62,211,17,0.027
JUL,12,21,0.040,58.056,1.582,0.64,132,16,0.025
JUL,12,22,0.035,53.952,1.578,0.65,71,15,0.024
JUL,12,23,0.028,48.591,1.586,0.64,48,16,0.018
JUL,13,0,0.026,43.160,2.541,0.63,36,14,0.017
JUL,13,1,0.024,37.607,4.090,0.58,22,15,0.014
JUL,13,2,0.020,32.519,4.461,0.53,22,16,0.013
JUL,13,3,0.024,29.161,4.558,0.47,16,14,0.012
JUL,13,4,0.030,28.296,4.612,0.41,15,13,0.007
JUL,13,5,0.030,27.061,4.659,0.35,16,13,0.006
JUL,13,6,0.014,24.485,4.834,0.31,18,13,0.019
JUL,13,7,0.009,22.154,4.909,0.33,23,13,0.022
JUL,13,8,0.013,20.523,4.918,0.35,33,14,0.021
JUL,13,9,0.021,20.235,6.584,0.37,143,17,0.017
JUL,13,10,0.034,22.032,8.309,0.40,143,23,0.013
JUL,13,11,0.044,24.611,8.956,0.42,NA,27,0.010
JUL,13,12,0.050,27.230,9.157,0.44,NA,26,0.010
JUL,13,13,0.061,31.117,9.318,0.46,NA,19,0.010
JUL,13,14,0.063,37.227,9.358,0.46,NA,21,0.009
JUL,13,15,0.064,44.063,9.321,0.41,135,18,0.008
JUL,13,16,0.067,50.747,9.504,0.37,78,15,0.010
JUL,13,17,0.071,56.968,9.630,0.36,42,15,0.011
JUL,13,18,0.061,60.258,9.618,0.35,58,15,0.013
JUL,13,19,0.045,60.306,9.586,0.37,60,15,0.020
JUL,13,20,0.047,59.819,10.786,0.37,58,16,0.013
JUL,13,21,0.043,57.570,11.091,0.36,37,13,0.011
JUL,13,22,0.038,54.414,13.429,0.37,28,15,0.014
JUL,13,23,0.037,50.981,14.700,0.36,30,24,0.012
JUL,14,0,0.037,47.312,14.682,0.35,29,25,0.010
JUL,14,1,0.043,43.824,13.679,0.33,24,19,0.008
JUL,14,2,0.036,40.729,17.737,0.33,21,19,0.011
JUL,14,3,0.030,38.923,18.355,0.30,18,19,0.012
JUL,14,4,0.016,35.082,18.624,0.29,16,16,0.022
JUL,14,5,0.008,30.689,18.764,0.29,16,18,0.030
JUL,14,6,0.009,27.086,18.732,0.30,16,17,0.029
JUL,14,7,0.009,23.664,18.874,0.35,23,20,0.028
JUL,14,8,0.016,21.007,19.131,0.38,25,22,0.020
JUL,14,9,0.029,19.212,18.492,0.40,28,25,0.012
