DATOS HORARIOS 2021_NATIVITAS,,,,,,,,,,
NOTA: LOS DATOS SON PREVALIDADOS,,,,,,,,,,
,,,,,,,,,,
MES,DIA,HORA,O3 [ppm],SO2 [ppm],CO [ppm],PM10 [µg/m³],TEMP,WS,WD,HR
JULIO,28,14,0.0552,0.0021,0.605,19,26.86,3.18,113.32,32.96
JULIO,28,15,0.055,0.0019,0.5967,10,27.35,3.77,99.14,30.81
JULIO,28,16,0.0592,0.0017,0.6041,17,27.94,3.29,102.44,30.17
JULIO,28,17,0.0628,0.0018,0.612,21,28.54,2.83,114.17,29.8
JULIO,28,18,0.0511,0.0019,0.6664,31,27.01,2.82,105.92,32.9
JULIO,28,19,0.0542,0.0018,0.6751,28,25.93,2.11,114.36,33.68
JULIO,28,20,0.0381,0.0031,0.7648,35,24.26,2.57,166.95,38.97
JULIO,28,21,0.0398,0.0024,0.7799,35,21.31,3.35,296.09,49.76
JULIO,28,22,0.0368,0.0022,0.7324,23,19.65,3.63,296.58,58.32
JULIO,28,23,0.0317,0.0022,0.6485,24,19,2.64,269.41,62.8
JULIO,29,0,0.0274,0.0022,0.6324,24,18.21,1.67,248.45,68.31
JULIO,29,1,0.018,0.0025,0.632,16,17.94,1.88,110.72,71.56
JULIO,29,2,0.0176,0.0035,0.5817,14,17.79,1.83,92.72,72.86
JULIO,29,3,0.0181,0.0032,0.565,23,17.31,2.08,67.86,74.15
JULIO,29,4,0.0203,0.0027,0.5535,18,17.48,3.41,70.29,71.84
JULIO,29,5,0.0261,0.0034,0.5667,20,17.17,3.26,59.97,71.02
JULIO,29,6,0.022,0.0043,0.6267,23,17.18,3.21,79.45,71.02
JULIO,29,7,0.0218,0.0064,0.6741,27,17.36,3.33,65.91,69.9
JULIO,29,8,0.0214,0.0038,0.6793,26,17.49,2.82,93.67,70.36
JULIO,29,9,0.0252,0.0028,0.6847,26,18.42,3.26,83.73,68.45
JULIO,29,10,0.031,0.0024,0.6612,24,20.37,4.48,76.21,61.13
JULIO,29,11,0.0377,0.0022,0.6711,26,22.48,4.88,85.25,55.22
JULIO,29,12,0.0445,0.0022,0.6426,24,23.45,4.62,86.3,51.43
JULIO,29,13,0.05,0.0022,0.6384,34,25.29,4.08,90.56,45.24
JULIO,29,14,0.055,0.0025,0.6404,28,27,3.29,88.86,39.78
JULIO,29,15,0.055,0.0023,0.6334,26,27.51,3.34,71.72,37.29
JULIO,29,16,0.0505,0.0024,0.6427,20,27.07,3.23,98.32,37.5
JULIO,29,17,0.0481,0.0023,0.6568,22,27.25,3.57,89.86,36.38
JULIO,29,18,0.0451,0.0107,0.9103,26,27.32,3.45,73.23,35.64
JULIO,29,19,0.0394,0.011,0.7977,54,25.77,3.68,114.97,38.71
JULIO,29,20,0.0277,0.055,1.4283,56,23.74,4.58,103.44,47.23
JULIO,29,21,0.0281,0.0225,0.6727,29,22.11,6.08,49.17,52.7
JULIO,29,22,0.0267,0.0126,0.6144,23,20.58,6.06,52.68,58.97
JULIO,29,23,0.025,0.0067,0.5755,20,19.28,4.46,74.83,64.03
JULIO,30,0,0.024,0.0066,0.5638,17,18.25,3.18,60.98,67.08
JULIO,30,1,0.0229,0.0105,0.5466,24,17.55,3.56,60.93,68.38
JULIO,30,2,0.023,0.0064,0.5405,23,17.35,3.5,65.59,68.35
JULIO,30,3,0.0259,0.0047,0.5403,19,17.17,2.89,79.25,69.01
JULIO,30,4,0.0251,0.0039,0.543,21,16.92,3.47,71.45,69.88
JULIO,30,5,0.0234,0.003,0.5426,19,16.36,3.23,87.69,72.49
JULIO,30,6,0.0169,0.0027,0.6108,17,15.73,2.71,99.74,76.81
JULIO,30,7,0.0161,0.0026,0.6857,18,15.92,3.24,83.35,77.52
JULIO,30,8,0.0149,0.003,0.7732,36,16.51,2.94,79.95,75.34
JULIO,30,9,0.0234,0.0031,0.6726,43,19.52,4.22,71.19,64.4
JULIO,30,10,0.03,0.0026,0.6256,28,21.64,5.3,66.36,54.83
JULIO,30,11,0.0332,0.003,0.6617,21,23.15,3.97,74.11,49.26
JULIO,30,12,0.038,0.0076,0.6224,17,25.31,3.27,98.36,42.96
JULIO,30,13,0.0393,0.0036,0.6377,33,26.66,4.43,86.75,39.72
JULIO,30,14,0.044,0.0027,0.651,43,27.15,4.01,80.92,38.45
JULIO,30,15,0.0448,0.0026,0.6647,26,27.68,4.44,78.69,35.81
JULIO,30,16,0.046,0.0023,0.6438,27,27.67,4.7,89.22,35.46
JULIO,30,17,0.0341,0.0024,0.7275,32,26.77,4.27,84.74,38.88
JULIO,30,18,0.0271,0.0088,0.7288,37,25.59,5.04,55.34,42.38
JULIO,30,19,0.0255,0.0113,0.6932,34,24.13,5.47,52.22,46
JULIO,30,20,0.0204,0.0081,0.7231,24,22.5,4.82,50.97,50.59
JULIO,30,21,0.0191,0.0138,0.7022,26,21.21,3.95,56.75,54.56
JULIO,30,22,0.0184,0.0094,0.6385,20,20.28,4.14,77,59.72
JULIO,30,23,0.0197,0.0038,0.5923,16,19.72,4.52,110.28,64.26
JULIO,31,0,0.0294,0.0031,0.5668,18,16.63,3.16,147.71,80.39
JULIO,31,1,0.026,0.0029,0.5699,NA,15.46,2.43,135.64,88.63
JULIO,31,2,0.0231,0.0026,0.5789,4,14.92,1.41,104.84,90.87
JULIO,31,3,0.0133,0.0029,0.5986,NA,14.74,1.13,134.62,90.62
JULIO,31,4,0.0109,0.0034,0.6136,17,14.74,1.14,119.55,93.11
JULIO,31,5,0.002,0.0031,0.6114,13,14.44,2.02,113.42,94.17
JULIO,31,6,0.0006,0.0033,0.6544,20,13.96,2.26,124.4,93.95
JULIO,31,7,0.0011,0.0037,0.8695,36,14.32,2.13,112.88,94.72
JULIO,31,8,0.0046,0.0032,0.7695,37,16.62,1.33,108.43,87.26
JULIO,31,9,0.0109,0.0028,0.7098,25,20.03,1.96,105.89,77.28
JULIO,31,10,0.0205,0.0026,0.6627,22,21.97,2.4,89.89,61.02
JULIO,31,11,0.0264,0.0026,0.6695,20,24.34,1.41,112.33,50.55
JULIO,31,12,0.0332,0.0041,0.6601,20,25.15,1.45,164.86,48.83
JULIO,31,13,0.0373,0.0038,0.6369,20,26.07,1.65,138.06,44.41
JULIO,31,14,0.0412,0.006,0.6891,25,28.03,1.63,154.38,34.7
JULIO,31,15,0.0423,0.0084,0.6349,29,28.41,1.91,134.93,31.08
JULIO,31,16,0.0492,0.007,0.6641,31,28.68,1.45,218.21,31.19
JULIO,31,17,0.0549,0.0063,0.6533,37,28.41,1.58,228.97,33.33
JULIO,31,18,0.0583,0.0076,0.7541,35,28.07,1.45,252.36,32.96
JULIO,31,19,0.0468,0.0075,0.8827,34,25.92,1.86,235.82,37.29
JULIO,31,20,0.0219,0.0055,0.8343,40,22.35,1.64,156.23,50.63
JULIO,31,21,0.0155,0.0034,0.7882,43,21.58,2.14,80.3,52.8
JULIO,31,22,0.0123,0.0026,0.7702,47,20.2,2.23,88.64,57.27
JULIO,31,23,0.0119,0.0023,0.6753,42,18.7,2.41,78.29,63.85
