DATOS HORARIOS 2021_NATIVITAS,,,,,,,,,,
NOTA: LOS DATOS SON PREVALIDADOS,,,,,,,,,,
,,,,,,,,,,
MES,DIA,HORA,O3 [ppm],SO2 [ppm],CO [ppm],PM10 [µg/m³],TEMP,WS,WD,HR
AGOSTO,27,8,0.0133,0.0112,0.7243,30,16.3,3.78,76.96,70.09
AGOSTO,27,9,0.0189,0.0156,0.6958,40,17.35,5.04,75.23,63.32
AGOSTO,27,10,0.0208,0.0079,0.7227,40,17.41,4.87,88.78,62.12
AGOSTO,27,11,0.0219,0.0059,0.7298,39,18.19,4.48,92.82,59.13
AGOSTO,27,12,0.0243,0.0045,0.7431,39,18.87,4.25,97.89,55.53
AGOSTO,27,13,0.0287,0.0053,0.7378,46,20.52,4.16,97.9,50.42
AGOSTO,27,14,0.0371,0.007,0.7416,45,21.95,3.54,104.26,46.25
AGOSTO,27,15,0.0413,0.0058,0.7293,52,21.54,3.07,116.67,48.16
AGOSTO,27,16,0.0491,0.011,0.6994,50,24.4,3.48,93.72,37.73
AGOSTO,27,17,0.0514,0.0061,0.7047,51,24.18,3.39,89.29,37.51
AGOSTO,27,18,0.0464,0.0052,0.7483,46,22.43,3.12,106.14,43.53
AGOSTO,27,19,0.0405,0.0048,0.7433,51,21.29,3.11,147.92,49.72
AGOSTO,27,20,0.0324,0.0044,0.8326,58,18.42,2.86,141.29,68.73
AGOSTO,27,21,0.0289,0.0041,0.7741,41,17.53,2.56,150.85,74.48
AGOSTO,27,22,0.0326,0.004,0.833,37,15.92,2.42,114.07,87.92
AGOSTO,27,23,0.0148,0.0059,0.7703,33,15.74,3.2,96.21,91.25
AGOSTO,28,0,0.0108,0.0067,0.7169,29,15.69,3.66,88.26,91.57
AGOSTO,28,1,0.0202,0.006,0.7508,29,15.41,3.68,109.51,91.34
AGOSTO,28,2,0.0168,0.0055,0.7143,35,15.15,3.73,109.78,91.56
AGOSTO,28,3,0.0088,0.0053,0.6934,30,15.14,3.6,105.68,91.68
AGOSTO,28,4,0.0134,0.0083,0.7637,43,14.84,2.94,114.64,92.34
AGOSTO,28,5,0.0126,0.0082,0.7523,46,14.62,2.57,116.65,93.79
AGOSTO,28,6,0.006,0.0056,0.7389,34,14.58,3.38,100.48,93.77
AGOSTO,28,7,0.0046,0.0055,0.7779,40,14.53,2.49,132.37,93.56
AGOSTO,28,8,0.0059,0.0065,0.8747,43,15.16,3.74,106.2,92.35
AGOSTO,28,9,0.0094,0.005,0.8245,38,16.73,4.17,98.9,86.05
AGOSTO,28,10,0.0149,0.0044,0.7973,35,18.75,4.6,94.49,76.17
AGOSTO,28,11,0.0197,0.0044,0.7652,28,20.78,4.31,100.42,65.83
AGOSTO,28,12,0.0218,0.005,0.7347,27,21.21,3.69,117.61,64.09
AGOSTO,28,13,0.0187,0.0046,0.8732,24,19.75,3.27,103.57,71.90
AGOSTO,28,14,0.0165,0.0041,1.0225,25,18.42,3.03,93.93,82.18
AGOSTO,28,15,0.0178,0.0035,1.0178,19,18.37,3.22,88.57,87.56
AGOSTO,28,16,0.0188,0.0035,0.8304,17,19.32,3.06,117.13,84.29
AGOSTO,28,17,0.0142,0.0035,0.7481,8,18.54,1.65,149.22,86.52
AGOSTO,28,18,0.0133,0.0032,0.8131,6,17.74,0.98,123.87,90.31
AGOSTO,28,19,0.0077,0.0032,1,6,17.4,1.35,93.57,91.70
AGOSTO,28,20,0.0046,0.0031,0.9704,13,16.84,1.84,169.01,94.29
AGOSTO,28,21,0.0037,0.0033,0.8201,9,16.51,1.99,146.38,95.55
AGOSTO,28,22,0.0044,0.0032,0.8061,7,16.3,2.02,165.58,96.50
AGOSTO,28,23,0.0042,0.0033,0.7061,4,15.96,2.31,131.82,98.05
AGOSTO,29,0,0.0038,0.0032,0.6881,7,15.86,2.9,118.52,99.50
AGOSTO,29,1,NA,0.0029,0.6962,6,15.8,2.96,114.63,99.88
AGOSTO,29,2,0.0052,0.0029,0.7529,17,15.76,2.61,104.46,NA
AGOSTO,29,3,0.0028,0.0032,0.7595,20,15.65,1.63,140.1,NA
AGOSTO,29,4,0.0044,0.0031,0.7043,16,15.56,1.62,122.02,NA
AGOSTO,29,5,NA,0.0031,0.7016,15,15.48,1.94,108.62,NA
AGOSTO,29,6,0.0024,0.0031,0.7828,15,15.35,1.55,112.89,NA
AGOSTO,29,7,0.0026,0.0031,0.7916,18,15.37,1.79,98.41,NA
AGOSTO,29,8,0.0051,0.003,0.8917,24,17.4,1.96,105.24,NA
AGOSTO,29,9,0.0099,0.0037,0.7256,51,20.76,2.29,129.83,88.39
AGOSTO,29,10,0.0135,0.0038,0.6392,13,21.13,3.04,161.51,89.35
AGOSTO,29,11,0.0169,0.0033,0.651,7,22.15,4.74,162.13,71.10
AGOSTO,29,12,0.0207,0.003,0.6546,7,23.82,4.88,169.79,58.38
AGOSTO,29,13,0.0235,0.0032,0.6782,4,24.21,3.64,161.69,55.32
AGOSTO,29,14,0.0236,0.0027,0.7401,NA,23.22,3.67,172.92,62.41
AGOSTO,29,15,0.0247,0.0027,0.7261,8,24.96,3.31,179.62,54.07
AGOSTO,29,16,0.0183,0.0026,0.8328,15,20.01,3.01,202.24,74.00
AGOSTO,29,17,0.0148,0.0026,0.8556,7,18.99,2.54,243.54,80.59
AGOSTO,29,18,0.0143,0.0027,0.8174,9,18.01,2.07,248.85,86.20
AGOSTO,29,19,0.0123,0.0025,0.9541,4,17.95,2.49,279.01,88.29
AGOSTO,29,20,0.0098,0.0025,0.9911,8,17.62,2.18,268.47,89.41
AGOSTO,29,21,0.0065,0.0025,0.952,12,17.57,1.81,267.8,90.60
AGOSTO,29,22,0.0097,0.0024,0.7875,13,17.42,1.02,177.48,90.53
AGOSTO,29,23,0.0041,0.0024,0.9336,10,17.41,1.29,254.48,90.86
AGOSTO,30,0,0.007,0.0026,0.7959,11,17.54,1.1,205.12,91.21
AGOSTO,30,1,0.0087,0.0029,0.7174,7,17.37,1.46,136.53,92.83
AGOSTO,30,2,0.0159,0.0029,0.6965,10,16.35,2.51,171.46,91.46
AGOSTO,30,3,0.0272,0.0029,0.6378,8,15.68,2.88,100.32,96.17
AGOSTO,30,4,0.0126,0.0027,0.6282,NA,15.5,2.99,81.9,96.72
AGOSTO,30,5,0.0127,0.0029,0.6531,6,15.31,2.9,74.01,97.71
AGOSTO,30,6,0.0077,0.0031,0.7588,6,15.45,1.91,84.75,98.30
AGOSTO,30,7,0.0212,0.0028,0.7621,6,15.4,2,127.19,98.77
AGOSTO,30,8,0.0216,0.0028,0.8507,8,16.67,2.15,115.2,97.28
AGOSTO,30,9,0.0106,0.0033,0.8278,16,18.83,1.54,128.88,89.89
AGOSTO,30,10,0.0159,0.0042,0.6635,12,21.1,1.83,133.46,82.98
AGOSTO,30,11,0.0227,0.0035,0.6384,6,24.77,1.96,187.93,69.55
AGOSTO,30,12,0.0261,0.0031,0.7458,12,24.63,1.74,244.4,63.38
AGOSTO,30,13,0.0379,0.0028,0.7181,13,27.31,2.07,206.22,49.80
AGOSTO,30,14,0.0418,0.0026,0.6859,9,28.42,2.34,231.64,42.68
AGOSTO,30,15,0.0414,0.0026,0.7005,10,28.11,2.76,271.31,41.42
AGOSTO,30,16,0.0414,0.0025,0.7129,11,27.46,2.94,266.12,41.89
AGOSTO,30,17,0.0415,0.0024,0.7413,12,26.45,3.15,269.79,43.62
AGOSTO,30,18,0.033,0.0023,0.7489,39,22.94,3.57,238.02,56.87
AGOSTO,30,19,0.0296,0.0025,0.7954,58,21.13,2.86,238.36,62.96
AGOSTO,30,20,0.0291,0.0022,0.7072,13,17.31,3.19,135.02,84.31
AGOSTO,30,21,0.0223,0.0024,0.8001,17,17.25,2.69,115.78,89.90
AGOSTO,30,22,0.0231,0.0027,0.7308,17,16.71,3.29,127.23,92.47
AGOSTO,30,23,0.0185,0.003,0.7298,11,16.22,2.23,85.49,94.74
AGOSTO,31,0,0.0163,0.0033,0.7141,13,15.87,1.86,85.18,96.74
AGOSTO,31,1,0.0168,0.0031,0.7112,20,15.67,1.42,71.17,98.08
AGOSTO,31,2,0.0194,0.0031,0.6509,11,15.59,2.03,94.53,99.00
AGOSTO,31,3,0.0164,0.003,0.6639,9,15.53,2.96,102.23,99.52
AGOSTO,31,4,0.0198,0.003,0.6607,8,15.25,2.88,106.44,99.58
AGOSTO,31,5,0.025,0.0028,0.6969,10,14.97,1.48,142.24,99.74
AGOSTO,31,6,0.0139,0.0028,0.7252,13,14.6,1.55,185.81,99.79
AGOSTO,31,7,0.0053,0.0029,1.1594,12,14.59,1.21,256.63,99.83
AGOSTO,31,8,0.0043,0.003,1.2364,17,15.22,1.52,294.85,99.84
AGOSTO,31,9,0.0156,0.0031,0.9769,17,20.14,1.27,167.6,88.82
AGOSTO,31,10,0.0247,0.0031,0.7203,16,20.6,1.76,182.74,87.55
AGOSTO,31,11,0.0342,0.003,0.6652,12,22.08,2.04,210.2,85.47
AGOSTO,31,12,0.0424,0.0029,0.6503,23,24.72,2.28,203.09,68.04
AGOSTO,31,13,0.0475,0.003,0.6645,15,26.27,2.25,249.84,55.18
AGOSTO,31,14,0.0477,0.0028,0.6561,8,27.3,2.23,241.89,47.75
AGOSTO,31,15,0.046,0.0025,0.6412,6,27.4,2.57,228.82,43.63
AGOSTO,31,16,0.0472,0.0026,0.6536,5,26.96,3.2,230.61,44.86
AGOSTO,31,17,0.0463,0.0026,0.6906,7,26.29,3.75,245.18,48.01
AGOSTO,31,18,0.0339,0.0025,0.7764,18,18.99,3.78,220.9,82.42
AGOSTO,31,19,0.0271,0.0025,0.8287,10,18.18,2.27,222.31,92.04
AGOSTO,31,20,0.0211,0.0026,0.8537,9,17.32,1.68,144.65,93.47
AGOSTO,31,21,0.0114,0.0032,0.9911,14,17.06,2.15,64.48,96.51
AGOSTO,31,22,0.0219,0.0085,0.9257,24,17.07,2.87,57.93,95.89
AGOSTO,31,23,0.0164,0.0057,0.7362,15,16.64,3.14,113.26,97.50
