DATOS MÓVILES 2019_DIF,,,,,,,,
,,,,,,,,
,,,,,,,,
MES,DIA,HORA,MO3,MSO2,MCO,NO2,MPM10,MPM2.5
DIC,11,21,33.65,3.31,0.480,9.52,63,25
DIC,11,22,31.02,3.30,0.466,7.01,59,23
DIC,11,23,28.24,3.28,0.441,4.61,57,22
DIC,12,0,25.65,3.23,0.412,2.89,53,21
DIC,12,1,23.35,3.23,0.370,3.36,52,20
DIC,12,2,21.52,3.22,0.315,4.12,51,20
DIC,12,3,20.42,3.24,0.259,4.57,50,19
DIC,12,4,20.08,3.20,0.210,2.56,50,18
DIC,12,5,19.43,3.14,0.168,5.04,49,18
DIC,12,6,18.21,3.17,0.146,5.23,48,18
DIC,12,7,15.93,3.17,0.147,10.52,48,18
DIC,12,8,13.37,3.16,0.173,12.03,48,18
DIC,12,9,11.53,3.16,0.213,9.70,48,17
DIC,12,10,10.96,3.12,0.257,7.30,46,17
DIC,12,11,11.58,3.06,0.292,6.18,45,NA
DIC,12,12,13.24,3.08,0.316,4.87,43,NA
DIC,12,13,17.26,3.06,0.335,4.28,41,NA
DIC,12,14,22.46,3.00,0.346,2.48,39,NA
DIC,12,15,27.49,3.04,0.336,1.23,38,NA
DIC,12,16,33.28,3.07,0.313,0.30,36,NA
DIC,12,17,38.54,3.15,0.284,1.08,35,NA
DIC,12,18,42.88,3.02,0.255,2.11,34,NA
DIC,12,19,42.73,1.87,0.306,19.71,34,NA
DIC,12,20,39.22,2.01,0.735,33.15,35,NA
DIC,12,21,33.97,2.26,1.449,31.60,44,NA
DIC,12,22,27.59,2.47,1.595,24.75,48,NA
DIC,12,23,22.21,2.62,1.743,22.18,50,NA
DIC,13,0,16.33,2.78,1.867,20.34,53,NA
DIC,13,1,10.36,2.95,1.898,18.02,55,NA
DIC,13,2,4.46,3.06,1.915,16.34,57,NA
DIC,13,3,2.17,3.08,1.860,14.54,58,NA
DIC,13,4,1.97,3.11,1.441,12.73,59,NA
DIC,13,5,2.18,3.16,0.735,11.36,60,NA
DIC,13,6,2.27,3.16,0.635,13.25,62,NA
DIC,13,7,2.29,3.21,0.590,13.90,63,NA
DIC,13,8,2.38,3.24,0.637,15.38,67,NA
DIC,13,9,2.68,3.25,0.727,18.43,70,NA
DIC,13,10,3.86,3.38,0.788,17.16,73,NA
DIC,13,11,6.73,3.75,0.805,9.79,74,NA
DIC,13,12,10.63,3.81,0.792,4.61,74,NA
DIC,13,13,14.73,3.81,0.779,2.82,74,NA
DIC,13,14,19.80,3.79,0.734,1.34,73,NA
DIC,13,15,25.45,3.70,0.625,0.30,74,NA
DIC,13,16,30.81,3.63,0.447,0.30,75,NA
DIC,13,17,36.07,3.54,0.312,0.30,74,NA
DIC,13,18,39.52,3.52,0.218,0.98,74,NA
DIC,13,19,37.55,3.46,0.253,20.03,75,NA
DIC,13,20,33.91,3.38,0.502,23.90,75,NA
DIC,13,21,29.56,3.20,0.671,21.72,70,NA
DIC,13,22,24.99,3.03,0.718,16.26,68,NA
DIC,13,23,19.49,2.89,0.776,16.79,67,NA
DIC,14,0,14.34,2.74,0.854,15.37,65,NA
DIC,14,1,9.02,2.58,0.920,16.95,66,NA
DIC,14,2,4.46,2.50,0.976,16.18,68,NA
DIC,14,3,3.47,2.46,0.916,15.82,70,NA
DIC,14,4,3.06,2.41,0.663,15.53,72,NA
DIC,14,5,2.90,2.35,0.490,14.97,72,NA
DIC,14,6,2.30,2.32,0.447,14.92,72,24
DIC,14,7,2.12,2.26,0.427,16.23,72,24
DIC,14,8,2.10,2.28,0.419,16.13,71,24
DIC,14,9,2.42,2.30,0.442,15.38,69,25
DIC,14,10,3.74,2.21,0.461,14.36,69,26
DIC,14,11,6.36,1.98,0.498,13.45,71,27
DIC,14,12,10.91,1.99,0.521,8.48,72,27
DIC,14,13,18.01,2.05,0.524,3.59,73,27
DIC,14,14,25.58,2.08,0.521,1.47,74,28
DIC,14,15,33.53,2.07,0.485,2.06,74,28
DIC,14,16,42.21,2.06,0.419,2.11,74,29
DIC,14,17,51.34,2.13,0.330,2.13,74,29
DIC,14,18,58.52,2.12,0.260,4.73,74,29
DIC,14,19,59.82,2.05,0.289,28.81,74,29
DIC,14,20,55.94,2.11,0.616,49.41,75,30
DIC,14,21,49.20,2.17,0.871,43.42,76,30
DIC,14,22,42.88,2.21,0.957,25.39,76,31
DIC,14,23,35.56,2.28,1.041,27.83,76,31
DIC,15,0,26.93,2.37,1.233,31.53,78,32
DIC,15,1,17.58,2.45,1.448,27.53,81,33
DIC,15,2,9.15,2.52,1.551,23.25,83,35
DIC,15,3,5.31,2.57,1.536,23.29,84,36
DIC,15,4,4.63,2.66,1.244,21.45,84,36
DIC,15,5,4.15,2.72,1.050,21.23,85,37
DIC,15,6,2.86,2.79,1.031,21.09,87,37
DIC,15,7,2.19,2.91,1.007,20.60,87,38
DIC,15,8,1.85,2.92,0.910,21.10,88,39
DIC,15,9,1.92,3.01,0.804,22.32,88,39
DIC,15,10,3.90,3.06,0.777,19.26,88,39
DIC,15,11,8.53,3.02,0.750,13.25,87,39
DIC,15,12,15.08,2.98,0.686,3.28,87,40
DIC,15,13,22.73,2.95,0.613,0.66,85,39
DIC,15,14,30.35,2.95,0.540,1.17,84,39
DIC,15,15,38.29,2.98,0.484,0.87,84,39
DIC,15,16,46.15,3.03,0.386,0.30,84,38
DIC,15,17,53.38,2.98,0.277,0.32,84,38
DIC,15,18,58.01,3.00,0.197,2.04,84,37
DIC,15,19,57.15,3.08,0.184,12.62,84,37
DIC,15,20,52.42,3.02,0.249,20.05,82,37
DIC,15,21,47.22,2.94,0.286,13.33,79,36
DIC,15,22,43.25,2.93,0.295,4.59,77,34
DIC,15,23,38.23,2.89,0.305,5.48,75,34
DIC,16,0,33.23,2.83,0.315,4.61,72,32
DIC,16,1,26.98,2.77,0.334,10.77,67,30
DIC,16,2,20.85,2.72,0.348,12.45,63,28
DIC,16,3,17.67,2.68,0.318,12.78,60,27
DIC,16,4,16.89,2.60,0.243,10.04,57,26
DIC,16,5,15.26,2.57,0.205,11.91,55,25
DIC,16,6,11.73,2.51,0.197,15.40,52,24
DIC,16,7,8.81,2.41,0.226,17.31,51,22
DIC,16,8,5.99,2.33,0.409,18.56,51,22
DIC,16,9,4.87,2.21,0.560,22.19,52,21
DIC,16,10,5.82,2.13,0.624,18.60,53,21
DIC,16,11,8.28,2.10,0.674,15.18,52,20
DIC,16,12,11.78,2.04,0.676,1.37,52,20
DIC,16,13,16.18,1.98,0.682,0.99,51,20
DIC,16,14,21.80,1.93,0.681,0.30,52,20
DIC,16,15,27.85,1.89,0.639,0.30,51,20
DIC,16,16,34.07,1.83,0.449,0.39,51,20
DIC,16,17,39.98,1.78,0.280,0.30,51,19
DIC,16,18,43.69,1.69,0.199,0.30,51,19
DIC,16,19,41.53,1.59,0.265,23.82,51,19
DIC,16,20,37.56,1.50,0.346,23.40,51,19
DIC,16,21,33.98,1.45,0.380,15.63,51,18
DIC,16,22,28.58,1.44,0.472,22.31,52,19
DIC,16,23,22.78,1.45,0.675,20.96,55,20
DIC,17,0,16.71,1.46,0.801,18.33,58,21
DIC,17,1,10.69,1.47,0.866,16.21,61,23
