DATOS MÓVILES 2019_NATIVITAS,,,,,,
,,,,,,
,,,,,,
MES,DIA,HORA,MO3,MSO2,MCO,MPM10
AGO,27,10,9.16,2.36,NA,21
AGO,27,11,10.40,2.34,NA,20
AGO,27,12,13.34,2.37,NA,20
AGO,27,13,17.01,2.36,NA,20
AGO,27,14,21.30,2.35,NA,20
AGO,27,15,26.24,2.34,NA,19
AGO,27,16,32.21,3.09,NA,20
AGO,27,17,37.01,3.94,NA,20
AGO,27,18,40.54,4.09,NA,20
AGO,27,19,42.23,4.05,NA,20
AGO,27,20,42.37,4.08,NA,21
AGO,27,21,41.64,4.07,NA,23
AGO,27,22,39.85,4.59,NA,23
AGO,27,23,37.48,4.43,NA,23
AGO,28,0,34.03,4.35,NA,23
AGO,28,1,29.70,4.26,NA,22
AGO,28,2,27.06,4.23,NA,23
AGO,28,3,24.55,4.20,NA,23
AGO,28,4,20.79,4.21,NA,24
AGO,28,5,17.47,4.21,NA,24
AGO,28,6,14.93,4.18,NA,25
AGO,28,7,11.93,4.18,NA,25
AGO,28,8,8.93,4.20,NA,26
AGO,28,9,7.77,4.22,NA,26
AGO,28,10,6.60,4.27,NA,25
AGO,28,11,7.26,4.29,NA,26
AGO,28,12,10.69,4.34,NA,26
AGO,28,13,14.18,4.67,NA,27
AGO,28,14,17.65,5.36,NA,28
AGO,28,15,21.96,5.92,NA,29
AGO,28,16,26.16,5.55,NA,28
AGO,28,17,29.82,5.13,NA,28
AGO,28,18,31.97,6.09,NA,29
AGO,28,19,31.50,9.39,NA,30
AGO,28,20,29.76,11.34,NA,30
AGO,28,21,28.30,11.71,NA,28
AGO,28,22,26.90,13.04,NA,28
AGO,28,23,24.75,13.14,NA,28
AGO,29,0,22.00,13.24,NA,29
AGO,29,1,19.32,13.28,NA,30
AGO,29,2,17.55,13.45,NA,30
AGO,29,3,16.85,13.63,NA,31
AGO,29,4,16.29,13.67,NA,30
AGO,29,5,14.85,13.67,NA,31
AGO,29,6,12.87,13.67,NA,30
AGO,29,7,10.71,13.65,NA,31
AGO,29,8,9.25,13.62,NA,30
AGO,29,9,9.31,13.84,NA,30
AGO,29,10,9.95,13.90,NA,30
AGO,29,11,11.28,14.12,NA,31
AGO,29,12,13.67,14.32,NA,31
AGO,29,13,17.43,14.43,NA,30
AGO,29,14,22.27,13.96,NA,30
AGO,29,15,27.86,13.59,NA,30
AGO,29,16,33.61,13.66,NA,30
AGO,29,17,37.65,13.77,NA,30
AGO,29,18,40.06,13.28,NA,29
AGO,29,19,41.13,10.25,NA,28
AGO,29,20,40.64,8.30,NA,28
AGO,29,21,38.97,8.19,NA,28
AGO,29,22,36.26,6.61,NA,28
AGO,29,23,32.63,6.63,NA,28
AGO,30,0,29.06,6.52,NA,27
AGO,30,1,24.92,6.60,NA,27
AGO,30,2,21.65,6.67,NA,27
AGO,30,3,18.30,7.81,NA,27
AGO,30,4,16.00,8.99,NA,27
AGO,30,5,14.30,9.23,NA,28
AGO,30,6,12.11,9.34,NA,28
AGO,30,7,10.15,9.37,NA,28
AGO,30,8,8.11,9.41,NA,28
AGO,30,9,8.11,9.20,NA,27
AGO,30,10,9.36,9.13,NA,27
AGO,30,11,12.22,8.96,NA,27
AGO,30,12,15.85,8.79,NA,27
AGO,30,13,20.13,8.58,NA,27
AGO,30,14,25.76,8.87,NA,27
AGO,30,15,31.48,9.20,NA,27
AGO,30,16,36.92,9.05,NA,27
AGO,30,17,41.19,9.07,NA,27
AGO,30,18,43.95,8.79,NA,28
AGO,30,19,45.72,8.65,NA,28
AGO,30,20,44.37,9.28,NA,28
AGO,30,21,42.06,10.14,NA,29
AGO,30,22,38.02,10.45,NA,29
AGO,30,23,33.83,10.40,NA,29
AGO,31,0,29.66,10.58,NA,29
AGO,31,1,25.68,10.55,NA,29
AGO,31,2,21.76,10.33,NA,29
AGO,31,3,17.49,9.12,NA,29
AGO,31,4,15.38,7.93,NA,29
AGO,31,5,12.85,7.75,NA,28
AGO,31,6,10.71,7.74,NA,29
AGO,31,7,9.17,7.76,NA,29
AGO,31,8,7.75,7.73,NA,29
AGO,31,9,7.07,7.71,NA,28
AGO,31,10,7.46,7.63,NA,29
AGO,31,11,9.03,7.60,NA,29
AGO,31,12,11.34,7.53,NA,29
AGO,31,13,15.62,7.30,NA,29
AGO,31,14,20.96,6.79,NA,29
AGO,31,15,25.66,6.59,NA,28
AGO,31,16,29.87,6.75,NA,28
AGO,31,17,33.52,6.53,NA,28
AGO,31,18,35.51,6.40,NA,27
AGO,31,19,36.08,7.68,NA,27
AGO,31,20,34.98,8.39,NA,27
AGO,31,21,32.42,8.52,NA,27
AGO,31,22,29.66,8.78,NA,27
AGO,31,23,27.12,8.78,NA,27
