DATOS MÓVILES  DE ACUERDO AL ÍNDICE AIRE Y SALUD_NATIVITAS 2022,,,,,,,,
NOTA: LOS DATOS SON PREVALIDADOS,,,,,,,,
,,,,,,,,
MES,DIA,HORA,O3 Horario [ppm],O3 Promedio de 8 hrs. [ppm],SO2 promedio de 24 hrs. [ppm],CO Promedio de 8 hrs. [ppm],PM10 Promedio ponderado  de 12 hrs. [µg/m³],NO2 Horario [ppm]
SEPTIEMBRE,3,16,0.027,0.025,0.011,0.763,13,0.004
SEPTIEMBRE,3,17,0.023,0.026,0.011,0.76,19,0.005
SEPTIEMBRE,3,18,0.022,0.026,0.011,0.764,20,0.004
SEPTIEMBRE,3,19,0.019,0.026,0.012,0.754,23,0.004
SEPTIEMBRE,3,20,0.016,0.024,0.012,0.755,17,0.005
SEPTIEMBRE,3,21,0.018,0.023,0.012,0.764,12,0.004
SEPTIEMBRE,3,22,0.017,0.022,0.012,0.756,11,0.004
SEPTIEMBRE,3,23,0.017,0.02,0.011,0.756,11,0.004
SEPTIEMBRE,4,0,0.019,0.019,0.01,0.745,9,0.003
SEPTIEMBRE,4,1,0.017,0.018,0.01,0.732,9,0.003
SEPTIEMBRE,4,2,0.018,0.018,0.01,0.72,NA,0.002
SEPTIEMBRE,4,3,0.017,0.017,0.01,0.71,NA,0.002
SEPTIEMBRE,4,4,0.016,0.017,0.01,0.692,11,0.002
SEPTIEMBRE,4,5,0.017,0.017,0.01,0.669,9,0.003
SEPTIEMBRE,4,6,0.014,0.017,0.01,0.662,17,0.003
SEPTIEMBRE,4,7,0.013,0.016,0.01,0.66,18,0.004
SEPTIEMBRE,4,8,0.013,0.016,0.01,0.668,18,0.004
SEPTIEMBRE,4,9,0.016,0.016,0.01,0.676,21,0.003
SEPTIEMBRE,4,10,0.021,0.016,0.01,0.691,21,0.003
SEPTIEMBRE,4,11,0.026,0.017,0.01,0.701,20,0.003
SEPTIEMBRE,4,12,0.028,0.018,0.01,0.715,21,0.003
SEPTIEMBRE,4,13,0.03,0.02,0.01,0.729,21,0.003
SEPTIEMBRE,4,14,0.033,0.022,0.009,0.74,26,0.003
SEPTIEMBRE,4,15,0.033,0.025,0.009,0.743,24,0.003
SEPTIEMBRE,4,16,0.033,0.027,0.009,0.74,22,0.003
SEPTIEMBRE,4,17,0.032,0.03,0.008,0.733,21,0.002
SEPTIEMBRE,4,18,0.028,0.03,0.007,0.725,20,0.003
SEPTIEMBRE,4,19,0.02,0.03,0.007,0.728,19,0.004
SEPTIEMBRE,4,20,0.019,0.029,0.007,0.736,17,0.004
SEPTIEMBRE,4,21,0.019,0.027,0.007,0.733,16,0.003
SEPTIEMBRE,4,22,0.019,0.025,0.006,0.729,14,0.003
SEPTIEMBRE,4,23,0.018,0.024,0.006,0.719,14,0.003
SEPTIEMBRE,5,0,0.017,0.022,0.006,0.708,13,0.003
SEPTIEMBRE,5,1,0.018,0.02,0.006,0.7,13,0.003
SEPTIEMBRE,5,2,0.016,0.018,0.006,0.691,7,0.002
SEPTIEMBRE,5,3,0.014,0.018,0.006,0.678,6,0.003
SEPTIEMBRE,5,4,0.01,0.016,0.006,0.658,5,0.004
SEPTIEMBRE,5,5,0.006,0.015,0.006,0.654,7,0.006
SEPTIEMBRE,5,6,0.003,0.013,0.006,0.67,12,0.008
SEPTIEMBRE,5,7,0.003,0.011,0.006,0.7,20,0.007
SEPTIEMBRE,5,8,0.006,0.009,0.006,0.737,21,0.006
SEPTIEMBRE,5,9,0.007,0.008,0.006,0.764,21,0.006
SEPTIEMBRE,5,10,0.015,0.008,0.006,0.786,20,0.004
SEPTIEMBRE,5,11,0.022,0.009,0.006,0.802,19,0.004
SEPTIEMBRE,5,12,0.03,0.011,0.006,0.823,19,0.004
SEPTIEMBRE,5,13,0.029,0.014,0.006,0.83,20,0.003
SEPTIEMBRE,5,14,0.027,0.017,0.006,0.819,14,0.003
SEPTIEMBRE,5,15,0.028,0.02,0.006,0.8,10,0.004
SEPTIEMBRE,5,16,0.025,0.023,0.006,0.773,12,0.003
SEPTIEMBRE,5,17,0.023,0.025,0.006,0.778,16,0.006
SEPTIEMBRE,5,18,0.019,0.025,0.006,0.784,19,0.006
SEPTIEMBRE,5,19,0.013,0.024,0.006,0.8,18,0.009
