DATOS MÓVILES  DE ACUERDO AL ÍNDICE AIRE Y SALUD_DIF 2021,,,,,,,,,
NOTA: LOS DATOS SON PREVALIDADOS,,,,,,,,,
,,,,,,,,,
MES,DIA,HORA,O3 Horario [ppm],O3 Promedio de 8 hrs. [ppm],SO2 promedio de 24 hrs. [ppm],CO Promedio de 8 hrs. [ppm],PM10 Promedio ponderado  de 12 hrs. [µg/m³],PM2.5 Promedio ponderado  de 12 hrs.  [µg/m³],NO2 Horario [ppm]
MAYO,6,21,0.0313,0.0515,0.0093,0.586,58,23,NA
MAYO,6,22,0.0371,0.0481,0.0093,0.574,52,22,NA
MAYO,6,23,0.0422,0.0455,0.0092,0.548,50,20,NA
MAYO,7,0,0.0419,0.0442,0.0092,0.509,43,19,NA
MAYO,7,1,0.0391,0.0417,0.0089,0.479,40,20,NA
MAYO,7,2,0.0371,0.0389,0.0088,0.464,34,18,NA
MAYO,7,3,0.0364,0.0378,0.0087,0.440,31,18,NA
MAYO,7,4,0.0314,0.0371,0.0086,0.392,27,19,NA
MAYO,7,5,0.0267,0.0365,0.0090,0.351,27,19,NA
MAYO,7,6,0.0233,0.0348,0.0093,0.354,27,22,NA
MAYO,7,7,0.0203,0.0320,0.0095,0.390,30,20,NA
MAYO,7,8,0.0249,0.0299,0.0093,0.428,41,27,NA
MAYO,7,9,0.0334,0.0292,0.0092,0.471,43,28,NA
MAYO,7,10,0.0375,0.0292,0.0092,0.496,39,26,NA
MAYO,7,11,0.0422,0.0300,0.0091,0.509,44,25,NA
MAYO,7,12,0.0487,0.0321,0.0091,0.524,49,26,NA
MAYO,7,13,0.0517,0.0352,0.0091,0.539,43,23,NA
MAYO,7,14,0.0528,0.0389,0.0091,0.539,29,21,NA
MAYO,7,15,0.0534,0.0431,0.0091,0.518,18,24,NA
MAYO,7,16,0.0552,0.0469,0.0091,0.495,29,22,NA
MAYO,7,17,0.0548,0.0495,0.0091,0.474,38,17,NA
MAYO,7,18,0.0503,0.0511,0.0091,0.480,39,16,NA
MAYO,7,19,0.0402,0.0509,0.0089,0.494,42,16,NA
MAYO,7,20,0.0353,0.0492,0.0084,0.501,47,17,NA
MAYO,7,21,0.0326,0.0468,0.0095,0.509,46,16,NA
MAYO,7,22,0.0309,0.0441,0.0110,0.507,51,20,NA
MAYO,7,23,0.0312,0.0413,0.0112,0.498,46,21,NA
MAYO,8,0,0.0282,0.0379,0.0112,0.494,40,15,NA
MAYO,8,1,0.0274,0.0345,0.0112,0.472,36,13,NA
MAYO,8,2,0.0286,0.0318,0.0112,0.444,30,16,NA
MAYO,8,3,0.0270,0.0302,0.0112,0.415,29,15,NA
MAYO,8,4,0.0263,0.0290,0.0111,0.393,25,15,NA
MAYO,8,5,0.0267,0.0283,0.0106,0.371,24,16,NA
MAYO,8,6,0.0193,0.0268,0.0102,0.369,25,15,NA
MAYO,8,7,0.0141,0.0247,0.0097,0.382,31,15,NA
MAYO,8,8,0.0140,0.0229,0.0104,0.389,39,17,NA
MAYO,8,9,0.0273,0.0229,0.0104,0.428,39,22,NA
MAYO,8,10,0.0345,0.0236,0.0103,0.475,35,19,NA
MAYO,8,11,0.0444,0.0258,0.0106,0.501,29,21,NA
MAYO,8,12,0.0525,0.0291,0.0110,0.526,29,23,NA
MAYO,8,13,0.0647,0.0339,0.0114,0.547,33,30,NA
MAYO,8,14,0.0724,0.0405,0.0116,0.553,32,31,NA
MAYO,8,15,0.0727,0.0478,0.0116,0.553,36,28,NA
MAYO,8,16,0.0736,0.0553,0.0117,0.555,34,27,NA
MAYO,8,17,0.0680,0.0604,0.0117,0.538,43,25,NA
MAYO,8,18,0.0628,0.0639,0.0117,0.514,53,23,NA
MAYO,8,19,0.0559,0.0653,0.0114,0.506,56,19,NA
MAYO,8,20,0.0500,0.0650,0.0111,0.504,58,21,NA
MAYO,8,21,0.0475,0.0629,0.0097,0.513,52,19,NA
