DATOS HORARIOS 2018_DIF,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
MES,DIA,HORA,O3,SO2,CO,NO2,PM10,PM2.5,WS,WD,TEMP,HR,PBAR,PM2.5
MAY,21,22,12.57,2.56,0.13,4.97,44.45,27.28,2.77,135.74,23.53,42.7,622.31,27.28
MAY,21,23,14.84,2.2,0.05,2.48,37.79,25.78,3.19,133.47,22.34,43.53,622.49,25.78
MAY,22,0,7.14,3.51,0.05,6.39,35.25,17.33,2.48,91.64,21.29,47.11,622.38,17.33
MAY,22,1,5.31,3.02,0.01,5.37,31.36,22.91,2.34,87.86,20.32,50.26,622.2,22.91
MAY,22,2,0.8,2.51,0.01,7.87,24.56,13.04,1.39,116.93,19.21,52.74,622.17,13.04
MAY,22,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MAY,22,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MAY,22,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MAY,22,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MAY,22,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MAY,22,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MAY,22,9,39.63,35.72,0.25,12.41,7.44,NA,1.6,252.29,21.48,40.55,623.73,NA
MAY,22,10,53.64,28.82,0.24,11.02,66.66,49.42,1.84,261.78,21.99,37.89,623.51,49.42
MAY,22,11,65.4,13.69,0.19,4.89,60.15,38.94,2.19,252.7,24.31,35.16,623.02,38.94
MAY,22,12,76.58,9.65,0.14,2.73,52.81,26.25,2.54,275.64,26.87,30.48,622.34,26.25
MAY,22,13,73.66,4.85,0.09,2.2,40.38,26.83,2.43,264.74,26.93,24.08,621.57,26.83
MAY,22,14,65.23,2.63,0.04,0.4,36.1,25.06,3.06,257.44,30.24,20.83,620.81,25.06
MAY,22,15,64.42,2.24,0.02,0.54,33.41,22.65,3.06,249.69,28.96,16.28,620.17,22.65
MAY,22,16,64.41,2.2,0.01,0.4,35.46,23.12,2.71,260.22,28.2,15.43,619.67,23.12
MAY,22,17,64.12,2.2,0.01,0.97,48.23,20.55,2.77,257.64,27.75,17.09,619.47,20.55
MAY,22,18,59.07,2.27,0.06,3.09,56.64,22.58,3.05,247.57,27.48,18.24,619.66,22.58
MAY,22,19,41.7,2.2,0.18,11.55,66.59,19.33,2.6,248.22,26.96,20.1,620.09,19.33
MAY,22,20,33.31,3.27,0.18,7.16,140.56,23.52,5.21,79.47,25.24,29.49,621.07,23.52
MAY,22,21,33.63,2.2,0.09,5.11,102.47,16.92,5.01,87.34,25.29,32.79,621.61,16.92
MAY,22,22,26.13,3.3,0.08,6.35,54.99,15.73,5.25,83.86,24.1,42.08,622.2,15.73
MAY,22,23,29.21,2.78,0.02,1.52,57.9,16.77,5.23,83.57,23.13,49.32,622.55,16.77
MAY,23,0,27.92,2.51,0.02,2.01,46.81,22.08,4.82,91.69,19.88,53.51,622.56,22.08
MAY,23,1,30.21,2.92,0.02,1.39,37.07,22.51,3.79,98.18,21.35,55.22,622.52,22.51
MAY,23,2,26.82,2.77,0.01,2.17,31.59,21.76,3.5,93.28,19.22,57.36,622.32,21.76
MAY,23,3,25.67,2.93,0.01,3.12,30.89,14.02,3.22,90.1,18.76,59.69,622.44,14.02
MAY,23,4,21.52,2.2,0.01,7.06,33.78,21.03,2.97,98.65,16.2,61.72,622.68,21.03
MAY,23,5,14.53,4.18,0.17,14.62,40.41,20.71,2.71,99.02,16.88,63.63,623.13,20.71
MAY,23,6,0.8,8.86,0.54,28.1,75.13,26.32,2.58,100.24,17.39,66.66,623.6,26.32
MAY,23,7,0.8,7.71,0.61,20.88,104.87,40.98,2.98,87.45,18.57,63.6,624.14,40.98
MAY,23,8,8.59,5.55,0.41,10.9,83.79,45.44,3.15,96.4,19.86,55.84,624.67,45.44
MAY,23,9,22.02,4.16,0.18,5.26,58.56,32.37,1.83,109.7,23.04,45.13,624.66,32.37
MAY,23,10,41.22,5,0.14,3.63,51.1,31.06,1.88,54.75,24.57,38.28,624.39,31.06
MAY,23,11,48.87,5.53,0.08,1.37,49.37,36.93,2.21,305.12,26.8,33.73,624.04,36.93
MAY,23,12,58.89,5.13,0.11,3.75,50.46,30.35,2.09,261.76,28.98,30.3,623.41,30.35
MAY,23,13,66.75,5.21,0.08,3.76,63.16,35.17,2.36,264.44,30.34,26.02,622.78,35.17
MAY,23,14,63.41,4.42,0.01,2.43,44.61,38.77,2.2,271.52,31.91,21.5,622.03,38.77
MAY,23,15,55.79,12.94,0.01,5.06,47.42,37.82,3,81.62,32.26,19.32,621.4,37.82
MAY,23,16,43.32,6.29,0.17,9.43,151.27,37.07,3.52,102.76,30.84,19.72,621.12,37.07
MAY,23,17,62.31,4.66,0.02,3,47.98,30.63,1.82,306.35,32.51,19.25,620.76,30.63
MAY,23,18,58.82,4.44,0.03,3.8,55.29,28.18,2.2,281.74,31.22,20.63,620.89,28.18
MAY,23,19,36.37,4.39,0.25,21.01,89.61,29.7,1.95,262.33,29.67,23.04,621.36,29.7
MAY,23,20,20.83,3.61,0.3,13.4,114.73,33.75,3.77,156.04,27.47,34.94,622.26,33.75
MAY,23,21,19.97,3.22,0.24,6.11,85.25,29.72,3.91,143.12,26.18,43.59,622.83,29.72
MAY,23,22,18.25,3.11,0.16,6.18,67.47,34.31,2.6,185.66,24.44,50.08,623.36,34.31
MAY,23,23,23.29,2.95,0.1,5.86,39.11,32.5,1.4,141.41,23.87,43.68,623.67,32.5
MAY,24,0,11.45,3.69,0.08,7.9,45.83,29.01,3.19,79.19,20.65,48.12,623.73,29.01
MAY,24,1,2.65,17.81,0.01,10.84,43.42,30.49,3.6,71.55,18.82,56.52,623.72,30.49
MAY,24,2,5.26,11.14,0.01,6.42,34.6,28.7,2.89,85.76,18.72,63.8,623.64,28.7
MAY,24,3,9.2,4.31,0.01,2.6,30.71,22.41,4.48,79.31,18.35,65.65,623.71,22.41
MAY,24,4,9.38,3.06,0.01,5.28,25.51,16.68,3.86,82.7,18.48,65.73,623.89,16.68
MAY,24,5,3.97,2.92,0.14,10.09,30.49,17.28,3.69,79.54,18.01,68.66,624.36,17.28
MAY,24,6,0.8,2.96,0.34,14.48,52.01,22.54,3.5,79.75,17.23,67.97,624.85,22.54
MAY,24,7,1.13,2.93,0.33,9.65,63.21,22.33,4.35,78.34,19.9,64.88,625.04,22.33
MAY,24,8,11.79,2.53,0.23,6.62,54.04,25.85,4.85,82.47,21.4,57.89,625.1,25.85
MAY,24,9,20.13,2.2,0.01,4.65,44.96,24.3,3.73,84.76,23.33,49.76,625.09,24.3
MAY,24,10,26.55,NA,NA,0.4,27.74,21.81,2.57,104.28,24.5,40.2,624.93,21.81
MAY,24,11,36.83,33.84,0.11,4.61,50.32,28.48,2.19,190.25,26.54,35.84,624.59,28.48
MAY,24,12,49.98,30.17,0.14,2.79,60.23,39.46,2.55,273.93,28.63,32.97,624.02,39.46
MAY,24,13,50.58,6.91,0.07,1.65,40.46,32.56,2.59,247,29.2,29.17,623.33,32.56
MAY,24,14,46.44,3.5,0.05,0.85,53.2,27.85,2.73,283.44,29.87,29.62,622.81,27.85
MAY,24,15,45.04,4.06,0.08,1.05,39.97,22.52,2.14,232.15,30.53,24.26,622.1,22.52
MAY,24,16,NA,2.2,0.1,2.59,58,18.41,2.79,281.89,30.57,24.33,621.77,18.41
MAY,24,17,NA,3.33,0.11,5.8,42.47,25.23,2.11,269.6,30.57,23.38,621.62,25.23
MAY,24,18,NA,3.17,0.14,8.66,52.28,14.53,1.68,288.44,30.44,23,621.75,14.53
MAY,24,19,23.9,15.52,0.44,16.49,63.13,19.32,2.59,44.4,29.47,24.83,621.96,19.32
MAY,24,20,12.54,63.18,0.33,12.57,65.55,30.18,4.08,61.3,28.68,25.28,622.44,30.18
MAY,24,21,8.82,30.05,0.13,13,58.91,31.36,4.14,73.19,27.18,29.37,623.1,31.36
MAY,24,22,11.4,6.75,0.06,4.82,48.82,31.3,3.89,82.71,24.9,38.47,623.73,31.3
MAY,24,23,12.45,3.43,0.05,2.23,44.17,22.93,3.1,88.95,23.23,45.93,624.34,22.93
MAY,25,0,10.98,3.93,0.04,2.54,35.23,24.77,3.59,79.77,21.94,51.11,624.63,24.77
MAY,25,1,8.94,27.27,0.01,4.32,35.1,29.16,4.23,58.63,21.21,54.29,624.48,29.16
MAY,25,2,12,34.69,0.07,1.86,32.9,25.43,3.65,44.42,20.57,57.4,624.49,25.43
MAY,25,3,6.26,45.72,0.01,5.73,42.45,25.32,3.38,63,20.11,59.89,624.23,25.32
MAY,25,4,6.42,6.73,0.03,4.45,34.66,30.26,3.43,83.29,19.1,63.94,624.03,30.26
MAY,25,5,3.57,4.25,0.13,8.51,31.53,21.18,3.01,87.92,18.55,65.27,624.29,21.18
MAY,25,6,0.8,5.02,0.26,13,47.99,22.56,3.5,88.32,18.15,65.69,624.51,22.56
MAY,25,7,0.8,3.24,0.39,10.52,72.16,23.48,3.52,87.95,17.17,61.1,624.77,23.48
MAY,25,8,20.55,2.2,0.29,5.77,54.68,38.03,3.95,81.29,21.55,54.03,624.79,38.03
MAY,25,9,27.35,2.2,0.3,5.31,40.79,24.35,3.13,93.66,22.62,47.59,624.63,24.35
MAY,25,10,31.16,25.36,0.27,5.95,47.11,22.81,2,140.87,26.06,40.15,624.36,22.81
MAY,25,11,39.22,44.56,0.33,6.13,57.26,29.88,1.93,181.95,27.64,36.64,623.8,29.88
MAY,25,12,48.78,44.73,0.31,7.48,51.17,33.51,1.94,192.9,29.76,31.71,623.14,33.51
MAY,25,13,51.58,34.03,0.18,5.04,54.71,40.14,1.94,272.36,29.91,29.4,622.47,40.14
MAY,25,14,52.33,15.28,0.12,1.64,40.93,36.52,2.53,268.19,31.37,25.22,621.7,36.52
MAY,25,15,45.55,4.39,0.03,0.4,38.18,32.3,3.06,277.96,32.48,21.49,620.96,32.3
MAY,25,16,40.05,6.83,0.08,2.05,26.33,20.5,3.02,85.47,33.02,18.37,620.38,20.5
MAY,25,17,33.49,8,0.09,3.72,33.92,14.61,4.4,36.81,32.3,18.47,620.15,14.61
MAY,25,18,25.5,31.99,0.23,7.61,60.59,12.32,4.78,48.05,30.85,20.93,620.44,12.32
MAY,25,19,24.27,10.59,0.13,8.39,74.07,11.79,5.79,67.3,29.31,19.85,620.94,11.79
MAY,25,20,19.75,13.95,0.17,12.41,68.37,10.91,4.52,70,26.02,19.39,621.64,10.91
MAY,25,21,12.96,27.89,0.21,16.99,68.51,9.45,3.98,85.73,23.08,23.22,622.13,9.45
MAY,25,22,23.29,4.52,0.11,10.82,62.36,20.35,3.95,91.34,21.15,28.64,622.73,20.35
MAY,25,23,20.25,4.9,0.07,8.68,51.12,19.76,3.08,86.92,20.81,33.82,623.04,19.76
MAY,26,0,19.46,11.02,0.05,7.85,40.42,15.58,3.69,74.45,21.83,36.55,623.09,15.58
MAY,26,1,16.38,11.45,0.02,6.35,41.96,27.57,3.28,70.38,21.64,42.61,623.09,27.57
MAY,26,2,13.09,19.4,0.02,7.76,30.22,13.14,2.81,80.35,20.08,48.23,622.88,13.14
MAY,26,3,13.95,3.75,0.01,7.49,28.61,22.15,2.15,74.99,19.18,46.76,622.78,22.15
MAY,26,4,22,7.94,0.06,9.74,32.73,8.95,1.96,89.11,17.67,49.37,622.78,8.95
MAY,26,5,16.47,4.3,0.21,16.92,36.34,25.13,1.63,99.75,17.92,50.81,622.99,25.13
MAY,26,6,0.8,9.05,0.47,23.36,61.85,20.28,1.9,111.47,17.82,51.29,623.34,20.28
MAY,26,7,12.8,10.3,0.43,15.26,84.96,26.85,2.18,91.98,19.35,46.43,623.54,26.85
MAY,26,8,21.12,5.07,0.31,8.1,65.79,25.37,3.73,77.79,21.72,39.3,623.6,25.37
MAY,26,9,27.53,2.24,0.31,6.61,45.2,20.38,3.75,92.18,23.99,34.33,623.56,20.38
MAY,26,10,32.77,2.2,0.25,5.18,37.79,9.05,3.08,103.63,25.57,30.59,623.32,9.05
MAY,26,11,37.01,5.65,0.25,4.63,39.77,15.67,2.59,135.79,27.53,26.97,622.68,15.67
MAY,26,12,38.88,12.29,0.2,4.51,37.57,11.41,2.89,167.18,29.19,23.24,622.06,11.41
MAY,26,13,45.44,14.8,0.09,1.64,33.7,12.86,2.41,232.82,30.49,19.82,621.34,12.86
MAY,26,14,45.99,7.87,0.06,1.05,23.88,13.96,2.66,241.91,32.02,18.27,620.5,13.96
MAY,26,15,44.56,4.09,0.17,3.61,24.45,23.07,2.91,195.2,32.58,17.56,619.81,23.07
MAY,26,16,41.33,3,0.03,0.4,22.13,20.4,2.62,277.57,33.34,13.54,619.25,20.4
MAY,26,17,39.18,3.22,0.03,1.06,15.33,11.22,3.94,57.39,33.02,10.92,619.02,11.22
MAY,26,18,36.48,15.69,0.14,4.24,32.59,9.44,4.87,42.61,31.87,12.24,619.08,9.44
MAY,26,19,27.8,31.22,0.11,8.47,63.84,8,5.1,57.61,25.58,15.1,619.52,8
MAY,26,20,26.57,4.85,0.16,8.88,61.36,9.61,4.83,64.59,24.06,16.06,620.11,9.61
MAY,26,21,13.04,52.33,0.21,21.39,54.1,8.02,4.23,82.04,23.43,18.71,620.66,8.02
MAY,26,22,24.98,2.2,0.1,6.65,60.59,24.87,4.36,101.99,22.77,18.94,621.27,24.87
MAY,26,23,19.84,9.59,0.08,12.64,59.13,13.84,4.58,99.51,20.45,20.99,621.66,13.84
MAY,27,0,20.43,10.61,0.03,10.74,50.36,18.12,4.02,106.29,22.7,23.33,621.72,18.12
MAY,27,1,13.96,29.23,0.12,17.69,48.69,21.33,3.2,102.58,20.57,25.53,621.63,21.33
MAY,27,2,19.03,9.5,0.02,6.84,45.1,20.6,2.57,67.05,20.07,27.89,621.76,20.6
MAY,27,3,15.87,10.35,0.01,10.54,37.86,17.38,2.15,90.99,19.53,29.45,621.79,17.38
MAY,27,4,13.18,6.95,0.09,9.8,40.5,20.38,1.9,101.52,18.3,32.88,621.86,20.38
MAY,27,5,0.8,19.79,0.26,21.42,45.52,13.27,2.38,92.51,17.07,38.75,621.94,13.27
MAY,27,6,2.61,12,0.29,15.25,52.78,21.2,2.85,90.63,17.56,39.16,622.14,21.2
MAY,27,7,8.55,13.26,0.41,16.9,73.65,19.24,3.23,96.52,19.39,36.15,622.45,19.24
MAY,27,8,31.91,11.29,0.33,12.43,60.75,25.79,3.76,104.16,22.17,30.51,622.63,25.79
MAY,27,9,40.23,4.25,0.32,9.33,45.56,19.7,3.58,98.24,25,22.67,622.59,19.7
MAY,27,10,47.44,4.64,0.26,6.48,40.29,16.82,3.24,90.55,27.37,16.86,622.33,16.82
MAY,27,11,50.56,8.29,0.26,5.52,25.09,15.22,2.36,146.83,29.3,16.19,621.91,15.22
MAY,27,12,58.91,16.37,0.13,2.83,27.06,NA,2.17,231.34,30.84,15.7,621.31,NA
MAY,27,13,63.61,25.68,0.15,2.64,38.79,23.44,2.41,230.81,31.83,14.65,620.72,23.44
MAY,27,14,64.7,15.75,0.16,2.27,34.42,22.81,2.33,216.79,33.05,13.73,620.11,22.81
MAY,27,15,61.66,11.22,0.06,0.4,28.91,23.28,2.46,285.81,34.05,12.79,619.4,23.28
MAY,27,16,60.6,11.98,0.1,2.44,17.91,13.5,2.41,127.57,34.21,12.06,618.91,13.5
MAY,27,17,60.64,8.75,0.05,1.05,28.05,17.55,2.38,217.51,34.18,11.99,618.74,17.55
MAY,27,18,57.03,11.13,0.09,2.57,27.89,15.18,2.15,210.89,33.34,12.32,618.79,15.18
MAY,27,19,41.25,7.82,0.35,13.94,61.15,10.89,1.79,129.3,31.58,14.89,619.29,10.89
MAY,27,20,28.46,45.22,0.21,11.15,84.15,13.11,3.81,60.97,30.11,16.89,619.95,13.11
MAY,27,21,25.03,6.58,0.24,10.33,61.6,28.66,3.72,90.36,27.92,18.93,620.65,28.66
MAY,27,22,28.65,2.2,0.09,4.4,52.43,8.48,4.09,83.16,26.42,21.06,621.23,8.48
MAY,27,23,24.31,2.2,0.05,6.13,47.12,10.2,3.87,93.07,23.51,26.65,621.55,10.2
MAY,28,0,21.43,3.65,0.06,9.01,32.21,12.68,2.69,107.88,21.51,29.64,621.67,12.68
MAY,28,1,22.83,2.82,0.05,6.83,38.89,17.75,2.59,92.36,21.43,32.5,621.84,17.75
MAY,28,2,24.17,23.92,0.02,6.64,36.41,18.81,2.99,73.6,22.05,34.01,621.93,18.81
MAY,28,3,20.9,5.49,0.01,8.58,33.41,17.15,2.13,101.54,21.2,35.74,621.92,17.15
MAY,28,4,10.99,21.98,0.1,19.03,54.69,16.89,2.12,125.91,19.6,39.45,622.06,16.89
MAY,28,5,9.24,8.83,0.31,22.18,89.54,NA,1.96,111.85,19.43,40.23,622.23,NA
MAY,28,6,0.8,23.63,0.76,32.5,76.94,19.38,1.51,83.37,18.9,40.77,622.52,19.38
MAY,28,7,8.54,15.25,0.52,20.49,100.5,27.27,1.55,83.47,20.81,37.05,622.9,27.27
MAY,28,8,20.36,15.31,0.38,15.67,89.35,28.95,1.62,94.63,23.08,33.34,623.15,28.95
MAY,28,9,31.58,35.52,0.37,15.61,87.73,30.17,1.4,146.07,24.83,29.62,623.12,30.17
MAY,28,10,49.63,10.48,0.15,7.35,68.86,37.48,2.06,284.58,25.3,28.93,622.83,37.48
MAY,28,11,56.92,4.09,0.13,1.29,47.6,27.22,2.56,276.61,26.8,28.13,622.44,27.22
MAY,28,12,58.64,3.35,0.14,0.98,49.57,30.86,2.52,246.31,29,24.03,621.72,30.86
MAY,28,13,61.75,2.9,0.07,0.4,29.82,23.79,2.62,278.1,31.33,18.67,621.04,23.79
MAY,28,14,64.79,3.59,0.11,1.95,26.66,NA,2.7,172.88,31.92,16.92,620.3,NA
MAY,28,15,64.14,3.25,0.1,1.82,39.04,22.18,2.86,248.37,33.28,15.58,619.6,22.18
MAY,28,16,64.05,2.93,0.04,1.06,30.81,22.49,1.88,244.9,32.44,13.43,619.02,22.49
MAY,28,17,58.6,3.62,0.13,7.48,35.94,14.04,2.45,174.66,32.33,13.55,618.73,14.04
MAY,28,18,51.14,4.1,0.33,15.22,60.18,14.29,2.35,171,29.69,15.22,618.98,14.29
MAY,28,19,NA,NA,NA,NA,15.11,NA,3.05,93.72,27.68,15.1,619.65,NA
MAY,28,20,16.35,12.38,0.39,16.17,NA,NA,3.19,81.8,26.01,14.85,620.17,NA
MAY,28,21,16.44,3.6,0.2,15.16,NA,NA,2.7,89.06,25.44,15.08,620.65,NA
MAY,28,22,12.74,9.36,0.15,18.45,NA,NA,2.74,143.88,23.36,16.23,621.25,NA
MAY,28,23,24.34,2.33,0.04,8.68,NA,NA,2.07,141.86,23.4,19.93,621.52,NA
MAY,29,0,21.89,4.35,0.08,10.35,32.21,12.68,2.69,107.88,21.51,29.64,621.67,12.68
MAY,29,1,24.39,2.56,0.03,8.63,NA,21.39,2.06,142.51,26.98,19.94,621.52,21.39
MAY,29,2,25.7,2.44,0.09,7.26,89,16.44,1.64,182.24,25.02,26.54,621.57,16.44
MAY,29,3,19.34,2.45,0.04,8.07,59.39,25.12,0.9,215.89,23.59,28.12,621.45,25.12
MAY,29,4,3.57,2.62,0.06,23.66,37.33,20.88,0.93,265.5,22.73,28.23,621.33,20.88
MAY,29,5,5.65,3.3,0.16,23.88,52.7,21.87,1.32,143.09,22.32,36.24,621.25,21.87
MAY,29,6,15.66,3.35,0.18,15.47,65.34,31.47,2.21,181.98,21.97,42.79,621.42,31.47
MAY,29,7,3.16,3.72,0.51,29.43,67.93,33.21,1.27,173.4,21.28,45.14,621.62,33.21
MAY,29,8,0.8,9.57,0.9,29.06,125.04,35.35,1.73,82.42,20.15,40.44,622.04,35.35
MAY,29,9,5.4,7.01,1.01,27.37,182.77,40.14,1.96,94.55,21.12,34.29,622.41,40.14
MAY,29,10,18.61,27.38,0.69,27.01,160.61,50.62,1.51,107.76,24.48,32,622.5,50.62
MAY,29,11,43.54,5.13,0.17,5.91,107.5,63.24,1.75,235.76,27.48,36.52,622.37,63.24
MAY,29,12,54.26,3.55,0.15,2.18,49.43,37.52,1.98,222.2,29.05,35,622.14,37.52
MAY,29,13,55.36,3.37,0.12,2.17,42.68,29.12,2.35,249.6,31.03,31.79,621.73,29.12
MAY,29,14,55.61,2.83,0.08,1.19,55.36,27.47,2.33,242.65,32.73,23.6,621.14,27.47
MAY,29,15,54.64,2.56,0.08,1.69,27.31,15.54,2.73,222.37,34.4,16.65,620.39,15.54
MAY,29,16,58.58,2.54,0.04,0.4,30.6,16.11,2.65,246.32,35.81,14.75,619.61,16.11
MAY,29,17,65.35,12.42,0.01,0.4,28.26,14.8,2.14,215.03,35.7,14.36,619.03,14.8
MAY,29,18,67.09,13.47,0.09,1.17,31.36,15.46,2.18,175.31,35.01,14.6,618.5,15.46
MAY,29,19,58.33,5.59,0.05,2.95,50.62,21.2,3.22,265.41,34.2,15.76,618.65,21.2
MAY,29,20,45.38,3.21,0.1,4.72,96.6,19.84,3.85,278.92,31.96,22.27,619.14,19.84
MAY,29,21,34.72,2.85,0.14,5.25,132.7,22.68,4.36,286.95,29.53,25.06,619.79,22.68
MAY,29,22,29.43,2.52,0.15,5.57,82.26,25.01,2.48,294.02,28.53,25.44,620.42,25.01
MAY,29,23,27.98,2.2,0.11,5.22,55.96,8.41,2.14,240.74,27.59,28.29,621.51,8.41
MAY,30,0,30.35,2.2,0.08,3.88,40.27,21.2,2.66,249.89,27.07,29.94,622.05,21.2
MAY,30,1,24.12,2.51,0.05,6.54,36.5,19.63,2.3,295.3,26.21,30.5,622.23,19.63
MAY,30,2,21.59,2.21,0.01,5.97,28.89,21.38,2.36,270.4,21.28,37.41,621.54,21.38
MAY,30,3,24.5,2.2,0.01,3.56,27.47,18.01,1.43,260.85,20.6,37.51,621.27,18.01
MAY,30,4,7.09,2.3,0.07,18.73,32.3,19.63,1.4,134.58,20.85,38.19,621.1,19.63
MAY,30,5,3.8,2.49,0.14,22.21,51.75,19.63,1.17,191.87,19.92,40.19,621.27,19.63
MAY,30,6,2.25,5.87,0.34,22.83,44.1,16.79,1.38,14.01,18.23,42.58,621.7,16.79
MAY,30,7,0.8,11.34,1.01,24.23,111.37,30.32,1.29,116.9,20.55,41.34,622.02,30.32
MAY,30,8,5.86,7.35,0.87,23.17,129.99,41.79,1,149.69,23.68,33.79,622.43,41.79
MAY,30,9,23.51,12.11,0.29,15.1,104.12,48.47,1.88,286.41,25.54,32.72,622.67,48.47
MAY,30,10,40.05,4.42,0.15,7.38,61.28,35.43,2.44,276.76,26.33,31.73,622.56,35.43
MAY,30,11,51.65,4.17,0.2,6.07,60.78,22.81,2.26,257.91,29.2,27.45,622.31,22.81
MAY,30,12,63.58,4,0.23,5.05,64.67,23.42,2.17,245.79,29.23,22.81,621.79,23.42
MAY,30,13,64.56,8.59,0.11,1.18,41.15,21.56,2,270.69,28.19,15.73,621.12,21.56
MAY,30,14,64.32,11.79,0.1,0.8,33.89,24.45,2.33,249.7,30.03,13.98,620.36,24.45
MAY,30,15,65.67,7.01,0.07,0.4,29.97,23.85,2.69,266.29,35.82,13.54,619.55,23.85
MAY,30,16,74.13,10.5,0.07,1.16,24.62,NA,2.54,192.63,34.83,12.53,618.87,NA
MAY,30,17,73.94,15.87,0.05,0.51,21.54,NA,2.23,237.38,36.77,11.75,618.37,NA
MAY,30,18,53.67,7.42,0.07,3.63,20.72,NA,3,80.87,35.93,9.95,618.14,NA
MAY,30,19,34.74,6.49,0.17,7.87,93.24,18.66,3.83,74.26,35.35,10.2,618.23,18.66
MAY,30,20,19.64,29.6,0.34,20.37,103.28,15.17,3.37,78.09,33.64,12.55,618.67,15.17
MAY,30,21,20.92,4.24,0.24,10.39,126.63,29.83,3.44,82.33,31.23,14.57,619.47,29.83
MAY,30,22,19.49,2.2,0.15,7.92,90.47,4.32,3.53,85.32,29.19,18.15,620.14,4.32
MAY,30,23,24.12,2.2,0.11,4.06,69.26,7.95,4.22,97.32,28.05,25.73,620.75,7.95
MAY,31,0,19.6,4.39,0.1,6.94,64.51,22.22,3.65,110.45,27.17,27.46,621.4,22.22
MAY,31,1,7.19,9.94,0.09,19.64,62.65,23.82,2.43,105.35,25.92,26.41,621.63,23.82
MAY,31,2,24.2,2.71,0.02,3.12,46.25,20.34,2.22,124.83,24.92,32.31,621.53,20.34
MAY,31,3,23.7,3.37,0.04,3.43,33.14,16.34,2.15,98.59,24.15,36.16,621.37,16.34
MAY,31,4,12.47,3.05,0.06,14.71,54.07,18.91,1.91,105.61,22.74,38.03,621.47,18.91
MAY,31,5,1.39,5.53,0.2,24.82,53,23.24,1.44,103.79,22.35,32.66,621.59,23.24
MAY,31,6,0.8,6.92,0.35,22.89,76.37,26.76,2.24,112.94,21.67,29.6,621.78,26.76
MAY,31,7,0.8,21.14,0.62,27.1,102.29,37.66,2.71,113.49,21.22,30.07,622.01,37.66
MAY,31,8,0.8,31.72,0.95,35.71,131.6,34.13,2.86,96.36,22.12,29.42,622.25,34.13
MAY,31,9,4.1,20.74,0.67,28.56,170.94,54.27,3.06,101.22,24.68,26.37,622.46,54.27
MAY,31,10,20.99,5.96,0.38,11.71,87.47,42.45,2.77,106.81,27.08,25.28,622.3,42.45
MAY,31,11,33.83,19.83,0.32,8.65,63.75,27.54,2.16,118.32,29.63,22.62,622.13,27.54
MAY,31,12,38.87,22.69,0.22,5.77,62.76,29.3,2.38,121.05,31.75,15.71,621.75,29.3
MAY,31,13,40.62,2.41,0.12,1.84,36.14,26.97,2.98,131.39,33.4,10.57,621.13,26.97
MAY,31,14,45.56,2.42,0.06,0.61,NA,NA,2.54,162.63,34.72,10.07,620.45,NA
MAY,31,15,41.19,20.25,0.08,1.33,40.38,28.32,4.28,55.19,36.23,7.8,619.72,28.32
MAY,31,16,33.92,8.05,0.05,0.4,81.05,17.48,5.14,55.76,36.84,6.34,619.19,17.48
MAY,31,17,30.31,24.15,0.12,1.65,60.63,14,5.77,58.88,36.79,6.94,618.86,14
MAY,31,18,28.38,34.81,0.14,1.61,98.43,18.07,6.67,44.17,35.77,7.32,618.86,18.07
MAY,31,19,25.09,9.4,0.06,1.44,77.53,20.53,6.63,36.78,33.54,7.96,619.18,20.53
MAY,31,20,18.57,3.08,0.11,3.53,67.83,10.39,5.61,38.01,31.89,11.55,619.71,10.39
MAY,31,21,16.41,51.37,0.46,7.31,70.75,7.29,5.1,40.27,30.1,12.38,620.32,7.29
MAY,31,22,19.15,63.92,0.3,6.87,54.81,6.82,5.5,43.87,28.16,14.65,621.09,6.82
MAY,31,23,19.69,79.16,0.38,9.97,57.8,22.91,4.3,49.79,26.82,15.48,621.71,22.91
